drug_id,especie,semilla,n_semilla
473104,1,nula,0
473283,1,informativa,2
473819,1,no informativa,8
474864,1,nula,0
475648,1,no informativa,6
476332,1,nula,0
477162,1,no informativa,2
477211,1,nula,0
477472,1,nula,0
477481,1,nula,0
477717,1,no informativa,5
477882,1,nula,0
478194,1,nula,0
479089,1,nula,0
482888,1,nula,0
483215,1,informativa,6
484630,1,nula,0
485050,1,no informativa,2
485662,1,no informativa,6
487877,1,nula,0
488784,1,no informativa,2
489121,1,nula,0
489154,1,nula,0
489230,1,informativa,22
490939,1,nula,0
491072,1,nula,0
491675,1,nula,0
492063,1,nula,0
492393,1,nula,0
492728,1,nula,0
493107,1,no informativa,5
494101,1,informativa,1682
494225,1,nula,0
494536,1,nula,0
496873,1,no informativa,10
498528,1,nula,0
498623,1,nula,0
499232,1,nula,0
499489,1,no informativa,3
499732,1,nula,0
499815,1,no informativa,5
500708,1,nula,0
501631,1,nula,0
501946,1,nula,0
502454,1,nula,0
503631,1,nula,0
504894,1,nula,0
505007,1,no informativa,192
505067,1,no informativa,2
505504,1,nula,0
506089,1,nula,0
506409,1,no informativa,11
506857,1,nula,0
507202,1,nula,0
509096,1,nula,0
511420,1,no informativa,3
511656,1,nula,0
511810,1,nula,0
513013,1,no informativa,5
513136,1,nula,0
513275,1,informativa,49
513780,1,nula,0
514200,1,nula,0
514412,1,no informativa,15
514818,1,informativa,2
515069,1,nula,0
515670,1,no informativa,17
515782,1,nula,0
516640,1,no informativa,2
517402,1,no informativa,2
518427,1,nula,0
518524,1,nula,0
519220,1,nula,0
519686,1,nula,0
519850,1,nula,0
520289,1,no informativa,2
521508,1,nula,0
523815,1,nula,0
524600,1,nula,0
526193,1,nula,0
526534,1,no informativa,2
526829,1,nula,0
527195,1,nula,0
528675,1,no informativa,5
528991,1,no informativa,8
530034,1,nula,0
530494,1,nula,0
530715,1,nula,0
531263,1,no informativa,9
534245,1,nula,0
535114,1,no informativa,13
535834,1,no informativa,4
536245,1,no informativa,5
536320,1,no informativa,6
536761,1,no informativa,6
537023,1,nula,0
537509,1,nula,0
538862,1,nula,0
539565,1,no informativa,4
540500,1,nula,0
542113,1,no informativa,2
542886,1,nula,0
544011,1,nula,0
544808,1,nula,0
545121,1,no informativa,2
545465,1,nula,0
546053,1,nula,0
546634,1,nula,0
546779,1,nula,0
547037,1,no informativa,3
547502,1,no informativa,2
548518,1,no informativa,4
548579,1,nula,0
548657,1,nula,0
549262,1,no informativa,2
549787,1,nula,0
550046,1,no informativa,6
551066,1,no informativa,2
552386,1,nula,0
553392,1,no informativa,5
553657,1,informativa,6
553900,1,nula,0
554297,1,nula,0
554700,1,nula,0
554882,1,nula,0
555935,1,no informativa,4
556171,1,nula,0
558076,1,nula,0
560522,1,nula,0
560558,1,no informativa,3
563322,1,nula,0
563574,1,nula,0
565124,1,no informativa,9
566292,1,nula,0
566357,1,nula,0
567928,1,no informativa,3
568233,1,no informativa,2
568397,1,nula,0
568970,1,nula,0
568997,1,no informativa,7
569129,1,nula,0
570117,1,nula,0
570229,1,informativa,4
571535,1,informativa,4
571550,1,nula,0
571649,1,nula,0
572653,1,nula,0
574099,1,nula,0
574491,1,nula,0
577544,1,no informativa,5
578134,1,nula,0
580449,1,informativa,3
580464,1,nula,0
580745,1,informativa,4
581610,1,nula,0
581791,1,nula,0
581976,1,nula,0
582210,1,nula,0
585253,1,nula,0
587300,1,nula,0
588063,1,no informativa,2
590878,1,nula,0
591613,1,nula,0
592940,1,nula,0
593872,1,nula,0
594105,1,no informativa,6
594526,1,nula,0
595951,1,no informativa,3
597022,1,no informativa,7
597522,1,no informativa,10
597852,1,nula,0
599057,1,no informativa,7
599614,1,nula,0
600219,1,nula,0
601074,1,nula,0
601328,1,no informativa,3
602412,1,nula,0
603311,1,nula,0
604357,1,nula,0
605201,1,nula,0
605685,1,nula,0
606208,1,nula,0
606397,1,nula,0
606703,1,nula,0
609245,1,nula,0
611074,1,no informativa,8
611434,1,no informativa,4
611529,1,nula,0
612320,1,no informativa,76
612578,1,nula,0
613262,1,no informativa,5
614601,1,nula,0
614834,1,no informativa,29
615551,1,no informativa,3
618871,1,nula,0
620408,1,no informativa,357
621858,1,nula,0
622292,1,nula,0
622484,1,nula,0
623084,1,informativa,7
623311,1,no informativa,17
623824,1,nula,0
623975,1,nula,0
624195,1,no informativa,2
625137,1,nula,0
626970,1,nula,0
627692,1,no informativa,5
628753,1,nula,0
634298,1,nula,0
634682,1,no informativa,2
636772,1,no informativa,6
636976,1,nula,0
638148,1,no informativa,6
638862,1,nula,0
640298,1,no informativa,21
641395,1,informativa,84
643124,1,nula,0
645213,1,no informativa,2
645523,1,nula,0
646181,1,nula,0
646189,1,no informativa,3
646260,1,nula,0
646962,1,nula,0
647473,1,no informativa,3
648197,1,nula,0
651272,1,no informativa,20
651734,1,nula,0
651913,1,nula,0
652160,1,no informativa,3
653071,1,nula,0
653719,1,nula,0
655693,1,nula,0
655936,1,nula,0
656165,1,nula,0
657413,1,no informativa,11
657911,1,nula,0
659920,1,no informativa,4
660385,1,nula,0
661733,1,no informativa,4
661942,1,nula,0
662086,1,nula,0
663615,1,nula,0
664838,1,no informativa,12
664980,1,nula,0
665925,1,nula,0
666152,1,nula,0
668106,1,no informativa,2
668271,1,nula,0
669261,1,nula,0
670092,1,no informativa,2
670368,1,nula,0
671054,1,no informativa,6
672400,1,no informativa,5
674689,1,no informativa,7
674752,1,nula,0
675047,1,nula,0
675523,1,nula,0
677197,1,nula,0
677523,1,nula,0
677663,1,nula,0
678618,1,no informativa,8
679475,1,nula,0
680060,1,nula,0
680231,1,nula,0
681025,1,no informativa,8
681184,1,nula,0
682180,1,informativa,181
682946,1,nula,0
684325,1,no informativa,3
684851,1,nula,0
685385,1,nula,0
686093,1,no informativa,5
686415,1,nula,0
690046,1,no informativa,3
692998,1,nula,0
693173,1,nula,0
694623,1,no informativa,5
695089,1,nula,0
695184,1,nula,0
695534,1,no informativa,42
696317,1,no informativa,12
696346,1,nula,0
696534,1,informativa,90
697284,1,nula,0
698889,1,nula,0
699038,1,nula,0
699065,1,nula,0
699853,1,nula,0
699923,1,nula,0
699944,1,nula,0
700063,1,nula,0
702569,1,nula,0
702577,1,no informativa,10
702856,1,nula,0
703229,1,nula,0
703573,1,nula,0
706140,1,nula,0
707250,1,no informativa,2
710709,1,no informativa,3
711022,1,nula,0
711474,1,nula,0
713089,1,no informativa,2
713948,1,no informativa,6
714044,1,no informativa,2
714298,1,no informativa,3
714766,1,no informativa,4
715011,1,informativa,42
716740,1,no informativa,10
717341,1,nula,0
717624,1,nula,0
718420,1,no informativa,2
719809,1,no informativa,3
720756,1,nula,0
721904,1,no informativa,6
722863,1,no informativa,9
723052,1,nula,0
723101,1,nula,0
723997,1,nula,0
724758,1,nula,0
725972,1,no informativa,3
726515,1,informativa,3
727329,1,nula,0
727377,1,nula,0
727855,1,no informativa,2
730192,1,nula,0
730456,1,nula,0
731939,1,nula,0
732573,1,no informativa,3
733207,1,nula,0
733212,1,nula,0
734187,1,informativa,22
734373,1,nula,0
734646,1,no informativa,3
734686,1,nula,0
736054,1,nula,0
736802,1,nula,0
739381,1,nula,0
741904,1,nula,0
742959,1,no informativa,3
743243,1,nula,0
743274,1,nula,0
743647,1,nula,0
743764,1,no informativa,8
745018,1,nula,0
748556,1,nula,0
749387,1,no informativa,2
749904,1,nula,0
750070,1,informativa,10
750124,1,nula,0
751684,1,nula,0
753296,1,no informativa,17
753400,1,nula,0
755091,1,no informativa,22
756358,1,nula,0
756367,1,nula,0
757783,1,nula,0
758145,1,nula,0
759869,1,nula,0
760368,1,no informativa,3
760463,1,nula,0
760818,1,nula,0
762186,1,no informativa,18
764691,1,nula,0
765520,1,nula,0
766207,1,nula,0
766271,1,nula,0
766997,1,informativa,5
767137,1,nula,0
767298,1,nula,0
767643,1,nula,0
768077,1,nula,0
768353,1,nula,0
768573,1,no informativa,409
768621,1,no informativa,10
769094,1,nula,0
769332,1,no informativa,12
769899,1,nula,0
771027,1,nula,0
771208,1,nula,0
771395,1,nula,0
772068,1,nula,0
772141,1,nula,0
773331,1,nula,0
775308,1,nula,0
775623,1,nula,0
776311,1,no informativa,18
776451,1,nula,0
777076,1,nula,0
778202,1,nula,0
779973,1,nula,0
781440,1,nula,0
782732,1,nula,0
783750,1,nula,0
785723,1,nula,0
787957,1,no informativa,4
788151,1,nula,0
788800,1,nula,0
789214,1,nula,0
790659,1,nula,0
790681,1,nula,0
791167,1,nula,0
793413,1,nula,0
793459,1,nula,0
794302,1,nula,0
794716,1,nula,0
794904,1,nula,0
795448,1,nula,0
795516,1,nula,0
795813,1,no informativa,2
796514,1,nula,0
796587,1,nula,0
799974,1,nula,0
800198,1,nula,0
800445,1,nula,0
800699,1,nula,0
800767,1,nula,0
800926,1,nula,0
801625,1,nula,0
802112,1,nula,0
802244,1,nula,0
803619,1,nula,0
804973,1,nula,0
805274,1,nula,0
806459,1,nula,0
806729,1,nula,0
807151,1,nula,0
807158,1,informativa,4
808576,1,nula,0
808594,1,nula,0
810390,1,nula,0
810905,1,nula,0
810927,1,nula,0
811032,1,no informativa,3
811156,1,nula,0
811733,1,nula,0
811989,1,nula,0
812159,1,nula,0
813242,1,nula,0
814439,1,nula,0
814684,1,no informativa,162
815471,1,nula,0
817646,1,nula,0
817691,1,nula,0
817860,1,nula,0
818176,1,nula,0
818738,1,nula,0
820122,1,no informativa,3
820888,1,nula,0
821459,1,nula,0
821568,1,nula,0
821839,1,nula,0
823880,1,nula,0
824874,1,nula,0
825031,1,nula,0
825253,1,nula,0
826110,1,nula,0
827954,1,nula,0
828632,1,nula,0
829490,1,nula,0
830751,1,nula,0
3758,21,informativa,19
3990,21,nula,0
8517,21,informativa,8
9504,21,nula,0
10806,21,informativa,852
11300,21,informativa,5
12233,21,no informativa,3
15846,21,nula,0
15876,21,informativa,121
27474,21,nula,0
31871,21,nula,0
37669,21,informativa,20
39551,21,nula,0
40879,21,nula,0
41497,21,nula,0
43361,21,informativa,6
44354,21,no informativa,7
46080,21,nula,0
47971,21,no informativa,3
48769,21,no informativa,2
55375,21,nula,0
56768,21,nula,0
56857,21,nula,0
57568,21,nula,0
59031,21,nula,0
67932,21,nula,0
68007,21,no informativa,4
71070,21,nula,0
72321,21,no informativa,3
73457,21,nula,0
74108,21,nula,0
76715,21,nula,0
76864,21,nula,0
78181,21,no informativa,12
79701,21,nula,0
80777,21,nula,0
86104,21,nula,0
86267,21,no informativa,16
87072,21,nula,0
87116,21,nula,0
90294,21,nula,0
97596,21,nula,0
100468,21,informativa,24
100752,21,nula,0
103432,21,no informativa,3
103442,21,nula,0
103504,21,nula,0
104326,21,informativa,5
105336,21,nula,0
108101,21,nula,0
111961,21,nula,0
112433,21,no informativa,3
115899,21,no informativa,5
119481,21,nula,0
121499,21,no informativa,4
127698,21,no informativa,3
130182,21,informativa,5
131657,21,no informativa,10
134107,21,nula,0
135162,21,nula,0
135774,21,nula,0
137277,21,nula,0
139023,21,no informativa,5
139914,21,no informativa,15
143793,21,nula,0
143958,21,nula,0
144385,21,no informativa,2
148535,21,nula,0
154897,21,nula,0
159854,21,informativa,69
162452,21,no informativa,4
163496,21,nula,0
163507,21,nula,0
171566,21,no informativa,4
183099,21,nula,0
183242,21,no informativa,5
186378,21,nula,0
186533,21,no informativa,3
190714,21,nula,0
190881,21,nula,0
190911,21,no informativa,4
192832,21,informativa,3
194746,21,nula,0
198549,21,nula,0
198762,21,informativa,5
198999,21,informativa,3
202813,21,nula,0
207311,21,nula,0
210286,21,no informativa,4
213088,21,nula,0
214108,21,nula,0
216287,21,nula,0
217130,21,nula,0
217198,21,nula,0
217201,21,no informativa,7
217416,21,nula,0
219048,21,no informativa,13
221450,21,nula,0
221584,21,no informativa,2
229323,21,no informativa,3
231136,21,no informativa,10
234466,21,no informativa,2
236487,21,nula,0
236887,21,nula,0
239676,21,no informativa,11
240680,21,informativa,9
240900,21,nula,0
242702,21,nula,0
246519,21,no informativa,3
248836,21,no informativa,9
250326,21,nula,0
252191,21,no informativa,3
253031,21,nula,0
254476,21,no informativa,2
262418,21,nula,0
270173,21,nula,0
270187,21,nula,0
274263,21,nula,0
276992,21,nula,0
279550,21,no informativa,2
279656,21,nula,0
280288,21,nula,0
280640,21,nula,0
282597,21,nula,0
284865,21,no informativa,19
287954,21,nula,0
292503,21,no informativa,11
298116,21,no informativa,8
303649,21,nula,0
304902,21,informativa,1666
305018,21,nula,0
305298,21,nula,0
311164,21,no informativa,4
314823,21,no informativa,14
317051,21,nula,0
317924,21,nula,0
320803,21,informativa,10
323953,21,no informativa,6
325877,21,no informativa,3
327984,21,nula,0
330800,21,no informativa,5
334426,21,nula,0
335521,21,nula,0
337690,21,nula,0
338701,21,no informativa,4
340598,21,nula,0
342677,21,nula,0
344114,21,nula,0
346252,21,nula,0
349040,21,informativa,16
351026,21,nula,0
355797,21,nula,0
358071,21,nula,0
359255,21,nula,0
359742,21,nula,0
361237,21,nula,0
364155,21,no informativa,6
364764,21,nula,0
364953,21,no informativa,7
366165,21,nula,0
366834,21,nula,0
366987,21,nula,0
368913,21,no informativa,2
369129,21,nula,0
373415,21,nula,0
375127,21,informativa,19
377252,21,nula,0
385452,21,nula,0
386648,21,nula,0
389399,21,no informativa,7
390042,21,nula,0
391029,21,nula,0
394054,21,nula,0
394535,21,nula,0
394550,21,nula,0
400147,21,informativa,3
402519,21,nula,0
404820,21,nula,0
407578,21,nula,0
407993,21,nula,0
408989,21,nula,0
411353,21,nula,0
414141,21,no informativa,6
416570,21,no informativa,11
421113,21,no informativa,4
422532,21,nula,0
424157,21,nula,0
424195,21,informativa,32
425128,21,nula,0
426811,21,nula,0
430381,21,no informativa,20
431224,21,nula,0
431800,21,nula,0
437556,21,nula,0
438878,21,nula,0
445193,21,nula,0
447308,21,nula,0
450953,21,no informativa,148
451521,21,nula,0
453033,21,no informativa,11
453218,21,no informativa,11
454799,21,nula,0
457768,21,nula,0
458137,21,no informativa,3
459617,21,no informativa,6
459940,21,nula,0
464295,21,nula,0
467838,21,informativa,5
469618,21,no informativa,6
469940,21,no informativa,353
473144,21,nula,0
475290,21,no informativa,44
481456,21,no informativa,9
482604,21,nula,0
485496,21,nula,0
487095,21,no informativa,5
489392,21,nula,0
491930,21,nula,0
495765,21,nula,0
496265,21,nula,0
504054,21,nula,0
505460,21,nula,0
506133,21,no informativa,19
508580,21,nula,0
512434,21,nula,0
518224,21,informativa,27
518467,21,nula,0
518685,21,informativa,90
519619,21,no informativa,3
521836,21,nula,0
524465,21,nula,0
526533,21,nula,0
527369,21,no informativa,3
536429,21,no informativa,8
536512,21,nula,0
541152,21,nula,0
544981,21,no informativa,4
545053,21,no informativa,5
547413,21,no informativa,6
547639,21,nula,0
548518,21,no informativa,4
550058,21,nula,0
550685,21,nula,0
556119,21,nula,0
560558,21,no informativa,3
561248,21,no informativa,10
562809,21,nula,0
566414,21,nula,0
567598,21,nula,0
574176,21,nula,0
580598,21,nula,0
585654,21,nula,0
586286,21,no informativa,17
586521,21,nula,0
591075,21,no informativa,5
591708,21,nula,0
592154,21,nula,0
592313,21,nula,0
596738,21,nula,0
601254,21,nula,0
603538,21,no informativa,2
606509,21,no informativa,3
608649,21,no informativa,6
614391,21,nula,0
619005,21,no informativa,4
620683,21,nula,0
621308,21,informativa,5
625426,21,nula,0
632568,21,nula,0
633800,21,nula,0
634744,21,no informativa,3
634949,21,nula,0
641908,21,no informativa,2
643774,21,nula,0
647090,21,informativa,7
647364,21,no informativa,4
647473,21,no informativa,3
649958,21,nula,0
655357,21,nula,0
661733,21,no informativa,4
664418,21,no informativa,3
669261,21,nula,0
669672,21,no informativa,2
673030,21,informativa,39
673549,21,no informativa,2
678154,21,nula,0
680970,21,nula,0
688095,21,nula,0
690124,21,no informativa,4
691302,21,informativa,7
693173,21,nula,0
697645,21,nula,0
699923,21,nula,0
700380,21,nula,0
702535,21,no informativa,3
702778,21,nula,0
704060,21,no informativa,6
704389,21,nula,0
705943,21,no informativa,3
707627,21,nula,0
707833,21,nula,0
708370,21,no informativa,33
709513,21,nula,0
710089,21,nula,0
712706,21,nula,0
713089,21,no informativa,2
720555,21,nula,0
721444,21,nula,0
723017,21,nula,0
723434,21,informativa,58
724241,21,nula,0
726759,21,no informativa,5
727245,21,no informativa,2
727394,21,no informativa,2
727855,21,no informativa,2
730696,21,nula,0
735415,21,nula,0
735809,21,nula,0
737010,21,no informativa,29
739768,21,nula,0
741586,21,no informativa,2
745569,21,nula,0
746054,21,no informativa,9
750665,21,no informativa,9
751879,21,nula,0
752848,21,nula,0
760368,21,no informativa,3
761268,21,informativa,17
763485,21,nula,0
763572,21,no informativa,22
767643,21,nula,0
768008,21,no informativa,10
768204,21,nula,0
768323,21,no informativa,6
769883,21,nula,0
770863,21,nula,0
777798,21,nula,0
777824,21,informativa,845
779471,21,nula,0
780613,21,nula,0
782162,21,nula,0
786537,21,no informativa,3
787738,21,no informativa,2
787787,21,nula,0
788834,21,nula,0
792965,21,nula,0
794904,21,nula,0
795329,21,nula,0
797298,21,informativa,41
798300,21,no informativa,4
802590,21,nula,0
803270,21,nula,0
803530,21,nula,0
804159,21,nula,0
806260,21,informativa,6
808661,21,no informativa,8
813653,21,informativa,6
818322,21,nula,0
818596,21,nula,0
823142,21,nula,0
825163,21,nula,0
827002,21,no informativa,4
827998,21,nula,0
830751,21,nula,0
26546,22,nula,0
37620,22,no informativa,842
52539,22,no informativa,7
66168,22,nula,0
76665,22,nula,0
85238,22,nula,0
103107,22,nula,0
114853,22,no informativa,30
133701,22,no informativa,4
175165,22,no informativa,76
176420,22,nula,0
184483,22,nula,0
198549,22,nula,0
219944,22,no informativa,2
238214,22,no informativa,2
263086,22,no informativa,7
284123,22,no informativa,3
307984,22,nula,0
355292,22,informativa,6
378303,22,no informativa,6
379442,22,no informativa,11
398469,22,nula,0
449608,22,no informativa,4
480561,22,nula,0
492982,22,informativa,1626
494598,22,nula,0
504870,22,nula,0
511468,22,no informativa,7
522992,22,no informativa,3
535788,22,nula,0
541378,22,no informativa,14
549583,22,no informativa,7
577272,22,nula,0
582507,22,informativa,16
586286,22,no informativa,17
586815,22,no informativa,5
628887,22,nula,0
662978,22,nula,0
671391,22,no informativa,18
675695,22,nula,0
678398,22,nula,0
681912,22,no informativa,51
692331,22,no informativa,2
699923,22,nula,0
723592,22,no informativa,2
739074,22,nula,0
770863,22,nula,0
774705,22,nula,0
789235,22,nula,0
37132,23,no informativa,2
37620,23,no informativa,842
47518,23,nula,0
50265,23,no informativa,7
58589,23,nula,0
58803,23,nula,0
61622,23,no informativa,3
70910,23,nula,0
82720,23,nula,0
85881,23,no informativa,3
95441,23,nula,0
104356,23,nula,0
120764,23,nula,0
123815,23,no informativa,9
129153,23,nula,0
146370,23,no informativa,6
179295,23,nula,0
215677,23,nula,0
216681,23,nula,0
223630,23,nula,0
228724,23,nula,0
246871,23,nula,0
250009,23,nula,0
254476,23,no informativa,2
254653,23,nula,0
271137,23,no informativa,4
296953,23,nula,0
298598,23,nula,0
308589,23,nula,0
316198,23,no informativa,13
321688,23,no informativa,2
323086,23,no informativa,3
323359,23,nula,0
331119,23,nula,0
334426,23,nula,0
341261,23,nula,0
348994,23,nula,0
351873,23,nula,0
354822,23,nula,0
356240,23,nula,0
356418,23,nula,0
367893,23,nula,0
368533,23,nula,0
374323,23,nula,0
376535,23,nula,0
378048,23,nula,0
384023,23,nula,0
391870,23,nula,0
393356,23,nula,0
401431,23,nula,0
406533,23,nula,0
416390,23,nula,0
420906,23,no informativa,5
430947,23,nula,0
436497,23,no informativa,54
439110,23,nula,0
461413,23,no informativa,3
471787,23,nula,0
478029,23,no informativa,6
484229,23,nula,0
486596,23,no informativa,6
488129,23,nula,0
492847,23,nula,0
501237,23,nula,0
502611,23,nula,0
502987,23,nula,0
503421,23,nula,0
503918,23,no informativa,2
511468,23,no informativa,7
513192,23,no informativa,17
525671,23,nula,0
532573,23,no informativa,6
534287,23,nula,0
536102,23,nula,0
540340,23,nula,0
543551,23,nula,0
547262,23,nula,0
548724,23,no informativa,23
550836,23,nula,0
554746,23,no informativa,3
563185,23,nula,0
565012,23,nula,0
566276,23,nula,0
568713,23,nula,0
569175,23,nula,0
572772,23,nula,0
586128,23,nula,0
586286,23,informativa,17
594581,23,nula,0
594965,23,no informativa,6
620998,23,no informativa,6
625927,23,nula,0
626650,23,nula,0
627094,23,nula,0
632935,23,nula,0
636204,23,nula,0
645377,23,nula,0
645602,23,nula,0
658353,23,no informativa,412
659271,23,nula,0
659808,23,no informativa,4
660615,23,no informativa,2
661318,23,no informativa,13
667758,23,nula,0
670182,23,nula,0
673599,23,nula,0
684605,23,no informativa,15
697516,23,no informativa,3
699923,23,nula,0
701517,23,no informativa,11
709212,23,no informativa,68
712706,23,nula,0
721940,23,no informativa,2
726671,23,no informativa,31
738739,23,no informativa,27
782392,23,nula,0
786200,23,nula,0
799974,23,nula,0
804264,23,no informativa,5
805915,23,nula,0
820763,23,nula,0
822140,23,nula,0
822556,23,no informativa,14
3990,25,nula,0
35663,25,nula,0
41901,25,nula,0
51445,25,no informativa,4
68740,25,nula,0
71685,25,nula,0
72799,25,no informativa,513
75801,25,nula,0
80777,25,nula,0
87563,25,no informativa,49
95951,25,nula,0
108295,25,nula,0
113187,25,no informativa,6
118107,25,nula,0
136775,25,nula,0
146370,25,no informativa,6
146568,25,no informativa,4
146677,25,no informativa,5
153563,25,nula,0
153824,25,nula,0
158137,25,no informativa,7
183334,25,nula,0
186533,25,no informativa,3
194746,25,nula,0
210396,25,no informativa,6
217198,25,nula,0
219307,25,nula,0
219944,25,no informativa,2
228511,25,nula,0
249527,25,nula,0
254476,25,no informativa,2
273882,25,nula,0
276542,25,nula,0
308608,25,nula,0
313215,25,nula,0
329786,25,informativa,5
347198,25,no informativa,12
347452,25,no informativa,13
350885,25,nula,0
362100,25,no informativa,18
364783,25,no informativa,23
368357,25,no informativa,4
378303,25,no informativa,6
390326,25,informativa,81
391470,25,no informativa,355
402519,25,nula,0
403988,25,nula,0
410272,25,informativa,60
410274,25,nula,0
421276,25,nula,0
430381,25,no informativa,20
439679,25,no informativa,7
448635,25,no informativa,12
453218,25,no informativa,11
453648,25,no informativa,1318
481080,25,nula,0
494312,25,nula,0
496697,25,nula,0
503918,25,no informativa,2
505460,25,nula,0
510737,25,no informativa,17
514874,25,informativa,1458
517185,25,no informativa,2
519797,25,nula,0
523628,25,nula,0
532573,25,no informativa,6
532839,25,nula,0
540809,25,nula,0
544626,25,no informativa,17
544632,25,no informativa,4
547262,25,nula,0
552114,25,nula,0
560558,25,no informativa,3
561248,25,informativa,10
585801,25,no informativa,3
615429,25,no informativa,4
625051,25,nula,0
633214,25,nula,0
633859,25,nula,0
635850,25,nula,0
644520,25,nula,0
658353,25,no informativa,412
679715,25,informativa,99
679849,25,no informativa,3
690831,25,nula,0
696346,25,nula,0
696991,25,nula,0
697645,25,nula,0
701425,25,nula,0
702284,25,nula,0
710800,25,no informativa,9
711567,25,nula,0
712706,25,nula,0
720854,25,nula,0
735809,25,nula,0
737142,25,nula,0
738739,25,no informativa,27
749987,25,no informativa,14
757583,25,nula,0
770404,25,no informativa,19
772068,25,nula,0
772485,25,nula,0
782392,25,nula,0
788834,25,nula,0
827002,25,no informativa,4
793,26,nula,0
955,26,nula,0
1650,26,nula,0
2428,26,nula,0
5134,26,nula,0
5534,26,no informativa,2
6000,26,nula,0
6087,26,nula,0
6120,26,nula,0
6610,26,no informativa,3
7033,26,no informativa,7
9090,26,nula,0
10050,26,no informativa,2
10310,26,no informativa,2
10781,26,no informativa,355
10992,26,no informativa,2
11273,26,no informativa,3
12394,26,no informativa,2
12446,26,nula,0
12757,26,nula,0
14250,26,nula,0
14333,26,no informativa,3
15627,26,nula,0
18017,26,nula,0
18781,26,nula,0
22311,26,nula,0
24538,26,no informativa,3
25062,26,nula,0
25324,26,nula,0
25537,26,nula,0
26818,26,no informativa,2
27980,26,nula,0
29815,26,nula,0
30524,26,nula,0
31462,26,nula,0
31840,26,nula,0
31943,26,no informativa,6
32630,26,no informativa,5
32810,26,nula,0
33082,26,nula,0
33203,26,nula,0
33600,26,nula,0
33879,26,informativa,12
35599,26,no informativa,2
37579,26,nula,0
39830,26,no informativa,2
40393,26,nula,0
41005,26,nula,0
41010,26,no informativa,7
41197,26,nula,0
42256,26,nula,0
42824,26,nula,0
44144,26,informativa,8
44551,26,nula,0
45826,26,no informativa,4
46770,26,nula,0
46854,26,nula,0
47057,26,nula,0
47246,26,nula,0
47472,26,no informativa,2
49081,26,nula,0
49260,26,nula,0
49968,26,nula,0
51333,26,nula,0
51503,26,nula,0
52852,26,no informativa,2
53347,26,nula,0
54578,26,nula,0
54998,26,nula,0
57246,26,nula,0
59232,26,nula,0
59511,26,nula,0
60607,26,no informativa,3
61066,26,nula,0
61223,26,nula,0
61920,26,nula,0
65223,26,nula,0
65470,26,no informativa,2
67564,26,nula,0
68371,26,no informativa,8
68868,26,no informativa,28
69448,26,nula,0
69590,26,no informativa,2
71645,26,no informativa,14
72616,26,nula,0
72681,26,nula,0
73326,26,no informativa,4
76429,26,nula,0
77685,26,nula,0
78854,26,nula,0
80047,26,nula,0
80627,26,nula,0
81787,26,nula,0
82800,26,nula,0
82858,26,no informativa,8
84319,26,nula,0
84504,26,nula,0
84921,26,nula,0
85765,26,nula,0
86123,26,nula,0
86140,26,nula,0
87288,26,nula,0
87563,26,informativa,49
88908,26,no informativa,5
90331,26,no informativa,14
90560,26,nula,0
91232,26,nula,0
92002,26,no informativa,8
92872,26,nula,0
92991,26,nula,0
94089,26,no informativa,15
94845,26,nula,0
95167,26,nula,0
95674,26,no informativa,5
96276,26,nula,0
96715,26,nula,0
99234,26,nula,0
99851,26,no informativa,4
100263,26,nula,0
102374,26,no informativa,3
104279,26,nula,0
105652,26,no informativa,6
106979,26,nula,0
108222,26,nula,0
108778,26,nula,0
113187,26,no informativa,6
113288,26,nula,0
114139,26,nula,0
114567,26,no informativa,2
115381,26,no informativa,375
115617,26,nula,0
115646,26,nula,0
116505,26,nula,0
118894,26,nula,0
118983,26,nula,0
119552,26,no informativa,2
120798,26,nula,0
121092,26,nula,0
123988,26,no informativa,7
124211,26,nula,0
124995,26,nula,0
125774,26,no informativa,3
127067,26,nula,0
127086,26,nula,0
127916,26,nula,0
128831,26,no informativa,2
129727,26,nula,0
134842,26,nula,0
135182,26,nula,0
135200,26,no informativa,8
135562,26,nula,0
135783,26,nula,0
136619,26,nula,0
136765,26,nula,0
137166,26,no informativa,6
138792,26,no informativa,3
139191,26,no informativa,5
139647,26,nula,0
139756,26,no informativa,3
139884,26,nula,0
140052,26,nula,0
141224,26,nula,0
141503,26,nula,0
143286,26,nula,0
143383,26,nula,0
144148,26,nula,0
146892,26,nula,0
148547,26,nula,0
149662,26,nula,0
150268,26,nula,0
151903,26,nula,0
153520,26,no informativa,7
154328,26,no informativa,13
154395,26,nula,0
155359,26,nula,0
155470,26,nula,0
155590,26,nula,0
155812,26,nula,0
156123,26,nula,0
159159,26,nula,0
159486,26,nula,0
160970,26,nula,0
162207,26,nula,0
163643,26,nula,0
163766,26,no informativa,4
164985,26,nula,0
165090,26,nula,0
166587,26,nula,0
169687,26,no informativa,8
170859,26,nula,0
171726,26,nula,0
172010,26,nula,0
172094,26,nula,0
172653,26,no informativa,2
173051,26,nula,0
175175,26,no informativa,5
175228,26,no informativa,7
175317,26,no informativa,2
177432,26,nula,0
179081,26,nula,0
181126,26,nula,0
181394,26,nula,0
181506,26,nula,0
182342,26,no informativa,6
182612,26,nula,0
184190,26,nula,0
184906,26,nula,0
185014,26,no informativa,21
185156,26,nula,0
185387,26,nula,0
186144,26,nula,0
