drug_id,sp_id,N,drug,cluster_id,enlace_a_bioact,multiespecie,grupo
754813,3,1,754813,95949,True,True,3
754823,3,1,754823,470990,True,True,3
754826,3,1,754826,323292,True,True,3
754843,3,1,754843,377694,False,True,2
754888,10,1,754888,27679,True,False,1
754896,3,1,754896,708880,False,False,0
754898,3,1,754898,640242,False,False,0
754901,3,1,754901,31783,True,False,1
754914,3,1,754914,435672,True,False,1
754917,3,1,754917,657052,False,False,0
754922,0,1,754922,259064,False,True,2
754932,3,1,754932,86063,True,True,3
754956,3,1,754956,118575,False,False,0
754986,26,1,754986,464928,False,False,0
754994,0,1,754994,25845,False,True,2
754998,3,1,754998,682832,False,False,0
755002,3,1,755002,752958,False,True,2
755025,3,1,755025,488981,True,False,1
755039,10,1,755039,441621,False,True,2
755050,3,1,755050,673732,True,True,3
755050,26,1,755050,673732,True,True,3
755069,3,1,755069,696048,True,True,3
755071,3,1,755071,113020,True,True,3
755079,3,1,755079,556580,True,False,1
755087,3,1,755087,20796,False,False,0
755089,3,1,755089,536885,False,False,0
755090,3,1,755090,642639,True,True,3
755091,1,1,755091,263310,True,True,3
755091,3,1,755091,263310,True,True,3
755148,3,1,755148,402850,False,False,0
755168,3,1,755168,39165,False,False,0
755181,3,1,755181,343405,True,False,1
755183,3,1,755183,13527,True,False,1
755212,27,1,755212,234245,False,False,0
755220,3,1,755220,557217,True,True,3
755233,3,1,755233,296573,True,True,3
755245,3,1,755245,5559,False,False,0
755253,3,1,755253,28270,True,True,3
755263,3,1,755263,360963,True,False,1
755301,3,1,755301,239480,True,False,1
755307,3,1,755307,626655,True,True,3
755351,3,1,755351,116334,False,True,2
755366,3,1,755366,698111,False,False,0
755394,3,1,755394,767510,False,True,2
755397,3,1,755397,411081,True,False,1
755426,3,1,755426,511312,False,False,0
755434,3,1,755434,125474,False,False,0
755436,3,1,755436,708855,True,False,1
755470,3,1,755470,757668,False,False,0
755484,3,1,755484,730845,True,False,1
755488,3,1,755488,635293,False,False,0
755495,3,1,755495,444550,False,False,0
755503,3,1,755503,90278,False,True,2
755505,3,1,755505,38771,True,False,1
755513,3,1,755513,276418,False,False,0
755546,3,1,755546,166829,True,True,3
755557,3,1,755557,706701,True,True,3
755560,3,1,755560,181015,False,False,0
755566,3,1,755566,648719,False,False,0
755571,3,1,755571,357308,False,True,2
755572,3,1,755572,508599,False,True,2
755575,3,1,755575,633614,False,False,0
755578,3,1,755578,486815,True,True,3
755578,27,1,755578,486815,True,True,3
755583,3,1,755583,127596,False,False,0
755589,3,1,755589,589601,False,False,0
755590,3,1,755590,203137,False,False,0
755621,26,1,755621,344781,True,True,3
755647,3,1,755647,388540,True,True,3
755652,3,1,755652,374774,True,False,1
755664,3,1,755664,649751,False,True,2
755664,27,1,755664,649751,False,True,2
755684,3,1,755684,496296,False,True,2
755686,3,1,755686,461463,False,True,2
755697,3,1,755697,591064,False,False,0
755712,3,1,755712,322549,True,False,1
755714,0,1,755714,324288,False,False,0
755718,3,1,755718,745164,False,False,0
755731,3,1,755731,710786,False,True,2
755764,3,1,755764,36921,False,False,0
755769,3,1,755769,95484,False,False,0
755896,3,1,755896,361825,False,False,0
755900,3,1,755900,739325,True,False,1
755903,3,1,755903,445572,False,True,2
755932,10,1,755932,49426,False,False,0
755934,3,1,755934,186179,False,True,2
755963,3,1,755963,465099,False,False,0
755983,3,1,755983,229373,False,True,2
755993,3,1,755993,744130,False,False,0
756009,3,1,756009,690771,True,False,1
756037,3,1,756037,261876,False,False,0
756043,3,1,756043,87043,True,False,1
756052,3,1,756052,628997,False,False,0
756057,3,1,756057,284985,False,True,2
756075,3,1,756075,68875,True,False,1
756080,27,1,756080,345539,False,False,0
756108,3,1,756108,386341,False,True,2
756111,3,1,756111,90208,False,False,0
756121,3,1,756121,146007,True,False,1
756139,3,1,756139,79628,True,False,1
756154,3,1,756154,327129,False,False,0
756155,10,1,756155,658681,False,True,2
756179,3,1,756179,610781,True,True,3
756183,1,1,756183,500297,True,False,1
756196,3,1,756196,296782,False,False,0
756197,18,1,756197,444512,False,True,2
756198,3,1,756198,46035,False,True,2
756207,3,1,756207,684455,False,True,2
756225,3,1,756225,171327,True,False,1
756227,3,1,756227,170789,True,False,1
756234,3,1,756234,264653,False,False,0
756275,10,1,756275,536447,False,False,0
756279,3,1,756279,212910,True,False,1
756313,3,1,756313,138704,True,True,3
756317,3,1,756317,697672,False,False,0
756339,3,1,756339,23198,False,True,2
756350,3,1,756350,579663,True,True,3
756350,26,1,756350,579663,True,True,3
756354,3,1,756354,175940,False,False,0
756358,1,1,756358,574556,False,False,0
756367,1,1,756367,21721,False,False,0
756389,26,1,756389,150819,True,False,1
756391,3,1,756391,218917,True,True,3
756405,0,1,756405,645198,False,False,0
756410,3,1,756410,27443,True,False,1
756427,10,1,756427,677001,True,False,1
756431,3,1,756431,409095,False,False,0
756443,3,1,756443,577267,True,False,1
756457,3,1,756457,496283,True,False,1
756460,3,1,756460,301574,True,False,1
756468,18,1,756468,234507,True,True,3
756472,3,1,756472,529731,True,True,3
756483,3,1,756483,381328,False,True,2
756492,3,1,756492,319756,False,False,0
756530,3,1,756530,111212,True,True,3
756542,3,1,756542,77591,True,True,3
756558,3,1,756558,21323,False,True,2
756569,3,1,756569,676849,False,False,0
756570,3,1,756570,588436,False,False,0
756595,3,1,756595,496621,True,False,1
756631,3,1,756631,634718,False,True,2
756633,3,1,756633,687305,True,False,1
756655,3,1,756655,103228,False,False,0
756673,26,1,756673,275528,False,False,0
756678,3,1,756678,524047,False,False,0
756708,3,1,756708,632996,False,False,0
756715,10,1,756715,666889,False,True,2
756724,3,1,756724,561032,True,False,1
756743,3,1,756743,55038,True,False,1
756753,3,1,756753,346332,False,True,2
756753,26,1,756753,346332,False,True,2
756789,3,1,756789,188177,False,False,0
756807,3,1,756807,357079,True,True,3
756823,3,1,756823,202964,True,False,1
756845,3,1,756845,189593,True,False,1
756848,3,1,756848,407061,True,True,3
756885,3,1,756885,481543,False,False,0
756905,3,1,756905,235984,False,False,0
756918,3,1,756918,563392,False,False,0
756919,3,1,756919,400250,True,False,1
756925,18,1,756925,171916,False,False,0
756955,3,1,756955,176612,True,False,1
756977,27,1,756977,558368,False,True,2
756987,3,1,756987,112224,False,True,2
756987,26,1,756987,112224,False,True,2
756989,3,1,756989,251895,False,False,0
756999,3,1,756999,240601,False,False,0
757003,3,1,757003,507156,True,False,1
757013,26,1,757013,137469,False,False,0
757019,3,1,757019,437716,False,False,0
757053,3,1,757053,420752,True,False,1
757056,3,1,757056,431815,True,False,1
757077,3,1,757077,598216,False,False,0
757097,3,1,757097,267819,False,False,0
757119,3,1,757119,510434,False,False,0
757122,3,1,757122,416542,False,False,0
757124,3,1,757124,488330,False,False,0
757145,3,1,757145,694977,False,True,2
757159,3,1,757159,50017,True,False,1
757169,3,1,757169,507610,False,False,0
757177,3,1,757177,242774,False,False,0
757194,26,1,757194,581025,False,True,2
757249,3,1,757249,506174,True,False,1
757271,3,1,757271,590087,False,False,0
757277,3,1,757277,195162,False,False,0
757280,0,1,757280,258354,False,False,0
757313,3,1,757313,481399,True,False,1
757327,3,1,757327,307260,True,True,3
757328,3,1,757328,582863,True,True,3
757332,3,1,757332,180887,True,False,1
757342,3,1,757342,637228,True,False,1
757347,3,1,757347,688355,True,True,3
757352,3,1,757352,97681,True,False,1
757406,0,1,757406,147716,False,True,2
757410,26,1,757410,83942,False,False,0
757442,3,1,757442,181570,True,True,3
757473,3,1,757473,408545,False,False,0
757475,3,1,757475,611765,True,True,3
757487,3,1,757487,300524,False,False,0
757497,3,1,757497,741998,True,True,3
757498,3,1,757498,727704,True,True,3
757507,3,1,757507,535085,True,False,1
757519,26,1,757519,557978,False,True,2
757525,3,1,757525,518560,True,False,1
757533,3,1,757533,406500,False,False,0
757569,9,1,757569,260777,False,False,0
757583,25,1,757583,739548,True,True,3
757611,3,1,757611,437130,False,False,0
757618,3,1,757618,504526,False,False,0
757629,3,1,757629,611282,True,True,3
757631,3,1,757631,139639,True,False,1
757676,3,1,757676,13406,True,True,3
757711,18,1,757711,71484,True,True,3
757718,3,1,757718,330665,False,True,2
757725,3,1,757725,585336,False,False,0
757741,18,1,757741,526518,False,True,2
757743,3,1,757743,391103,True,False,1
757783,1,1,757783,92595,True,False,1
757846,3,1,757846,499602,True,False,1
757865,3,1,757865,436489,False,False,0
757889,3,1,757889,369056,True,False,1
757930,3,1,757930,205798,False,True,2
757930,27,1,757930,205798,False,True,2
757940,3,1,757940,522117,False,False,0
757943,3,1,757943,414484,False,True,2
757946,3,1,757946,614044,False,False,0
757955,10,1,757955,42625,True,True,3
757976,3,1,757976,412182,True,True,3
757983,3,1,757983,104445,True,False,1
757984,3,1,757984,493826,False,False,0
757987,3,1,757987,228508,True,False,1
757999,3,1,757999,41896,True,True,3
758000,27,1,758000,470197,True,True,3
758022,3,1,758022,93706,False,True,2
758022,10,1,758022,93706,False,True,2
758024,3,1,758024,283549,False,False,0
758034,10,1,758034,154837,False,False,0
758040,3,1,758040,107241,True,False,1
758073,3,1,758073,8955,True,False,1
758091,3,1,758091,32110,True,False,1
758102,3,1,758102,712771,False,False,0
758107,3,1,758107,285850,False,False,0
758108,1,1,758108,202548,True,False,1
758124,3,1,758124,520948,True,False,1
758141,18,1,758141,591214,False,False,0
758145,1,1,758145,170613,False,True,2
758158,27,1,758158,463080,False,True,2
758183,3,1,758183,647917,True,False,1
758250,3,1,758250,120931,False,False,0
758270,0,1,758270,117964,False,False,0
758273,3,1,758273,195644,True,True,3
758280,3,1,758280,203222,False,True,2
758290,3,1,758290,755393,False,True,2
758319,3,1,758319,214250,True,False,1
758320,3,1,758320,305637,False,False,0
758364,3,1,758364,344549,False,True,2
758401,3,1,758401,432124,False,False,0
758405,3,1,758405,61225,True,False,1
758407,3,1,758407,559459,False,True,2
758421,3,1,758421,594003,False,False,0
758424,3,1,758424,658607,True,True,3
758448,3,1,758448,204651,True,False,1
758449,3,1,758449,255015,False,False,0
758454,3,1,758454,147157,False,False,0
758466,3,1,758466,344792,False,True,2
758491,3,1,758491,384930,False,False,0
758502,3,1,758502,508230,True,False,1
758512,3,1,758512,380923,False,False,0
758529,3,1,758529,213519,True,False,1
758570,26,1,758570,702359,False,True,2
758571,3,1,758571,688607,False,False,0
758590,3,1,758590,430811,False,True,2
758609,3,1,758609,73930,True,True,3
758620,3,1,758620,369655,True,True,3
758626,3,1,758626,568119,True,False,1
758649,3,1,758649,534663,True,True,3
758657,3,1,758657,190438,False,False,0
758693,3,1,758693,366357,False,False,0
758719,3,1,758719,89680,True,True,3
758736,18,1,758736,397836,True,True,3
758761,3,1,758761,334541,False,True,2
758778,3,1,758778,746943,False,False,0
758791,3,1,758791,564827,False,False,0
758820,3,1,758820,404346,True,False,1
758831,3,1,758831,494236,True,False,1
758844,3,1,758844,258896,False,False,0
758848,3,1,758848,667502,False,False,0
758922,3,1,758922,45391,False,True,2
758925,3,1,758925,713125,False,False,0
758931,3,1,758931,275936,True,False,1
758969,3,1,758969,42741,False,True,2
758969,18,1,758969,42741,False,True,2
758969,26,1,758969,42741,False,True,2
758978,3,1,758978,396943,False,False,0
758987,3,1,758987,49902,True,True,3
759000,3,1,759000,701929,True,False,1
759003,3,1,759003,525208,False,False,0
759007,10,1,759007,583353,False,True,2
759011,3,1,759011,714128,True,True,3
759012,3,1,759012,677925,False,True,2
759029,3,1,759029,331673,False,True,2
759029,27,1,759029,331673,False,True,2
759036,3,1,759036,65857,False,False,0
759047,3,1,759047,119491,False,False,0
759057,3,1,759057,407060,False,True,2
759074,3,1,759074,315337,True,False,1
759079,3,1,759079,156097,False,False,0
759084,27,1,759084,121820,False,False,0
759089,3,1,759089,651271,True,False,1
759117,3,1,759117,42234,True,False,1
759132,3,1,759132,104969,True,True,3
759168,26,1,759168,26920,True,True,3
759182,3,1,759182,411264,False,False,0
759207,3,1,759207,611807,False,False,0
759231,3,1,759231,301484,True,True,3
759232,3,1,759232,768224,True,False,1
759233,3,1,759233,248589,False,False,0
759252,26,1,759252,401228,False,False,0
759265,3,1,759265,254746,False,False,0
759274,3,1,759274,226288,False,False,0
759303,3,1,759303,583131,True,False,1
759334,10,1,759334,359814,True,True,3
759347,3,1,759347,362366,True,False,1
759348,3,1,759348,670125,True,False,1
759350,3,1,759350,401492,True,False,1
759355,3,1,759355,169052,False,True,2
759364,3,1,759364,79255,True,False,1
759396,3,1,759396,273254,False,True,2
759396,10,1,759396,273254,False,True,2
759398,3,1,759398,565059,False,False,0
759399,3,1,759399,686314,False,False,0
759429,3,1,759429,429657,True,True,3
759435,3,1,759435,199101,False,False,0
759442,3,1,759442,472482,True,False,1
759443,3,1,759443,733338,True,True,3
759443,26,1,759443,733338,True,True,3
759443,27,1,759443,733338,True,True,3
759470,26,1,759470,615264,True,False,1
759487,3,1,759487,475910,True,True,3
759489,3,1,759489,212804,True,False,1
759496,3,1,759496,733118,True,False,1
759522,0,1,759522,98637,False,True,2
759522,26,1,759522,98637,False,True,2
759533,26,1,759533,254358,False,False,0
759554,3,1,759554,419983,True,True,3
759576,3,1,759576,250116,False,False,0
759583,3,1,759583,320705,True,False,1
759598,10,1,759598,593219,False,False,0
759620,3,1,759620,569459,False,False,0
759669,3,1,759669,17725,False,False,0
759672,3,1,759672,199548,False,False,0
759678,3,1,759678,723925,True,False,1
759684,3,1,759684,380177,False,False,0
759691,3,1,759691,583869,False,False,0
759696,3,1,759696,759671,False,False,0
759697,3,1,759697,690995,False,False,0
759703,3,1,759703,499996,True,True,3
759705,3,1,759705,660171,False,True,2
759705,26,1,759705,660171,False,True,2
759717,3,1,759717,579549,True,False,1
759718,3,1,759718,654753,False,False,0
759728,3,1,759728,8702,False,False,0
759731,9,1,759731,415786,False,False,0
759761,3,1,759761,495051,False,False,0
759786,3,1,759786,253764,True,False,1
759793,10,1,759793,740,True,True,3
759803,3,1,759803,276847,True,False,1
759804,3,1,759804,235889,True,False,1
759817,3,1,759817,534939,True,False,1
759846,3,1,759846,284272,True,False,1
759869,0,1,759869,251696,False,True,2
759869,1,1,759869,251696,False,True,2
759872,3,1,759872,54210,True,True,3
759878,3,1,759878,464749,False,False,0
759881,3,1,759881,734587,False,False,0
759896,3,1,759896,629766,False,True,2
759904,3,1,759904,213240,True,False,1
759915,3,1,759915,688613,True,False,1
759924,3,1,759924,216273,True,True,3
759930,3,1,759930,649161,True,True,3
759932,3,1,759932,643617,True,True,3
759959,3,1,759959,130965,False,False,0
759966,3,1,759966,567764,False,False,0
759982,3,1,759982,595008,True,False,1
759998,15,1,759998,392680,True,True,3
760029,3,1,760029,45190,True,True,3
760029,27,1,760029,45190,True,True,3
760031,3,1,760031,713766,True,True,3
760042,26,1,760042,68603,False,True,2
760061,3,1,760061,545955,True,True,3
760070,3,1,760070,422415,False,False,0
760075,3,1,760075,616023,False,False,0
760087,3,1,760087,330696,False,False,0
760089,3,1,760089,747553,True,False,1
760114,1,1,760114,341487,True,False,1
760124,3,1,760124,383518,True,True,3
760147,3,1,760147,641979,True,True,3
760160,3,1,760160,284402,False,False,0
760161,3,1,760161,417946,True,False,1
760229,3,1,760229,46673,True,True,3
760229,27,1,760229,46673,True,True,3
760237,3,1,760237,755570,False,False,0
760238,3,1,760238,485914,True,True,3
760243,3,1,760243,765499,True,False,1
760246,3,1,760246,509354,False,False,0
760252,3,1,760252,140374,False,True,2
760258,3,1,760258,522586,False,False,0
760259,3,1,760259,698447,False,False,0
760263,3,1,760263,243965,False,False,0
760270,3,1,760270,294858,True,False,1
760284,3,1,760284,78481,False,False,0
760307,3,1,760307,25089,True,False,1
760359,3,1,760359,32853,False,False,0
760360,3,1,760360,42190,True,True,3
760361,3,1,760361,270978,True,True,3
760368,1,1,760368,510497,False,True,2
760368,21,1,760368,510497,False,True,2
760382,3,1,760382,133727,False,False,0
760405,3,1,760405,399322,False,False,0
760413,3,1,760413,379131,False,False,0
760431,3,1,760431,404243,True,False,1
760463,1,1,760463,42091,True,True,3
760477,27,1,760477,653795,True,True,3
760514,3,1,760514,298137,False,False,0
760515,3,1,760515,370964,True,False,1
760526,3,1,760526,107903,False,True,2
760550,3,1,760550,633956,True,True,3
760587,3,1,760587,335418,False,False,0
760596,27,1,760596,579547,False,True,2
760629,3,1,760629,476566,False,True,2
760630,3,1,760630,130761,False,False,0
760648,3,1,760648,147385,True,True,3
760651,3,1,760651,654561,False,False,0
760655,3,1,760655,103440,False,True,2
760656,3,1,760656,691190,False,False,0
760666,3,1,760666,285913,True,True,3
760683,3,1,760683,268177,False,False,0
760720,3,1,760720,516318,False,False,0
760756,3,1,760756,396974,True,False,1
760766,3,1,760766,598172,True,True,3
760766,27,1,760766,598172,True,True,3
760768,27,1,760768,547695,False,True,2
760804,10,1,760804,650121,False,False,0
760812,3,1,760812,744840,True,False,1
760818,1,1,760818,475022,True,True,3
760818,3,1,760818,475022,True,True,3
760842,10,1,760842,592075,False,False,0
760848,3,1,760848,656689,True,False,1
760852,3,1,760852,335850,False,False,0
760871,3,1,760871,160552,True,False,1
760890,3,1,760890,345373,True,True,3
760894,3,1,760894,605319,False,False,0
760921,3,1,760921,201341,False,False,0
760926,3,1,760926,100487,False,False,0
760937,10,1,760937,475588,False,True,2
760945,3,1,760945,467153,True,True,3
760965,3,1,760965,544520,False,False,0
760975,3,1,760975,471376,False,False,0
760976,3,1,760976,77501,False,False,0
760989,3,1,760989,629343,True,True,3
761001,3,1,761001,345854,False,False,0
761007,3,1,761007,166525,False,False,0
761030,3,1,761030,631429,False,True,2
761044,3,1,761044,276689,False,False,0
761047,3,1,761047,703106,True,False,1
761075,3,1,761075,145517,False,False,0
761083,3,1,761083,704360,False,False,0
761111,3,1,761111,36497,True,True,3
761122,3,1,761122,148511,False,False,0
761127,3,1,761127,481812,False,True,2
761131,3,1,761131,284901,False,False,0
761143,3,1,761143,451044,True,True,3
761171,18,1,761171,423097,False,False,0
761179,3,1,761179,487561,True,False,1
761180,3,1,761180,248918,True,True,3
761185,3,1,761185,1163,True,False,1
761194,3,1,761194,697375,False,False,0
761200,18,1,761200,762554,True,False,1
761229,3,1,761229,246291,False,False,0
761255,3,1,761255,642213,True,False,1
761268,21,1,761268,397397,False,False,0
761272,3,1,761272,502300,False,False,0
761281,3,1,761281,714838,False,False,0
761282,3,1,761282,444815,False,False,0
761317,3,1,761317,683739,False,False,0
761318,3,1,761318,317477,False,False,0
761332,3,1,761332,457107,True,False,1
761335,3,1,761335,142308,False,True,2
761344,3,1,761344,700464,False,False,0
761372,1,1,761372,488443,False,True,2
761384,3,1,761384,479070,True,False,1
761387,3,1,761387,621742,True,False,1
761409,3,1,761409,405176,False,False,0
761411,18,1,761411,266614,True,True,3
761416,3,1,761416,387255,False,False,0
761436,3,1,761436,527166,False,False,0
761446,18,1,761446,19440,False,True,2
761453,3,1,761453,242583,False,False,0
761467,3,1,761467,250824,True,False,1
761473,3,1,761473,609208,True,False,1
761487,3,1,761487,82927,True,False,1
761491,3,1,761491,65480,False,False,0
761494,3,1,761494,524295,True,False,1
761497,3,1,761497,233032,False,False,0
761505,3,1,761505,371283,True,False,1
761524,3,1,761524,698095,False,False,0
761548,3,1,761548,154304,True,False,1
761597,3,1,761597,748881,False,True,2
761639,3,1,761639,361060,False,False,0
761650,0,1,761650,47883,False,False,0
761655,26,1,761655,480013,True,True,3
761675,10,1,761675,38603,True,True,3
761677,3,1,761677,461815,True,True,3
761681,3,1,761681,280735,False,False,0
761688,3,1,761688,426670,True,False,1
761700,3,1,761700,225408,True,False,1
761708,3,1,761708,193433,True,True,3
761708,27,1,761708,193433,True,True,3
761713,3,1,761713,249884,False,False,0
761732,3,1,761732,585242,False,False,0
761742,3,1,761742,738136,True,False,1
761751,3,1,761751,200810,False,False,0
761762,3,1,761762,451431,True,False,1
761819,3,1,761819,460377,True,False,1
761820,3,1,761820,222431,False,False,0
761826,3,1,761826,216912,True,False,1
761836,3,1,761836,54144,True,False,1
761859,3,1,761859,204801,False,False,0
761942,3,1,761942,523876,True,False,1
761945,3,1,761945,210047,True,True,3
761987,3,1,761987,170302,False,True,2
761993,3,1,761993,569022,False,True,2
762022,3,1,762022,560830,False,False,0
762044,27,1,762044,605059,True,False,1
762046,0,1,762046,38524,False,True,2
762046,3,1,762046,38524,False,True,2
762065,10,1,762065,245261,False,True,2
762152,3,1,762152,432216,True,False,1
762160,3,1,762160,85263,True,False,1
762168,3,1,762168,649493,True,False,1
762186,1,1,762186,645881,True,True,3
762194,3,1,762194,357191,False,False,0
762245,3,1,762245,395351,True,True,3
762257,3,1,762257,278233,False,True,2
762262,3,1,762262,523526,True,True,3
762272,3,1,762272,577092,False,True,2
762277,10,1,762277,732346,True,False,1
762284,10,1,762284,251126,True,True,3
762299,3,1,762299,601140,True,False,1
762300,3,1,762300,467825,True,True,3
762308,3,1,762308,720351,False,False,0
762338,3,1,762338,64468,False,False,0
762342,3,1,762342,198481,True,False,1
762353,3,1,762353,434908,False,False,0
762357,10,1,762357,609591,True,True,3
762360,3,1,762360,216253,True,False,1
762379,3,1,762379,399045,False,False,0
762404,3,1,762404,640435,True,True,3
762410,26,1,762410,546726,True,False,1
762412,0,1,762412,158007,True,True,3
762412,1,1,762412,158007,True,True,3
762421,9,1,762421,427111,True,False,1
762435,3,1,762435,691520,True,False,1
762474,3,1,762474,539590,True,True,3
762474,10,1,762474,539590,True,True,3
762498,3,1,762498,369931,False,False,0
762502,3,1,762502,410977,True,False,1
762575,3,1,762575,597687,False,True,2
762576,3,1,762576,299088,True,False,1
762589,3,1,762589,73226,False,False,0
762607,3,1,762607,540999,False,False,0
762616,15,1,762616,738888,False,False,0
762627,3,1,762627,108555,False,False,0
762628,10,1,762628,615450,True,True,3
762643,3,1,762643,768913,True,False,1
762698,27,1,762698,510870,True,True,3
762790,3,1,762790,69430,True,False,1
762811,3,1,762811,606773,True,False,1
762816,3,1,762816,271782,True,True,3
762822,3,1,762822,627712,False,False,0
762888,3,1,762888,566474,False,False,0
762902,3,1,762902,741479,False,True,2
762902,27,1,762902,741479,False,True,2
762926,3,1,762926,36124,True,True,3
762927,26,1,762927,268110,False,True,2
762930,3,1,762930,38682,True,True,3
762934,3,1,762934,561579,True,False,1
762954,3,1,762954,674319,False,False,0
762957,3,1,762957,56897,True,True,3
762967,3,1,762967,343098,False,False,0
762968,3,1,762968,643061,False,False,0
762978,3,1,762978,220704,True,False,1
762988,3,1,762988,357175,True,False,1
763014,3,1,763014,577849,False,False,0
763036,1,1,763036,385907,True,False,1
763071,3,1,763071,494208,True,False,1
763089,3,1,763089,8924,False,False,0
763095,3,1,763095,1251,False,False,0
763101,3,1,763101,319926,False,False,0
763113,3,1,763113,265210,False,False,0
763122,0,1,763122,418039,True,True,3
763164,3,1,763164,213007,False,False,0
763199,3,1,763199,149118,True,False,1
763206,3,1,763206,44232,False,True,2
763213,3,1,763213,595111,False,False,0
763286,3,1,763286,766386,True,False,1
763296,3,1,763296,155829,False,True,2
763296,9,1,763296,155829,False,True,2
763302,3,1,763302,387256,False,True,2
763304,3,1,763304,694852,False,False,0
763324,3,1,763324,123384,True,False,1
763329,3,1,763329,571807,True,False,1
763333,3,1,763333,138289,False,True,2
763339,3,1,763339,451715,True,False,1
763347,3,1,763347,50868,True,False,1
763361,3,1,763361,428993,True,False,1
763392,3,1,763392,687558,False,False,0
763410,3,1,763410,581230,True,False,1
763418,3,1,763418,728806,True,True,3
763424,3,1,763424,643210,True,False,1
763453,3,1,763453,566630,False,False,0
763460,3,1,763460,212998,False,False,0
763464,3,1,763464,355585,True,True,3
763465,3,1,763465,511641,False,False,0
763470,18,1,763470,709426,False,False,0
763476,3,1,763476,681850,False,False,0
763485,21,1,763485,534821,True,False,1
763516,3,1,763516,601836,False,False,0
763559,3,1,763559,265446,True,False,1
763572,21,1,763572,103636,False,True,2
763574,3,1,763574,767214,True,False,1
763585,3,1,763585,139833,True,True,3
763585,27,1,763585,139833,True,True,3
763597,3,1,763597,503881,False,True,2
763597,26,1,763597,503881,False,True,2
763613,3,1,763613,459714,False,False,0
763614,3,1,763614,666193,False,False,0
763641,3,1,763641,41954,False,False,0
763645,10,1,763645,328574,False,False,0
763658,3,1,763658,574882,True,False,1
763659,3,1,763659,640543,True,True,3
763673,3,1,763673,515747,True,False,1
763677,3,1,763677,2913,True,False,1
763758,3,1,763758,578333,True,True,3
763776,3,1,763776,411377,True,False,1
763824,3,1,763824,723062,True,True,3
763824,27,1,763824,723062,True,True,3
763839,3,1,763839,582156,False,False,0
763846,3,1,763846,312427,False,False,0
763853,3,1,763853,151682,False,False,0
763870,3,1,763870,162065,True,False,1
763880,3,1,763880,24814,True,False,1
763894,3,1,763894,348020,True,True,3
763917,3,1,763917,414373,False,False,0
763919,3,1,763919,25687,True,False,1
763955,3,1,763955,275610,False,True,2
763957,3,1,763957,137584,True,False,1
763966,3,1,763966,539813,True,False,1
763989,3,1,763989,575724,False,True,2
763989,26,1,763989,575724,False,True,2
764001,3,1,764001,627226,True,True,3
764004,3,1,764004,620822,False,False,0
764006,3,1,764006,688202,False,False,0
764008,3,1,764008,422402,False,False,0
764011,3,1,764011,750163,True,False,1
764043,3,1,764043,605904,False,False,0
764059,27,1,764059,404070,False,True,2
764075,3,1,764075,74357,False,False,0
764108,3,1,764108,585163,False,False,0
764115,3,1,764115,673146,False,False,0
764148,3,1,764148,597033,True,True,3
764148,27,1,764148,597033,True,True,3
764160,3,1,764160,119873,True,True,3
764169,3,1,764169,110146,False,False,0
764171,3,1,764171,376738,False,False,0
764196,3,1,764196,195309,False,False,0
764197,3,1,764197,95541,True,True,3
764205,9,1,764205,665134,False,False,0
764207,3,1,764207,58198,False,True,2
764214,3,1,764214,502501,False,False,0
764229,3,1,764229,437430,False,True,2
764232,3,1,764232,595045,False,False,0
764266,26,1,764266,595997,True,False,1
764337,3,1,764337,732600,False,False,0
764345,3,1,764345,714917,False,False,0
764356,3,1,764356,479182,True,True,3
764376,3,1,764376,275887,True,False,1
764397,3,1,764397,721177,False,True,2
764403,3,1,764403,533853,False,True,2
764412,3,1,764412,451831,False,False,0
764415,3,1,764415,220901,False,False,0
764431,3,1,764431,187745,True,False,1
764447,3,1,764447,609269,False,False,0
764485,3,1,764485,165119,True,False,1
764488,3,1,764488,377812,False,False,0
764493,3,1,764493,175556,False,False,0
764497,3,1,764497,269593,False,False,0
764506,3,1,764506,403310,True,True,3
764509,27,1,764509,136686,True,False,1
764543,3,1,764543,611996,True,False,1
764556,3,1,764556,504452,False,False,0
764557,1,1,764557,56848,True,False,1
764586,3,1,764586,521224,False,False,0
764602,15,1,764602,496023,True,False,1
764606,3,1,764606,358182,True,False,1
764615,3,1,764615,648613,True,False,1
764616,3,1,764616,15072,True,True,3
764639,0,1,764639,335438,False,False,0
764640,3,1,764640,572298,False,False,0
764653,3,1,764653,229823,True,False,1
764654,3,1,764654,444212,False,False,0
764655,3,1,764655,665629,False,True,2
764660,3,1,764660,151633,False,False,0
764669,3,1,764669,221005,True,False,1
764680,3,1,764680,71656,False,True,2
764680,27,1,764680,71656,False,True,2
764691,1,1,764691,192829,False,False,0
764707,3,1,764707,627170,False,False,0
764713,3,1,764713,563381,True,False,1
764728,3,1,764728,69586,False,True,2
764740,3,1,764740,460706,False,False,0
764747,3,1,764747,393045,True,False,1
764753,3,1,764753,418802,True,False,1
764767,3,1,764767,480089,True,False,1
764786,3,1,764786,105631,True,False,1
764797,3,1,764797,532352,True,True,3
764804,18,1,764804,295062,True,False,1
764806,3,1,764806,487437,True,False,1
764816,3,1,764816,645346,False,False,0
764818,3,1,764818,128326,True,False,1
764819,3,1,764819,345069,False,False,0
764821,27,1,764821,570020,True,True,3
764832,3,1,764832,264265,True,True,3
764838,26,1,764838,80945,False,False,0
