target_id,ann
308373,29536
85955,47617
155841,59097
365776,5212
174703,372
128865,17224
229866,45503
182266,59097
151428,59740
66309,47799
286583,33219
202309,6146
374278,2405
207468,59840
165974,68724
103418,43560
263017,12104
24962,69045
149270,40999
92334,48562
302389,1474
58413,37689
263336,55816
362096,44112
77972,7709
295924,53390
115437,29647
325287,29351
336128,51585
333212,51585
33026,51585
106623,11954
121348,69058
196263,65187
111582,46998
175283,62497
18583,71415
160243,45733
399674,51585
112843,50297
130535,24771
257861,34785
341207,51585
270884,10698
65200,13526
390244,27942
59424,41279
322636,40600
284839,62141
134118,24298
80577,35864
240068,35864
282663,35864
378591,35864
207082,51585
278439,54926
109529,16389
191305,78
23949,17662
170641,13116
272230,36808
257595,45646
236086,75320
74729,48737
171963,52503
349829,32945
69109,7885
151573,13629
180254,55969
272634,55828
233758,18410
2108,45376
114778,46938
337103,44497
150100,20230
261677,13462
124084,34485
221307,24256
92441,34818
232650,6094
204204,49532
315563,17510
56270,20138
109967,32506
8178,10295
101732,49907
171990,49907
197464,49907
283425,30774
113449,18940
332720,17912
325491,55572
175585,74580
346579,12365
388750,32834
309296,7248
313690,17679
40381,26575
238228,9103
259388,58806
392417,44583
84006,45279
17039,26397
202207,44140
250753,10716
261230,54661
243658,69463
246609,66582
116720,56922
90192,71907
81528,62141
76070,29402
153076,43165
172381,43505
94305,57295
379819,49318
232870,41070
360472,54860
303530,25590
261543,25590
138303,58063
32269,67358
375853,26007
398411,46808
95262,28091
257909,10729
167446,62621
96575,17309
62672,28039
69533,28502
367423,61888
69801,40608
333201,4285
101526,15501
62096,1079
349764,55359
183966,18026
188137,2630
68524,29702
337932,6008
204124,16514
87504,40926
166050,15699
258318,25256
34264,4383
169847,32764
352850,68527
41384,12679
238366,757
98452,44187
372383,1532
179297,44140
377281,26397
199521,45279
322948,57724
24558,67315
308343,22636
260401,49318
168575,24079
253137,32934
184406,17278
299885,68585
78199,46731
47344,43426
362925,29752
27196,27537
382958,4768
342432,60565
183479,39495
146075,58074
373383,2103
226483,57579
352958,31338
260834,62472
305252,30374
194108,30374
63562,70981
237398,35768
129718,29139
330634,8920
298089,868
272610,40246
223065,58360
313084,51253
298441,5043
304514,54408
41559,28424
318630,20944
247953,66229
389086,36452
164824,13621
305595,73191
225969,4880
100481,19571
174316,11722
216138,36100
38543,16695
250451,39195
25689,66462
228926,64365
144597,45342
210342,62156
179420,1839
96134,63235
116335,66524
298844,23125
382200,51588
201368,52951
344201,5332
5169,12245
41323,28242
73401,34084
56777,31812
36986,35864
248901,28977
394394,34074
292489,34074
186661,34074
172117,34074
79540,24133
350536,27734
317073,35845
18463,69032
81177,10698
131395,35864
234950,7125
230673,13292
302863,54796
315114,37036
315874,48793
346119,24475
261397,51736
398992,23705
66652,22369
192720,28882
299487,35864
288991,51585
393537,30374
514,69907
33454,4420
206528,20988
118061,10620
398460,23374
51305,4161
381205,18614
192412,7557
199295,19542
134136,30374
285003,46195
281851,10221
156051,36152
168598,61986
340981,69058
288369,44790
285278,73780
8929,27220
119120,50903
5467,9992
32450,22315
65593,27695
320274,50934
284132,28399
283394,44767
143972,5886
51153,44729
255077,65627
213937,7537
178149,61252
387653,6899
124603,59150
295223,72593
204011,29187
399846,48638
37680,59690
384830,53941
399429,9100
121700,35686
154256,27659
389608,35694
112250,48933
8181,69268
211883,30374
85548,68320
249346,45333
245740,69347
179292,48120
19129,56458
13185,44617
38091,42273
36670,57661
387723,9313
282499,24553
1976,75039
325419,24553
48328,52777
397625,40926
153870,10768
205138,7885
149563,13661
30893,42429
189340,21858
50391,70843
49863,51768
314039,200
342417,57235
227866,69808
148378,38655
64066,3089
71057,2321
169858,12401
244892,65627
176013,44729
154812,5886
6339,73998
134545,53817
103824,30374
310852,24771
117828,51585
48378,50328
272665,59487
7888,2690
66299,4796
379218,35269
353196,62812
329058,32832
305423,51585
89235,48417
38104,5668
165908,54533
200594,3465
26640,15705
122096,43379
270744,50038
81718,6470
3957,44805
346488,51788
133621,778
345948,61925
107162,57893
200226,27659
64473,49711
22525,28882
162502,3067
283737,61036
339472,48430
154661,27404
252509,23110
14789,24547
217211,3042
273664,34551
8990,4953
13047,7885
136626,72816
8048,69348
221326,69348
39149,69348
66576,45622
333849,36508
258144,4241
135318,38402
348054,32138
75809,7885
18860,63741
322777,26168
288542,69421
208140,52618
329225,9654
131649,43119
350890,67069
398759,43274
227875,15652
129167,23288
104861,73100
335683,10694
201794,61578
220285,18797
349105,51585
148021,50983
52722,34362
86860,51585
301053,3339
93552,35864
142864,42976
30668,58242
277878,58242
353996,43068
199367,51981
334260,50339
398608,29331
138304,28183
90298,10055
285219,27089
98149,44440
192651,67580
149855,24564
394366,1541
105422,35914
385441,10650
58788,55360
277993,54173
166339,54173
353654,64514
4157,15918
62099,1873
155681,69790
36700,45835
58575,36978
182349,69388
20506,71925
19144,51585
209026,70843
373714,30374
104787,24771
18299,51585
258962,11682
3827,15376
398217,7709
178463,60036
277329,50820
195294,38745
32923,68579
30769,31624
224246,22329
376615,6422
134160,12484
323378,30374
163142,75547
98067,9691
23331,31460
63279,66196
110470,13080
112675,50580
57972,61629
56740,35100
369164,7542
20093,39325
68435,36170
321160,36170
218992,53500
117518,5551
382570,18111
315894,53950
95028,24381
392930,7246
78840,61038
101845,66461
250585,42158
274794,51585
41863,54300
214093,2004
9430,62938
274829,6881
291421,61332
52517,41058
394617,46316
325823,33824
152686,1356
190807,9061
346057,17440
159098,54408
151800,39550
291219,51585
118832,35694
368991,27032
138509,1160
258030,36336
130226,61986
363464,19047
2992,58637
399060,2377
267804,11552
357554,58034
342166,57356
175476,22177
91575,51585
315396,12538
393759,43505
30582,67665
244726,30107
68206,71067
67694,21886
95105,40926
270829,42466
312445,49807
398581,7847
103366,46423
160912,51601
59106,51585
134014,30374
168006,8891
16942,51585
149016,73740
240948,58255
181367,38977
91389,8891
96228,61986
211636,14112
68186,14112
39610,33746
21976,55181
147464,73950
101023,40041
84128,42021
84142,65025
136231,39313
39435,18828
100956,23125
311794,51585
307558,63741
71373,38279
29632,21750
303314,20742
227778,30374
211595,18754
61140,31123
122755,8404
149094,19873
304997,65649
184468,65649
315329,65649
352532,73785
66129,53295
223207,40926
277447,25672
4984,70413
312155,62859
235248,18581
307379,18124
255236,23733
967,49385
194637,18272
306404,17763
238128,75006
199661,36499
71380,71801
79862,26840
75776,41541
356574,16099
363332,59568
350195,39866
363031,17076
88021,41574
380392,39425
155149,48625
273879,34267
314818,7885
178995,53201
45372,7709
323215,32894
299371,14560
237358,63741
190563,71476
228531,4420
120041,22450
307,17679
235322,7109
2255,43213
244274,21730
228748,12443
262162,51585
247280,66196
142496,31460
318390,9691
62691,75547
63870,55943
59651,55943
336908,29936
130045,35642
4146,6354
173359,30374
78159,52424
18831,40926
78297,4181
12103,10672
165434,51585
355029,51601
307305,12050
230155,17763
174087,51856
372699,41914
266232,17176
397789,32497
170313,12366
38948,62833
62625,51585
89525,9122
49979,993
336857,1386
113171,22579
378637,32253
176525,28670
321676,33571
192894,63510
100616,46298
116747,56326
317157,65266
36046,69058
22897,73740
211045,23941
230162,48029
131142,55441
44090,43068
395175,59554
114312,71162
24207,12969
277943,61782
330928,21481
36170,4512
16928,20500
373177,2321
104476,36371
250524,42192
363640,9808
94039,53201
184687,69779
35649,51875
58872,37208
183261,33744
166675,73566
328197,36736
378240,35450
268622,47826
56257,30374
35384,47617
298216,41126
196374,61363
66435,32683
151970,45267
80723,30374
181165,72033
68084,44699
157697,2348
47492,34862
308727,45353
329660,41386
179575,22931
168471,47617
37236,30374
279428,1360
198821,74762
298900,60799
15141,39981
77383,67048
109820,17763
203631,30197
310996,6515
360533,58637
146324,63752
76953,60595
84118,68265
395514,74345
278539,47084
391725,22041
151423,72285
382534,47194
367346,36925
356584,48580
129527,29824
16124,69797
6480,23198
110257,40549
164261,48298
206808,2078
144979,42095
397166,63300
99259,17878
148823,40764
18287,38476
95210,30374
202834,11552
82166,48858
223067,33073
123950,69707
164885,9825
982,51585
245589,42151
208387,34222
210477,46336
145592,10698
70818,20425
315568,15676
141310,21917
299491,59898
70497,35864
324578,4420
212834,2028
94543,43505
371261,47229
311873,40549
127506,19987
216078,6250
302826,8696
133385,33430
271528,61332
16792,14472
21525,46131
108076,71724
354191,6923
302782,50951
210859,38392
143659,27490
84740,30374
118052,6952
55209,61024
368332,65894
203073,67801
193118,38814
265380,9945
94087,60641
262075,7885
137540,23284
209578,8837
153923,58364
2702,3163
196878,973
270437,57467
23878,21495
347487,74261
206160,7733
366392,41058
162124,61332
263530,6881
76144,2796
269228,52823
138044,71323
398053,20599
257224,24797
167838,56327
361158,30194
44318,9825
265976,51585
62283,10620
61288,51585
10956,23963
195324,35668
303714,66544
294256,59501
379032,7926
237904,58832
100998,72418
280066,55259
26073,30374
245223,51585
4120,30374
258002,46706
143585,19932
290221,10401
338406,60504
197508,41174
138319,2235
120140,26743
116595,49594
171478,66786
116846,26743
8465,30374
242567,17748
376722,21094
256847,40745
191082,61978
185947,70249
224552,69058
127985,26966
348765,1149
31480,42306
70326,13511
365669,30374
356264,30374
9010,51585
218887,12538
24118,8624
370964,69594
129037,69594
124161,37790
380767,47617
311466,30374
248688,54053
372040,75595
357837,58765
146130,22972
242470,1421
355629,51800
31179,69268
29075,18588
261097,56458
232428,29885
325580,71992
280258,3100
72458,10642
212097,3100
364817,51958
249273,36018
26325,44338
212548,4465
199407,8251
209100,5107
90674,19920
18477,49891
16013,27253
5292,43505
9179,67665
3830,30107
26010,7980
31758,42158
59033,25590
274555,18165
319689,48961
271150,19740
211275,48146
317158,18212
361206,58283
198404,30374
326204,61036
102599,5782
60801,18283
128612,19289
149857,75166
134433,38655
9916,47051
302433,22167
165604,65819
212042,7503
381423,7733
200460,7885
238614,51585
313762,20405
347523,36470
16427,35037
223999,61036
26357,74486
339616,68076
8279,51928
56759,69058
235858,17641
78569,39850
237084,29402
78111,37515
112386,7457
127052,68360
17120,18252
237654,35336
255475,14973
20527,27011
378241,36465
298596,441
98745,68364
8277,23164
164035,22390
57991,2499
271663,40926
182334,14557
162014,72981
386356,9030
170312,1061
190229,42095
114592,63300
114140,40764
259401,38476
305891,28670
206509,22539
10950,73715
172461,52219
283502,44304
93719,6193
67462,48990
347580,62859
30948,57520
200298,58255
213281,30374
140317,39952
124637,24219
154265,37098
389766,35864
200427,59023
130470,51585
50622,7885
229615,39914
354017,65960
322927,34440
299390,17944
225434,50453
135032,54074
174892,30314
265020,21768
337115,60031
94231,68659
313904,38226
250650,58364
128505,9061
322034,39804
54865,51585
367014,30374
372777,47240
91459,42578
135724,30374
50359,47093
224789,34246
364951,58804
393309,7731
96015,71030
258039,44356
399106,35366
245603,46693
111904,45405
352459,65942
2995,20525
98838,7683
258997,30959
245641,26524
97985,46697
7181,9815
342485,65779
136135,51585
341129,15937
179275,24456
9419,64876
323893,23381
132511,23381
157122,51585
398734,22551
167539,65266
339596,69152
74096,53404
60629,40380
306402,58188
353734,11806
67737,19284
11189,19690
295494,62711
242331,56774
242394,68491
365238,27263
341881,69979
212046,59205
295101,35544
325960,36153
74668,21915
75165,76027
338524,72426
18305,51585
103036,31992
198275,8790
14318,5398
229570,35437
350931,71592
226205,15035
31657,57873
74010,51931
86190,47617
204687,8126
32873,49824
130094,73470
100983,29521
352658,23669
47992,19912
243849,20989
398220,16152
208945,6497
150752,17106
141838,25200
386814,8209
243734,36901
96057,43146
379174,27184
196212,39059
321472,63344
359764,17439
348768,45461
323448,40620
122874,30374
291423,42884
280570,61578
204996,43027
78816,7882
316140,7651
396211,16062
248097,45126
4329,57785
210306,36371
70014,3083
290497,69444
25253,60959
15678,44764
83036,2863
348677,40926
70925,9886
191762,17905
337647,14848
138005,53224
107451,60725
78770,24734
240072,20096
9303,72285
26065,13590
343410,13493
46722,45361
216488,45361
184918,31084
365382,45361
86481,49776
122326,12564
341133,57656
88212,56137
149754,68464
22863,28602
156449,23939
192037,22504
367989,31291
399325,39195
46459,71494
122377,73236
173003,65970
11678,30374
357,27209
287216,61267
17435,42688
231469,22579
382605,22579
325076,7926
238021,58832
180198,72418
105202,63701
111983,8708
348348,8146
22782,1386
195100,32212
2425,23148
314947,35971
139000,27292
199709,17218
85926,40673
304324,9576
30724,76116
49975,39808
94709,12275
89623,39808
108927,51585
87276,31328
56800,21474
251683,75186
139026,30374
236425,37515
54650,49958
197227,7885
12214,68320
240930,44056
47578,19563
32978,38201
277682,38201
383023,38201
26924,10787
63063,38558
191917,3986
105212,72569
270429,58349
288863,913
115443,68212
318051,4279
233181,3570
85264,30374
212462,52871
255029,67103
1456,38698
232323,31241
392905,62953
354947,20440
201517,53941
138877,30374
347441,56991
372645,14475
384254,33522
105029,21384
17040,14475
337345,60031
291087,7341
39594,65266
202090,4482
44317,47052
163646,51585
46505,25490
386144,42826
198227,6784
179191,75508
272539,511
178101,21225
139914,32179
122333,51585
175691,20988
130106,51451
307739,34997
164265,71855
251259,45341
227537,76035
159165,28248
47779,38658
33386,69081
120577,36969
332071,43994
253769,60135
52833,75914
33432,37437
395042,65918
82194,2729
329817,31559
361368,23065
317841,17069
36375,27998
199948,25590
258328,7885
237619,17537
109904,73843
134570,66150
40276,7733
212390,26874
27414,68714
123724,9209
221986,43459
274501,38352
67963,13963
39609,41802
302494,41802
270002,58974
43249,62185
44514,35343
384317,42158
144558,66461
67844,43505
321165,69058
364738,65266
73576,70708
156673,53009
44186,29870
384303,41980
221791,270
237001,14134
49076,44618
268409,7885
27801,59491
221321,74105
119608,1386
93240,10620
238677,31776
299967,35635
399185,30634
274647,60326
83248,49907
25919,49907
134287,44617
192528,4482
158860,60565
151282,6843
147807,45529
351052,23929
237698,29166
105122,43505
332144,41770
378716,19648
189161,59495
117660,23933
232694,24933
241258,35833
258251,46536
312442,22979
325980,64746
94330,51585
15991,7885
47105,59736
9769,59736
247912,36901
99662,8209
265179,25200
27694,13694
249762,33185
380067,33185
136883,73356
139926,16766
172385,20684
299259,59109
55624,54494
257945,68659
303901,28091
115828,25737
1379,62256
346931,73458
78923,25345
144465,39804
389084,9061
25414,58364
320920,38226
332324,14638
343341,60391
209605,60111
92498,22484
350834,31355
168313,51585
309339,50983
257340,50297
116803,7852
375557,68150
133645,28960
321154,6496
381452,26422
126699,41310
343398,69421
165565,26168
338144,496
131554,18817
103817,33316
281574,64157
346379,31080
364077,16062
82701,21750
156536,7885
70626,7885
96715,56218
351522,32414
235662,24271
190502,46854
259531,14320
330797,49588
353559,25747
161567,44762
78780,57321
245388,57321
226536,57321
219662,41333
40774,27709
302154,8298
145633,47052
25115,54926
169424,35694
5949,44316
133152,47617
130839,51585
56864,28022
363667,17901
237044,16478
291359,13293
172996,64082
328215,5443
320762,21409
271756,2078
281910,30374
284684,21549
244926,64693
326960,42413
1571,48455
246636,18797
104192,18797
106898,18924
187966,62375
328332,40926
226785,16400
250380,36800
175529,54575
83953,62630
235254,61332
95587,21657
201134,16006
344682,43062
15899,17628
144002,4203
347013,9182
339273,66130
35999,9233
383654,25590
45240,72772
303286,18754
214142,31123
248547,60464
96661,12926
47167,21116
120810,37930
151302,62793
395167,59342
90495,34074
222528,34074
283445,10055
110934,51585
372990,42072
212499,64882
1836,54642
14615,63881
94049,73191
212145,73191
395780,73191
107813,30374
180884,47617
179871,65348
80951,30374
374851,53002
128892,51585
184933,71494
168443,73236
175051,44204
180244,66368
41245,13983
94337,38201
245555,50370
367147,16389
274897,51585
185449,42884
291356,27670
308648,75744
262106,29606
351042,51585
222701,51585
375874,54926
265981,2002
355130,69876
39642,51585
330209,51585
28023,39840
181867,3189
347554,59063
89352,39313
216345,23705
321129,61578
131164,19630
221378,60192
275584,16389
306371,35864
355013,60295
268358,75645
384449,30844
371947,25590
254763,20645
152557,71925
191811,60645
64757,17287
239344,1360
354577,30638
94125,51585
89501,58282
4847,30374
314029,2851
308938,30638
354120,36489
21770,67967
219002,5475
236164,58781
339724,60498
88464,33254
391704,64351
69103,49513
91884,7961
369479,12397
30562,45291
316677,7542
276807,68461
370498,53090
5308,49845
11943,31291
186939,22504
309321,51451
96431,25590
199963,55849
45778,58283
161655,27794
147113,23705
257419,22014
246478,50479
128433,74521
113181,44760
269491,15700
330829,22890
175797,53305
287904,34282
388642,69844
254868,49344
75565,21796
390586,54495
254000,23125
8304,1463
386899,9838
252718,30577
124269,4594
188963,42614
111957,26970
271265,33857
348616,11583
87412,28353
171293,66197
25614,32302
212088,48519
24367,51585
278045,17901
211956,1160
342600,27032
345583,51585
178517,61986
371535,4908
69761,17748
350230,21094
139682,40745
372489,61978
223369,70249
314867,73847
251478,73244
10720,36138
371432,64924
126882,31741
193919,24499
377488,15760
36004,152
111454,22007
75550,68693
116159,3193
216772,74805
47407,54130
116771,5583
202161,30374
259187,9366
286353,28077
302884,62106
1841,74762
271259,25817
171374,2897
125793,19092
74114,45461
51800,58371
89777,72553
352564,35864
135388,17905
192436,59023
279267,61986
218821,16174
99724,30374
80865,30374
181345,57829
136188,57829
296039,61024
131350,36071
384950,61314
355072,32396
67277,34964
59915,38745
9155,45930
236235,61036
312687,25590
147148,10746
315591,42647
329707,8093
14458,43137
153838,33999
79847,26945
59771,63820
33661,7838
146654,28991
341581,7838
22448,18195
263909,45539
50964,21338
80515,71408
197461,66020
366687,50573
110798,52294
21130,75466
20222,50297
365085,7852
203744,68150
175818,25590
164363,36354
106202,66495
139123,47402
392571,47402
144417,45081
349595,39840
141496,15424
259816,3189
22272,59063
138091,59976
211684,61986
342613,51875
370756,69779
23456,11573
38749,45375
395566,7885
392836,11954
679,23705
26754,40310
77720,3089
316591,48805
325414,4076
45877,46122
108384,48805
389474,56587
200477,39952
156219,28467
242248,8972
393977,54974
369988,48635
246271,65775
169913,7420
310118,50148
16978,15971
13869,41674
139732,39673
12822,33009
320485,42944
16657,45648
161350,69263
392451,69263
232832,61629
21517,19389
267744,5564
127551,53055
44369,69246
76773,42482
122973,23115
351991,933
164989,17187
263898,50829
45365,21580
189910,37494
12976,59060
32639,6731
258776,8333
397116,11846
881,61883
233791,47898
263728,69713
84291,50407
64349,69335
231939,39991
295835,6817
111564,3354
224631,57262
315992,61332
308653,12206
317105,58719
238526,29503
385646,47586
244438,6137
179234,47346
320288,32382
383990,60104
254990,7709
118035,23705
261869,51585
230338,61986
134004,55441
56874,51585
394172,51585
160986,6435
159664,12164
280200,26233
47674,65779
240567,9815
184096,46697
239869,26524
363385,30959
393118,8398
347221,25349
175407,58255
303611,30374
343794,6796
160263,56458
167827,30374
74789,53201
276584,7791
372898,4947
340753,30725
163760,70478
256112,39841
22793,46189
31615,55893
320835,73458
256585,62256
347629,25737
49750,28091
234531,68659
91221,64772
216498,61986
20800,51585
207952,56833
73244,6425
345351,51988
373386,71928
70838,6040
172452,68430
329429,7429
32911,70461
333413,50574
340245,14242
311814,60565
374313,9260
103037,34508
28237,20405
210693,24128
131143,13901
150738,35467
121292,25590
89560,66844
111226,51765
395852,51585
356990,51585
141531,72711
244718,51585
200438,35694
348207,61986
217225,51585
89012,56458
204726,9886
249513,23198
98608,17905
349778,66470
238096,66470
272739,30811
252445,31534
175134,62228
86742,52209
320470,21134
194396,29348
357763,63752
205298,14597
195781,47617
159264,30374
39321,71323
307975,73670
17557,31074
288035,31074
82772,31074
159715,5114
327422,67161
359575,75974
86275,5622
344874,45973
29727,37021
330247,54553
304500,32253
135179,53002
126806,51585
230567,24801
171084,2484
360154,11360
238165,24935
339382,14267
29979,14597
20193,14597
391107,23090
212330,51585
289490,38745
386490,4277
37825,45656
140440,52310
92745,10295
76109,28022
122893,33096
343703,56458
121483,21188
13032,25404
112797,44183
228958,55359
24847,55359
127104,9460
223446,27153
393998,33883
369726,20039
269721,24585
250984,23978
192128,9259
6376,27806
6328,12551
288206,19734
92509,31251
370379,31251
289589,44883
123113,68111
30583,69610
226244,53699
47756,46031
84558,55590
228218,14178
305770,58127
291070,41877
165040,33153
197566,19917
35336,69268
338544,24465
139829,54109
219220,4594
321238,30577
235116,9838
382198,1463
9669,36370
2788,49939
246364,16877
6198,13442
387388,27495
86099,12589
68348,12538
19362,26
254067,66417
360970,16272
384454,71851
262361,32096
109166,8161
194209,67030
272065,59212
359104,54268
126698,68125
257545,61036
222526,33929
280115,54196
61430,16052
154515,67980
180686,26159
104879,37574
87912,68679
159335,30736
345681,19650
362599,70076
152781,40899
355929,26561
234868,63789
270926,58422
186157,72798
7299,39381
339813,69087
366018,58478
323513,49671
247157,10620
157007,14131
359812,416
344162,50329
365515,12870
224260,30374
308787,32344
265591,20619
175453,31043
58515,48512
232627,61252
321574,13708
27263,40261
11453,12948
257518,38745
353422,62775
320839,48205
59617,51585
71477,39195
364291,47617
310809,7885
173154,6781
159193,74192
360363,6962
138874,54082
339949,58074
345634,45978
327973,68838
111554,51
42666,7885
39778,35775
379456,22842
324429,75155
361294,68584
148154,2867
316813,48422
170865,62933
94194,31424
385626,29586
100592,12490
398722,63115
399779,34996
382684,60198
116754,16571
222407,65666
86962,40494
392148,58326
238005,56952
122362,24763
201508,6425
337736,40999
114644,25430
247389,10124
288270,33180
395939,18655
98613,52596
157902,13293
231267,15326
190119,62670
300024,69348
325104,69348
281494,69348
185628,38301
156091,41644
393542,58461
120655,6522
310375,18141
42243,44618
232625,14134
61092,270
155812,29870
15256,53009
63067,70708
107709,49298
275732,71955
235781,73785
280348,53295
179130,40926
36509,50297
255440,51585
146542,51585
267640,31741
244841,36138
148436,73244
217340,29814
1881,15282
371626,34038
55930,27325
186818,12787
398155,61980
199898,15501
202027,23705
366336,53450
188790,51585
147518,51466
16580,5175
334905,51751
344012,10729
140635,17763
371104,17763
227510,63017
172083,64718
36899,63694
211604,21295
233948,7885
355061,14458
304741,47701
43511,33179
124629,35816
297107,24083
204099,25343
84373,38745
170352,22506
165007,20865
364528,19043
336132,41295
98660,3892
349166,46455
283044,39672
326775,20429
373000,9585
261004,27709
240163,41333
229546,9100
256967,60324
187929,69793
310982,35694
116807,59898
156688,21866
114980,13916
84918,2021
380964,57652
72533,38211
287886,25009
186245,35277
27336,35237
47027,2230
301895,72211
197176,21662
220170,56679
399428,31767
171798,39189
94132,15134
337746,51585
313832,59748
95659,55101
244494,51585
201807,59748
38241,60241
243430,39981
315589,57446
335396,63752
318912,51585
242679,30374
299252,75028
388709,17603
15606,53552
120459,22328
277334,22328
304247,7709
110187,51585
156952,35694
345098,74908
75959,12870
156291,12179
345640,20360
308054,51585
193191,21188
77464,56458
157120,35864
68800,46583
165398,51585
64809,73470
87415,31123
291649,18754
181228,30374
119783,36141
173919,57917
125318,11123
245752,17419
392402,73266
52506,35864
62412,51585
373606,25590
181340,71607
247111,45887
274991,54832
29437,48061
342687,55896
348809,28145
103544,55133
56719,4239
101086,57589
120004,34955
354060,59898
328691,51585
99173,23705
73641,51585
93152,30374
394143,69119
124328,12097
244549,7042
355787,14423
145147,35914
66727,28288
244287,17386
128339,28223
48141,44163
327962,20538
220879,52064
9163,49784
356505,30374
200266,44060
72124,8302
56574,54408
138645,36675
328802,4482
61149,48298
45890,54832
145590,10676
69272,76016
70173,22444
359096,26900
284656,68432
231417,68432
10041,50736
129710,42490
41417,10812
182835,20500
86093,52454
275697,7125
368930,14277
31899,20266
278619,1787
171221,13318
108363,38088
186471,55900
229735,37489
166516,3198
298116,49458
345974,18757
297361,46895
302093,21838
46909,21819
24279,22331
97096,25050
307064,3449
23583,24473
397139,3531
56268,34565
318387,12103
317393,49835
156278,60086
303764,37946
282195,42158
194428,30374
189439,18045
348059,7431
2855,42578
111156,39893
363069,43468
386,59357
201252,6470
80760,65102
349114,8963
221617,37696
392153,26347
164675,60565
140208,51212
269444,3570
319488,7188
143624,41822
34110,30374
116986,23705
396255,6234
323450,29195
13596,60031
259042,21768
317676,54074
75184,2296
18151,56796
62633,35172
145166,56629
91169,52200
386742,5572
132833,17678
94395,1199
153360,5798
266763,61036
339108,65310
265258,52936
40291,72785
254362,52923
101762,18913
241858,29783
155151,28506
377255,54832
351559,46023
146257,36975
131775,47171
144515,43505
331234,51585
193594,40926
237052,40926
184191,2863
135532,44764
167447,60959
53881,72979
28065,67736
350841,33709
81061,10318
237776,15097
135103,44021
143651,58040
167168,18819
393575,14598
276289,2227
243442,5432
342658,1704
224112,58394
331921,49499
74900,31534
350747,4420
39170,43505
313629,36071
249366,39842
130327,52320
43822,49486
391477,38658
9536,51585
147888,64893
398979,12443
222103,51585
386453,72426
322892,74016
345204,61986
65205,51585
86353,22177
94910,61986
204034,38745
390050,50905
266293,75127
8546,57674
279423,49958
22467,27690
145642,71078
21351,65355
360294,6108
306719,35953
347721,68941
95968,1073
285221,3448
107995,59217
310334,185
217366,5190
174279,48090
283604,48784
276535,33522
127757,14475
70475,56991
27787,9368
114939,39893
121453,42578
153375,47240
53493,51585
282462,15338
372543,27209
9893,61267
149906,42688
349532,22579
172137,22579
101024,74949
30381,52368
209738,579
155476,68308
183394,9936
333450,9936
143661,74761
85609,23656
76479,11578
187048,25088
199801,31308
389254,7415
112248,55943
142183,28691
357921,20571
37053,30374
109814,30374
121698,30374
392801,48612
339188,73267
231141,54926
315791,2002
35381,51585
147859,48743
156723,44076
8499,31686
70138,42662
394344,50613
142329,43735
355610,18754
79131,30374
116199,31123
126482,2177
360328,1402
16024,3946
287043,60421
233870,1822
69476,74811
292798,72975
157083,71849
396343,30374
29043,62859
76364,70413
382091,51585
176912,59400
52643,27358
190810,21428
103070,54413
90725,69923
321107,49671
107410,10620
331253,416
176342,50329
290705,30374
159310,58255
23714,15438
301098,64755
9174,24410
288828,59876
121831,43459
248540,9209
207067,68714
254394,26874
244149,68265
98140,60250
252732,55580
108951,5356
175621,73287
38207,68871
39715,51210
117918,43068
237617,36102
153149,36102
274371,49873
66274,13438
301456,58434
182650,28762
83356,62156
78801,64772
263986,59006
43418,39737
223647,55648
221926,70036
128541,52846
318747,52364
390733,4377
151136,71922
329293,51585
35118,51585
15809,32967
81103,40823
237037,9201
314268,21481
368883,61782
319849,7885
12144,2686
132464,66721
68593,71202
197407,51585
319253,43505
272413,7885
109800,51585
201446,47617
342921,49532
259400,17510
132206,20138
64795,32506
111237,56458
323871,29468
232504,48933
352590,56458
257377,50370
132808,53002
277734,56458
62355,45893
385117,58074
341648,58074
312040,51585
380421,4211
144860,37359
368009,43505
236585,51585
349471,51585
327056,16691
60152,59226
222803,69058
393850,16691
109110,60212
72993,59217
280762,185
212427,5190
104648,48090
248129,44433
135497,33525
302409,51237
329018,34783
175533,68576
53616,17187
185368,56458
359133,21188
323614,47326
60028,47229
79860,51585
235299,48298
365216,60645
55800,44746
164362,49466
249852,52535
130959,64375
51694,15418
24304,25446
222153,50808
159649,13875
167382,51735
8422,40764
363544,69455
27001,75622
118002,34413
370380,59713
156240,47972
222625,13256
23591,38201
155764,13983
235829,66368
139175,44204
65246,65970
222734,56958
333016,23705
92161,17119
148111,46196
269843,35864
352126,46196
323896,35864
25075,51585
220675,11449
381462,60247
335835,31939
174542,23999
397951,4420
321833,53354
220958,49595
95359,42710
328674,19740
262118,18797
160762,72081
325065,44746
224559,51585
159334,12522
281974,49625
136088,33198
302703,54548
328669,62775
129935,35241
12905,37199
370436,25739
359540,18612
137385,26131
282693,67297
16532,17763
292347,68216
198138,51585
21305,18921
219860,43031
202282,23990
167482,58377
33559,57467
303176,36102
30795,36102
314506,13438
26591,58434
143727,28762
324124,55359
318074,69923
38205,54413
193463,21428
45007,27358
90444,59400
99007,34995
204042,30374
220643,58255
342668,54602
375025,59346
189826,62670
67675,15326
220703,13293
321527,52596
132697,18655
358850,70349
392721,10620
377254,51585
150024,61986
147803,57039
51558,42829
124937,34701
11397,14112
91909,16144
288226,75903
300058,49711
21310,17287
302200,65256
97751,44356
175602,72052
55874,35237
90215,54057
135852,68265
