drug,cluster_id
451876,282032
602410,756063
656061,756063
246914,756063
372477,756063
646697,756063
671452,756063
717301,756063
391814,756063
551241,756063
649320,756063
616886,756063
826468,756063
760193,756063
662960,756063
635513,756063
193197,756063
597449,756063
760267,756063
289734,756063
713828,756063
668118,756063
333598,676510
804035,676510
376146,676510
147353,676510
697796,676510
495365,676510
336577,676510
554939,676510
416868,676510
523695,676510
352523,676510
284228,676510
440655,676510
41119,676510
220519,676510
515138,676510
42572,676510
196785,676510
126481,676510
710801,676510
143303,676510
199903,391508
584261,391508
62224,391508
700119,391508
51085,391508
528802,391508
553399,391508
206069,391508
601885,391508
416439,391508
775152,391508
827483,391508
332929,391508
748058,391508
602667,391508
123041,391508
89169,391508
146576,391508
127468,391508
830559,391508
117107,272727
407750,272727
277054,272727
463452,272727
118579,272727
162103,272727
47342,272727
557565,272727
533228,272727
569326,272727
773767,272727
138127,272727
33848,272727
459094,272727
187436,272727
126006,272727
142398,272727
182265,272727
559373,272727
502083,652213
709632,652213
261073,652213
465982,652213
456377,652213
235298,652213
65465,652213
78413,652213
804308,652213
101090,652213
232736,652213
258657,652213
290802,652213
376422,652213
722438,652213
236908,652213
307589,652213
92689,652213
444283,631447
56427,631447
59542,631447
134048,631447
617879,631447
499368,631447
490263,631447
174746,631447
697595,631447
608781,631447
379944,631447
154735,631447
440497,631447
341074,631447
282604,631447
450031,631447
25877,631447
495352,631447
298359,130380
453648,130380
288957,130380
140652,130380
774782,130380
514874,130380
647756,130380
123327,130380
304902,130380
229109,130380
226612,130380
203185,130380
732297,130380
786294,130380
100198,130380
829221,130380
788381,260952
670555,260952
374255,260952
343359,260952
708352,260952
802056,260952
587076,260952
306976,260952
717373,260952
240505,260952
617390,260952
134302,260952
132123,260952
336333,260952
689707,260952
502498,260952
263053,116267
223839,116267
720531,116267
314717,116267
93693,116267
378259,116267
72757,116267
507078,116267
170628,116267
244017,116267
450916,116267
227188,116267
326305,116267
274080,116267
598655,116267
619168,116267
724500,366109
612893,366109
496459,366109
281536,366109
204138,366109
590828,366109
720457,366109
614245,366109
418710,366109
478801,366109
722825,366109
252148,366109
787335,366109
590263,366109
127811,366109
384204,366109
139829,445625
428138,445625
530053,445625
