target_id,sp_id,taxon_id
369790,15,5
307847,15,5
371091,15,5
100882,15,5
22558,15,5
36557,15,5
168482,15,5
307599,15,5
105177,15,5
363568,15,5
16061,15,5
107828,15,5
276894,15,5
215203,15,5
371582,15,5
180980,15,5
219143,15,5
7497,15,5
287677,15,5
24181,15,5
212516,15,5
147665,15,5
245235,15,5
101098,15,5
389388,15,5
99539,15,5
83561,15,5
205548,15,5
31178,15,5
223086,15,5
255965,15,5
276468,15,5
336761,15,5
147296,15,5
331461,15,5
387274,15,5
169924,15,5
47026,15,5
261072,15,5
173969,15,5
218041,15,5
399070,15,5
101190,15,5
295668,15,5
399803,15,5
123263,15,5
80583,15,5
245477,15,5
212670,15,5
371961,15,5
228067,15,5
115351,15,5
361881,15,5
76570,15,5
6089,15,5
307901,15,5
8730,15,5
102154,15,5
344552,15,5
312167,15,5
155472,15,5
172776,15,5
151298,15,5
181082,15,5
263660,15,5
343099,15,5
306605,15,5
2098,15,5
146420,15,5
91731,15,5
124393,15,5
173580,15,5
178127,15,5
347271,15,5
53136,15,5
375209,15,5
60927,15,5
135486,15,5
75102,15,5
386603,15,5
68475,15,5
295574,15,5
155519,15,5
24315,15,5
127089,15,5
76743,15,5
35159,15,5
251190,15,5
115726,15,5
248420,15,5
176171,15,5
303011,15,5
121294,15,5
37361,15,5
136043,15,5
136310,15,5
130833,15,5
150244,15,5
281637,15,5
100933,15,5
29413,15,5
203477,15,5
316847,15,5
144342,15,5
260295,15,5
315255,15,5
205419,15,5
340843,15,5
101123,15,5
164950,15,5
106906,15,5
16529,15,5
112680,15,5
119427,15,5
395314,15,5
222564,15,5
38866,15,5
300014,15,5
384833,15,5
53633,15,5
43336,15,5
18586,15,5
392343,15,5
376814,15,5
77011,15,5
371200,15,5
296684,15,5
136455,15,5
113657,15,5
33536,15,5
394021,15,5
285070,15,5
280810,15,5
158961,15,5
81109,15,5
63448,15,5
138487,15,5
12348,15,5
276065,15,5
218397,15,5
207180,15,5
102385,15,5
253093,15,5
211147,15,5
253356,15,5
22904,15,5
390566,15,5
134937,15,5
386574,15,5
24282,15,5
396061,15,5
285824,15,5
275563,15,5
95538,15,5
133240,15,5
235575,15,5
247646,15,5
18392,15,5
285497,15,5
283877,15,5
51667,15,5
296106,15,5
63422,15,5
244237,15,5
166720,15,5
234682,15,5
122846,15,5
378349,15,5
171356,15,5
255786,15,5
78260,15,5
245643,15,5
214879,15,5
300906,15,5
271688,15,5
222678,15,5
72396,15,5
63914,15,5
354410,15,5
37499,15,5
321337,15,5
187938,15,5
158123,15,5
393757,15,5
352408,15,5
343473,15,5
83724,15,5
256759,15,5
358878,15,5
94557,15,5
63844,15,5
388950,15,5
152431,15,5
149850,15,5
248799,15,5
183566,15,5
199068,15,5
316020,15,5
81250,15,5
70664,15,5
76056,15,5
202067,15,5
88934,15,5
356317,15,5
277020,15,5
32085,15,5
198558,15,5
176585,15,5
236651,15,5
378173,15,5
186305,15,5
202285,15,5
8445,15,5
233604,15,5
215419,15,5
190648,15,5
305230,15,5
258683,15,5
64025,15,5
196741,15,5
366869,15,5
9462,15,5
150570,15,5
285812,15,5
355009,15,5
343337,15,5
328267,15,5
115057,15,5
21201,15,5
269577,15,5
325291,15,5
309967,15,5
153622,15,5
296317,15,5
204700,15,5
331729,15,5
71597,15,5
108670,15,5
203195,15,5
306571,15,5
396486,15,5
143807,15,5
290625,15,5
316674,15,5
381219,15,5
26190,15,5
113007,15,5
102996,15,5
307637,15,5
270224,15,5
208870,15,5
284501,15,5
219456,15,5
382126,15,5
257444,15,5
85954,15,5
285861,15,5
359159,15,5
94725,15,5
303167,15,5
194968,15,5
274463,15,5
343196,15,5
191426,15,5
276272,15,5
257117,15,5
88951,15,5
80424,15,5
387126,15,5
159548,15,5
241984,15,5
93671,15,5
76812,15,5
122894,15,5
155354,15,5
37584,15,5
231355,15,5
182559,15,5
332468,15,5
165378,15,5
396304,15,5
277072,15,5
165931,15,5
23301,15,5
345856,15,5
110487,15,5
295790,15,5
93898,15,5
92087,15,5
49627,15,5
209792,15,5
256641,15,5
203926,15,5
173298,15,5
117080,15,5
329029,15,5
389769,15,5
292195,15,5
215673,15,5
283697,15,5
296819,15,5
14854,15,5
382532,15,5
375475,15,5
280060,15,5
326227,15,5
250972,15,5
100810,15,5
363224,15,5
160235,15,5
209355,15,5
74654,15,5
91559,15,5
248835,15,5
395136,15,5
159856,15,5
65595,15,5
362282,15,5
169878,15,5
141074,15,5
110311,15,5
59855,15,5
130625,15,5
1143,15,5
144724,15,5
356779,15,5
274818,15,5
28063,15,5
247600,15,5
213969,15,5
298724,15,5
28467,15,5
382236,15,5
280801,15,5
46957,15,5
68379,15,5
275325,15,5
295867,15,5
123565,15,5
196038,15,5
177049,15,5
229401,15,5
211921,15,5
191269,15,5
224041,15,5
330426,15,5
54640,15,5
119415,15,5
335785,15,5
389093,15,5
128174,15,5
212938,15,5
204691,15,5
8774,15,5
220374,15,5
164538,15,5
361226,15,5
88788,15,5
81458,15,5
96899,15,5
235648,15,5
53073,15,5
370907,15,5
311184,15,5
243869,15,5
34540,15,5
64359,15,5
292625,15,5
50506,15,5
289785,15,5
10188,15,5
262853,15,5
84641,15,5
117580,15,5
287461,15,5
322549,15,5
131842,15,5
97488,15,5
228777,15,5
142149,15,5
153228,15,5
317733,15,5
127133,15,5
303101,15,5
375338,15,5
324528,15,5
363853,15,5
278891,15,5
357210,15,5
257247,15,5
192697,15,5
217709,15,5
52371,15,5
244957,15,5
33267,15,5
12995,15,5
92757,15,5
301318,15,5
189975,15,5
226694,15,5
254748,15,5
388428,15,5
222659,15,5
7115,15,5
167166,15,5
34063,15,5
55090,15,5
286177,15,5
63764,15,5
200871,15,5
102686,15,5
203306,15,5
229368,15,5
231366,15,5
57054,15,5
217860,15,5
28626,15,5
199364,15,5
267529,15,5
114730,15,5
204565,15,5
312296,15,5
133119,15,5
22841,15,5
269702,15,5
352813,15,5
73306,15,5
310531,15,5
345523,15,5
88351,15,5
31371,15,5
27349,15,5
259358,15,5
100127,15,5
90366,15,5
248021,15,5
126221,15,5
54349,15,5
189082,15,5
166385,15,5
220688,15,5
154003,15,5
320013,15,5
208392,15,5
55465,15,5
111705,15,5
203133,15,5
363252,15,5
19830,15,5
170953,15,5
232424,15,5
366823,15,5
205740,15,5
96251,15,5
211811,15,5
340576,15,5
125514,15,5
394543,15,5
277660,15,5
148100,15,5
157537,15,5
276340,15,5
122775,15,5
308001,15,5
226967,15,5
205895,15,5
248834,15,5
190975,15,5
101536,15,5
127548,15,5
133064,15,5
26026,15,5
289966,15,5
210436,15,5
267693,15,5
259705,15,5
369067,15,5
74292,15,5
44760,15,5
252639,15,5
25001,15,5
213396,15,5
53526,15,5
15859,15,5
93315,15,5
158036,15,5
38342,15,5
261978,15,5
226652,15,5
398958,15,5
110298,15,5
351182,15,5
270854,15,5
329597,15,5
242111,15,5
205896,15,5
329999,15,5
398335,15,5
191783,15,5
115217,15,5
392048,15,5
164108,15,5
275942,15,5
26815,15,5
88459,15,5
335872,15,5
87597,15,5
144988,15,5
321565,15,5
210244,15,5
387139,15,5
151096,15,5
14255,15,5
155709,15,5
152816,15,5
77966,15,5
63502,15,5
254871,15,5
30446,15,5
166534,15,5
59580,15,5
311700,15,5
225510,15,5
124360,15,5
317824,15,5
319303,15,5
29532,15,5
266020,15,5
291166,15,5
124877,15,5
265879,15,5
91443,15,5
288305,15,5
326287,15,5
331025,15,5
210380,15,5
187319,15,5
56644,15,5
370351,15,5
282743,15,5
120012,15,5
282470,15,5
117988,15,5
78030,15,5
42241,15,5
59081,15,5
86177,15,5
399085,15,5
378559,15,5
316427,15,5
147565,15,5
105486,15,5
163022,15,5
233677,15,5
115467,15,5
52465,15,5
205514,15,5
357983,15,5
114693,15,5
144792,15,5
385106,15,5
123040,15,5
37425,15,5
233331,15,5
70082,15,5
277717,15,5
331630,15,5
180740,15,5
161628,15,5
241387,15,5
390602,15,5
350531,15,5
315954,15,5
301153,15,5
385672,15,5
55842,15,5
73432,15,5
113164,15,5
254323,15,5
28647,15,5
163143,15,5
28312,15,5
76308,15,5
39477,15,5
174920,15,5
367350,15,5
21614,15,5
185296,15,5
151502,15,5
392221,15,5
49052,15,5
89860,15,5
6827,15,5
129899,15,5
327052,15,5
195098,15,5
196248,15,5
137048,15,5
224420,15,5
91073,15,5
15387,15,5
118023,15,5
10992,15,5
305083,15,5
364928,15,5
347867,15,5
270332,15,5
121730,15,5
153955,15,5
209667,15,5
284176,15,5
11293,15,5
31122,15,5
121812,15,5
45853,15,5
277172,15,5
369840,15,5
276651,15,5
345867,15,5
32661,15,5
185125,15,5
377822,15,5
396400,15,5
299021,15,5
236350,15,5
83024,15,5
339766,15,5
131371,15,5
279077,15,5
205211,15,5
334825,15,5
203216,15,5
119712,15,5
306010,15,5
70766,15,5
120607,15,5
158461,15,5
343200,15,5
17886,15,5
372792,15,5
86476,15,5
273613,15,5
242603,15,5
18111,15,5
194333,15,5
353497,15,5
225875,15,5
21239,15,5
361812,15,5
44430,15,5
53811,15,5
192350,15,5
79784,15,5
92142,15,5
30835,15,5
101977,15,5
326739,15,5
302375,15,5
81696,15,5
310134,15,5
281265,15,5
192703,15,5
94176,15,5
281671,15,5
398547,15,5
169645,15,5
222387,15,5
340977,15,5
38617,15,5
369099,15,5
311608,15,5
358005,15,5
120689,15,5
173841,15,5
210473,15,5
390034,15,5
20349,15,5
272863,15,5
307085,15,5
162362,15,5
331248,15,5
394092,15,5
353546,15,5
320476,15,5
125228,15,5
161426,15,5
331370,15,5
236191,15,5
157066,15,5
146255,15,5
38094,15,5
219717,15,5
94776,15,5
350956,15,5
265156,15,5
119089,15,5
77548,15,5
318010,15,5
90576,15,5
35522,15,5
102470,15,5
341530,15,5
16129,15,5
334041,15,5
222853,15,5
130498,15,5
235415,15,5
349680,15,5
957,15,5
399688,15,5
321159,15,5
105011,15,5
45302,15,5
334966,15,5
364203,15,5
354034,15,5
3605,15,5
49420,15,5
346815,15,5
349312,15,5
176176,15,5
170204,15,5
227422,15,5
255217,15,5
8470,15,5
56265,15,5
316149,15,5
394500,15,5
251102,15,5
124576,15,5
334481,15,5
39931,15,5
223783,15,5
359079,15,5
245514,15,5
394229,15,5
178007,15,5
20417,15,5
63411,15,5
373191,15,5
148040,15,5
17479,15,5
301507,15,5
380188,15,5
305529,15,5
258025,15,5
23101,15,5
302732,15,5
290385,15,5
5868,15,5
182441,15,5
5861,15,5
6116,15,5
58527,15,5
305194,15,5
395159,15,5
51127,15,5
136742,15,5
281982,15,5
18103,15,5
182212,15,5
142739,15,5
290457,15,5
331312,15,5
230741,15,5
74803,15,5
202541,15,5
308247,15,5
194421,15,5
366377,15,5
98364,15,5
207592,15,5
186487,15,5
77657,15,5
141888,15,5
53328,15,5
151616,15,5
110624,15,5
292312,15,5
356792,15,5
298517,15,5
334705,15,5
209351,15,5
394685,15,5
51031,15,5
108267,15,5
275446,15,5
392246,15,5
177126,15,5
151688,15,5
258527,15,5
256856,15,5
332381,15,5
283333,15,5
305569,15,5
357186,15,5
95689,15,5
100815,15,5
279270,15,5
20649,15,5
184106,15,5
363925,15,5
334952,15,5
148372,15,5
45605,15,5
369772,15,5
45828,15,5
52568,15,5
81374,15,5
41894,15,5
305428,15,5
297619,15,5
358423,15,5
171054,15,5
338695,15,5
26123,15,5
168021,15,5
24575,15,5
118248,15,5
100741,15,5
274780,15,5
155117,15,5
286719,15,5
269049,15,5
302210,15,5
266306,15,5
377997,15,5
84289,15,5
223793,15,5
399402,15,5
151267,15,5
334702,15,5
134511,15,5
44550,15,5
203863,15,5
74904,15,5
259536,15,5
10016,15,5
157699,15,5
275794,15,5
197186,15,5
323698,15,5
180022,15,5
62272,15,5
116473,15,5
254024,15,5
301715,15,5
39252,15,5
266960,15,5
16130,15,5
310939,15,5
377545,15,5
156754,15,5
1034,15,5
207347,15,5
359277,15,5
204779,15,5
4082,15,5
336512,15,5
26699,15,5
153305,15,5
276749,15,5
386157,15,5
165793,15,5
253675,15,5
16757,15,5
259067,15,5
280854,15,5
101817,15,5
115748,15,5
109827,15,5
361054,15,5
304168,15,5
315295,15,5
148573,15,5
90783,15,5
161272,15,5
234923,15,5
17535,15,5
260972,15,5
49415,15,5
137,15,5
251416,15,5
49818,15,5
276291,15,5
98864,15,5
150349,15,5
368394,15,5
240753,15,5
375266,15,5
166503,15,5
352355,15,5
191047,15,5
160895,15,5
310654,15,5
332258,15,5
356197,15,5
80239,15,5
227515,15,5
228800,15,5
19633,15,5
289988,15,5
325250,15,5
34222,15,5
147168,15,5
218814,15,5
70588,15,5
151193,15,5
149076,15,5
312546,15,5
300840,15,5
18848,15,5
119535,15,5
1181,15,5
224011,15,5
52570,15,5
4557,15,5
308163,15,5
346717,15,5
192774,15,5
203933,15,5
327595,15,5
77169,15,5
102326,15,5
90454,15,5
176164,15,5
182567,15,5
386368,15,5
266400,15,5
93820,15,5
67796,15,5
318646,15,5
322527,15,5
330875,15,5
89616,15,5
68642,15,5
21220,15,5
72238,15,5
169394,15,5
146637,15,5
171004,15,5
235467,15,5
303416,15,5
253553,15,5
293558,15,5
40297,15,5
81481,15,5
180110,15,5
66306,15,5
99765,15,5
360495,15,5
222818,15,5
213716,15,5
225811,15,5
55610,15,5
189260,15,5
173046,15,5
383571,15,5
91558,15,5
84510,15,5
144914,15,5
399822,15,5
178980,15,5
35972,15,5
278635,15,5
296184,15,5
92873,15,5
71845,15,5
5017,15,5
27674,15,5
391096,15,5
299447,15,5
42308,15,5
167696,15,5
378885,15,5
387824,15,5
146490,15,5
78919,15,5
339052,15,5
13527,15,5
217162,15,5
189804,15,5
290600,15,5
98281,15,5
14171,15,5
354677,15,5
198705,15,5
23476,15,5
177414,15,5
70443,15,5
320445,15,5
53253,15,5
183242,15,5
120108,15,5
74732,15,5
79165,15,5
347770,15,5
306223,15,5
56159,15,5
221659,15,5
3073,15,5
67128,15,5
204869,15,5
50020,15,5
31115,15,5
109349,15,5
183937,15,5
388557,15,5
177573,15,5
12456,15,5
174584,15,5
93548,15,5
7353,15,5
169969,15,5
178192,15,5
369674,15,5
374754,15,5
348645,15,5
25363,15,5
319635,15,5
67852,15,5
285794,15,5
141333,15,5
56123,15,5
300874,15,5
43447,15,5
125661,15,5
153328,15,5
46911,15,5
359589,15,5
285609,15,5
365539,15,5
74140,15,5
91365,15,5
10105,15,5
296838,15,5
59892,15,5
164328,15,5
56600,15,5
346916,15,5
347967,15,5
185015,15,5
264525,15,5
154725,15,5
131891,15,5
8926,15,5
38393,15,5
313709,15,5
399391,15,5
232551,15,5
265035,15,5
332190,15,5
379213,15,5
320138,15,5
369568,15,5
191351,15,5
265897,15,5
170823,15,5
368163,15,5
267178,15,5
282639,15,5
118992,15,5
40592,15,5
155562,15,5
132581,15,5
81014,15,5
34855,15,5
120944,15,5
147592,15,5
159413,15,5
125831,15,5
200844,15,5
223703,15,5
325726,15,5
374190,15,5
310525,15,5
335625,15,5
226087,15,5
252813,15,5
6910,15,5
86134,15,5
285146,15,5
147500,15,5
271148,15,5
1872,15,5
146408,15,5
134537,15,5
147800,15,5
262859,15,5
261910,15,5
184517,15,5
116089,15,5
302570,15,5
333355,15,5
131710,15,5
186755,15,5
47164,15,5
190873,15,5
191093,15,5
299555,15,5
155803,15,5
301273,15,5
333950,15,5
142945,15,5
83912,15,5
384675,15,5
43032,15,5
177517,15,5
351526,15,5
379262,15,5
379259,15,5
372807,15,5
347280,15,5
241586,15,5
294661,15,5
196129,15,5
250482,15,5
394759,15,5
29659,15,5
381942,15,5
155015,15,5
257279,15,5
318355,15,5
161886,15,5
37838,15,5
85349,15,5
224566,15,5
54869,15,5
397117,15,5
386301,15,5
395187,15,5
70724,15,5
109781,15,5
263514,15,5
270559,15,5
313136,15,5
239024,15,5
32301,15,5
68449,15,5
80058,15,5
358223,15,5
284412,15,5
287282,15,5
367589,15,5
156877,15,5
291678,15,5
284110,15,5
20756,15,5
352803,15,5
109639,15,5
122137,15,5
396898,15,5
361890,15,5
90664,15,5
36460,15,5
5244,15,5
306587,15,5
360148,15,5
155457,15,5
28714,15,5
284980,15,5
163818,15,5
122399,15,5
113233,15,5
54017,15,5
299470,15,5
267672,15,5
113828,15,5
339426,15,5
147973,15,5
160351,15,5
249387,15,5
62743,15,5
73822,15,5
138283,15,5
34881,15,5
16948,15,5
119090,15,5
394523,15,5
320606,15,5
99495,15,5
5376,15,5
390195,15,5
180801,15,5
91586,15,5
242180,15,5
52210,15,5
202097,15,5
247703,15,5
213131,15,5
133147,15,5
202229,15,5
377745,15,5
211136,15,5
181821,15,5
288565,15,5
77868,15,5
268305,15,5
305384,15,5
169931,15,5
196242,15,5
200000,15,5
133319,15,5
9710,15,5
120781,15,5
148197,15,5
5277,15,5
152218,15,5
255525,15,5
239177,15,5
159269,15,5
238073,15,5
6162,15,5
288635,15,5
75396,15,5
30514,15,5
126035,15,5
362451,15,5
219453,15,5
105449,15,5
86649,15,5
344639,15,5
212158,15,5
186308,15,5
303259,15,5
318619,15,5
329465,15,5
50996,15,5
63140,15,5
365556,15,5
154098,15,5
333075,15,5
113536,15,5
384181,15,5
33250,15,5
317837,15,5
377764,15,5
207517,15,5
236766,15,5
270151,15,5
128267,15,5
363404,15,5
73562,15,5
350585,15,5
5188,15,5
355410,15,5
162848,15,5
327454,15,5
297824,15,5
366236,15,5
76788,15,5
245976,15,5
52924,15,5
61847,15,5
127581,15,5
22398,15,5
299503,15,5
337365,15,5
168198,15,5
376665,15,5
385384,15,5
210525,15,5
388690,15,5
361553,15,5
207713,15,5
112315,15,5
381214,15,5
365522,15,5
125894,15,5
246394,15,5
131089,15,5
144037,15,5
34424,15,5
323261,15,5
309440,15,5
181129,15,5
256624,15,5
113288,15,5
17570,15,5
229541,15,5
289630,15,5
34922,15,5
66161,15,5
287048,15,5
48239,15,5
389453,15,5
176557,15,5
369375,15,5
153873,15,5
317108,15,5
191321,15,5
386771,15,5
65490,15,5
118369,15,5
301211,15,5
396127,15,5
269246,15,5
125985,15,5
231023,15,5
130290,15,5
131170,15,5
185216,15,5
41585,15,5
315020,15,5
213625,15,5
296829,15,5
64444,15,5
46894,15,5
146116,15,5
126360,15,5
329745,15,5
301059,15,5
60180,15,5
60265,15,5
142541,15,5
302946,15,5
73096,15,5
15742,15,5
137233,15,5
270193,15,5
254259,15,5
219934,15,5
86314,15,5
233988,15,5
109817,15,5
262068,15,5
80830,15,5
17118,15,5
83533,15,5
33501,15,5
312819,15,5
297689,15,5
4738,15,5
171043,15,5
346332,15,5
251964,15,5
152649,15,5
260740,15,5
192608,15,5
256357,15,5
24787,15,5
278846,15,5
125869,15,5
334318,15,5
214231,15,5
324363,15,5
355872,15,5
155858,15,5
38359,15,5
103925,15,5
87503,15,5
253116,15,5
71308,15,5
392295,15,5
24848,15,5
158697,15,5
309210,15,5
212736,15,5
325426,15,5
206343,15,5
77632,15,5
57015,15,5
232737,15,5
253335,15,5
311053,15,5
214630,15,5
124147,15,5
257123,15,5
197980,15,5
248043,15,5
38667,15,5
332958,15,5
71906,15,5
124776,15,5
60268,15,5
8989,15,5
122933,15,5
187169,15,5
21431,15,5
225696,15,5
91068,15,5
259636,15,5
208017,15,5
179505,15,5
98265,15,5
77518,15,5
20385,15,5
319093,15,5
348196,15,5
319822,15,5
290121,15,5
393522,15,5
61632,15,5
96960,15,5
317386,15,5
261902,15,5
83888,15,5
105584,15,5
235945,15,5
70430,15,5
102160,15,5
139758,15,5
99614,15,5
338118,15,5
268772,15,5
339626,15,5
172752,15,5
139459,15,5
236370,15,5
370218,15,5
294589,15,5
189385,15,5
1622,15,5
200947,15,5
3064,15,5
383288,15,5
12084,15,5
91185,15,5
257231,15,5
164060,15,5
73500,15,5
18731,15,5
240845,15,5
276132,15,5
108701,15,5
320148,15,5
345902,15,5
49400,15,5
293335,15,5
163737,15,5
32307,15,5
270470,15,5
33092,15,5
112360,15,5
101438,15,5
95207,15,5
300637,15,5
158526,15,5
23561,15,5
110345,15,5
159251,15,5
378933,15,5
301561,15,5
391300,15,5
226560,15,5
275155,15,5
74671,15,5
5528,15,5
276876,15,5
251970,15,5
287013,15,5
353437,15,5
117749,15,5
141062,15,5
216265,15,5
310179,15,5
121951,15,5
377179,15,5
94979,15,5
395492,15,5
280170,15,5
38204,15,5
240151,15,5
191306,15,5
386035,15,5
181549,15,5
157947,15,5
361511,15,5
370579,15,5
339244,15,5
360327,15,5
81557,15,5
11264,15,5
97842,15,5
266806,15,5
355640,15,5
347539,15,5
348311,15,5
111264,15,5
103154,15,5
299795,15,5
148423,15,5
193102,15,5
284714,15,5
310037,15,5
246728,15,5
299275,15,5
345179,15,5
74962,15,5
329935,15,5
373959,15,5
159875,15,5
102806,15,5
45735,15,5
199579,15,5
268786,15,5
68864,15,5
214894,15,5
108438,15,5
357323,15,5
72142,15,5
292906,15,5
318338,15,5
7901,15,5
138494,15,5
8964,15,5
138882,15,5
160357,15,5
181777,15,5
322375,15,5
115801,15,5
141606,15,5
2199,15,5
68075,15,5
360941,15,5
127282,15,5
134725,15,5
83049,15,5
100902,15,5
278318,15,5
239909,15,5
184167,15,5
387149,15,5
386408,15,5
172007,15,5
379693,15,5
334458,15,5
190506,15,5
399295,15,5
153250,15,5
186287,15,5
79464,15,5
379471,15,5
58181,15,5
28092,15,5
91176,15,5
191439,15,5
341515,15,5
132240,15,5
123767,15,5
222317,15,5
203164,15,5
91610,15,5
211417,15,5
160510,15,5
19064,15,5
191262,15,5
290182,15,5
207750,15,5
30647,15,5
340430,15,5
140299,15,5
4261,15,5
158332,15,5
5810,15,5
161373,15,5
55285,15,5
216914,15,5
149692,15,5
33870,15,5
187099,15,5
383783,15,5
246129,15,5
101441,15,5
1441,15,5
210011,15,5
252107,15,5
100604,15,5
172757,15,5
140585,15,5
248622,15,5
354125,15,5
251944,15,5
391955,15,5
27738,15,5
139338,15,5
373500,15,5
201669,15,5
266231,15,5
281059,15,5
320603,15,5
377387,15,5
119787,15,5
22109,15,5
241333,15,5
129368,15,5
211807,15,5
6350,15,5
62510,15,5
113513,15,5
77874,15,5
230535,15,5
142638,15,5
78596,15,5
37888,15,5
314460,15,5
174995,15,5
367115,15,5
53465,15,5
55849,15,5
49568,15,5
139863,15,5
283857,15,5
155146,15,5
302400,15,5
16382,15,5
29744,15,5
181978,15,5
11005,15,5
334178,15,5
92177,15,5
337955,15,5
237612,15,5
76624,15,5
189818,15,5
246648,15,5
33983,15,5
19412,15,5
27155,15,5
339863,15,5
392607,15,5
22183,15,5
358557,15,5
124009,15,5
27624,15,5
187388,15,5
187855,15,5
200741,15,5
307698,15,5
319917,15,5
89841,15,5
307118,15,5
18021,15,5
110897,15,5
15978,15,5
101809,15,5
97702,15,5
318209,15,5
394015,15,5
141711,15,5
356342,15,5
341229,15,5
382911,15,5
316164,15,5
395194,15,5
262865,15,5
206436,15,5
91247,15,5
68424,15,5
374867,15,5
261866,15,5
218349,15,5
281396,15,5
348689,15,5
216685,15,5
332941,15,5
44963,15,5
12341,15,5
107357,15,5
394633,15,5
53244,15,5
192766,15,5
125942,15,5
348760,15,5
315480,15,5
125615,15,5
135056,15,5
174103,15,5
317469,15,5
135371,15,5
162188,15,5
149677,15,5
76823,15,5
224728,15,5
149543,15,5
15189,15,5
387994,15,5
179761,15,5
375427,15,5
285685,15,5
378653,15,5
342148,15,5
56289,15,5
22042,15,5
154492,15,5
344978,15,5
367143,15,5
256127,15,5
47268,15,5
109902,15,5
117053,15,5
343262,15,5
45658,15,5
270403,15,5
178118,15,5
361444,15,5
301934,15,5
358891,15,5
44680,15,5
333922,15,5
313695,15,5
21087,15,5
134695,15,5
36807,15,5
25744,15,5
14618,15,5
164915,15,5
56482,15,5
15152,15,5
272052,15,5
112252,15,5
317811,15,5
362034,15,5
22387,15,5
247823,15,5
366661,15,5
136733,15,5
333588,15,5
121139,15,5
79572,15,5
176167,15,5
119878,15,5
97915,15,5
16248,15,5
172584,15,5
231102,15,5
53887,15,5
338652,15,5
45745,15,5
25443,15,5
290919,15,5
189559,15,5
191592,15,5
249597,15,5
195332,15,5
183676,15,5
164029,15,5
94916,15,5
383796,15,5
357861,15,5
252366,15,5
253840,15,5
322091,15,5
260543,15,5
133123,15,5
372073,15,5
353758,15,5
30589,15,5
111965,15,5
13582,15,5
162461,15,5
27685,15,5
78465,15,5
62466,15,5
387920,15,5
27441,15,5
143456,15,5
168542,15,5
303791,15,5
377662,15,5
264112,15,5
221547,15,5
347203,15,5
267314,15,5
89872,15,5
369823,15,5
175980,15,5
64303,15,5
181613,15,5
89514,15,5
260648,15,5
74355,15,5
298299,15,5
156919,15,5
257319,15,5
386584,15,5
382708,15,5
213104,15,5
335069,15,5
316505,15,5
311880,15,5
273758,15,5
198571,15,5
25894,15,5
316747,15,5
268057,15,5
69710,15,5
323389,15,5
398498,15,5
16391,15,5
217169,15,5
191365,15,5
314230,15,5
188229,15,5
154113,15,5
122446,15,5
204855,15,5
270485,15,5
382878,15,5
264177,15,5
260017,15,5
76451,15,5
13505,15,5
286232,15,5
281348,15,5
199220,15,5
171633,15,5
90712,15,5
127557,15,5
103739,15,5
309482,15,5
389601,15,5
396120,15,5
271962,15,5
21594,15,5
100690,15,5
279784,15,5
260936,15,5
20402,15,5
160750,15,5
383057,15,5
277696,15,5
109410,15,5
311254,15,5
71803,15,5
263018,15,5
249318,15,5
281143,15,5
167064,15,5
205190,15,5
101180,15,5
261110,15,5
98255,15,5
368673,15,5
117809,15,5
73479,15,5
49345,15,5
378632,15,5
238988,15,5
13089,15,5
28334,15,5
125112,15,5
246357,15,5
213507,15,5
293302,15,5
286977,15,5
223363,15,5
124370,15,5
56017,15,5
263240,15,5
339404,15,5
242779,15,5
298695,15,5
25930,15,5
234598,15,5
337609,15,5
128459,15,5
29527,15,5
83977,15,5
372247,15,5
385833,15,5
200403,15,5
112406,15,5
128998,15,5
114662,15,5
89831,15,5
381911,15,5
157752,15,5
120660,15,5
247856,15,5
37483,15,5
226887,15,5
52377,15,5
352785,15,5
101691,15,5
141662,15,5
101127,15,5
73796,15,5
356322,15,5
73922,15,5
105101,15,5
313178,15,5
304555,15,5
393051,15,5
228181,15,5
136108,15,5
247743,15,5
48312,15,5
316825,15,5
333430,15,5
33871,15,5
123337,15,5
299929,15,5
114399,15,5
122322,15,5
220456,15,5
321391,15,5
223233,15,5
352755,15,5
210744,15,5
34108,15,5
70937,15,5
67341,15,5
157393,15,5
29739,15,5
22104,15,5
387525,15,5
240407,15,5
120582,15,5
203928,15,5
333579,15,5
177634,15,5
66150,15,5
286632,15,5
244640,15,5
150695,15,5
385805,15,5
173622,15,5
286088,15,5
282376,15,5
41094,15,5
3866,15,5
93555,15,5
151806,15,5
398493,15,5
337417,15,5
213636,15,5
132995,15,5
182255,15,5
39713,15,5
66365,15,5
121938,15,5
77049,15,5
275620,15,5
195700,15,5
255391,15,5
37286,15,5
299104,15,5
121350,15,5
329782,15,5
87125,15,5
187751,15,5
267607,15,5
58836,15,5
100177,15,5
175339,15,5
215491,15,5
284429,15,5
43787,15,5
374924,15,5
307461,15,5
190974,15,5
335494,15,5
226618,15,5
268457,15,5
280972,15,5
265655,15,5
198606,15,5
192635,15,5
88657,15,5
49463,15,5
385191,15,5
198840,15,5
57764,15,5
236080,15,5
277103,15,5
218909,15,5
86157,15,5
148811,15,5
125920,15,5
106818,15,5
286226,15,5
95937,15,5
107587,15,5
283243,15,5
83569,15,5
99092,15,5
106224,15,5
150815,15,5
27017,15,5
240203,15,5
190325,15,5
89203,15,5
494,15,5
313477,15,5
386730,15,5
38648,15,5
141087,15,5
49703,15,5
211745,15,5
38582,15,5
271103,15,5
216258,15,5
327654,15,5
1401,15,5
207262,15,5
341616,15,5
345573,15,5
