target_id,ann,type
60266,17891,7
60266,3031,1
353386,29416,5
353386,27510,1
353386,17891,7
353386,33095,7
244003,35022,1
244003,14879,5
244003,14109,5
244003,12151,5
244003,6106,2
244003,25490,7
244003,4795,4
244003,22203,7
217049,13191,5
217049,1834,5
217049,6512,1
217049,9835,5
217049,25277,5
217049,24970,5
217049,24472,7
217049,255,5
217049,29141,5
336398,33067,1
336398,4588,7
338388,3837,5
338388,10276,1
338388,5041,1
338388,28619,1
202639,9456,1
202639,6989,5
202639,11520,1
202639,24501,7
238467,11287,5
238467,27680,5
238467,36076,5
238467,31054,5
238467,26821,5
238467,6334,5
238467,776,7
238467,10416,7
238467,26451,1
238467,36028,7
238467,2536,7
127141,14572,5
127141,9529,5
127141,7802,5
127141,3062,7
127141,14157,1
258329,15224,5
258329,19523,7
258329,11316,1
117320,15557,5
117320,9257,7
117320,13001,7
117320,3887,1
130618,16522,5
130618,36445,5
130618,16435,1
130618,28444,7
130618,3211,5
130618,14523,5
130618,22620,7
111405,12550,0
111405,32185,1
111405,29856,7
111405,1614,5
259234,8109,1
259234,19611,7
318587,25003,5
337935,25680,1
337935,27534,0
337935,22407,7
337935,5672,1
101554,25680,1
101554,27534,0
101554,22407,7
389718,8255,5
389718,22924,7
389718,28486,5
389718,610,7
389718,33949,1
258027,28706,0
258027,22962,5
258027,15666,5
258027,36487,5
258027,25483,1
258027,16658,7
258027,29232,7
258027,27468,5
258027,16713,1
258027,6888,5
174634,10758,5
174634,7490,4
174634,2677,7
174634,20020,5
174634,15909,5
174634,31614,1
174634,21390,0
174634,10800,5
174634,32557,5
174634,11100,5
174634,28271,1
46303,9864,1
46303,17315,1
46303,21399,0
258447,26196,5
258447,13370,5
258447,1078,1
258447,24472,7
258447,30760,7
258447,23893,5
43161,32364,5
43161,17584,1
43161,7193,1
43161,30089,5
117684,30351,5
117684,13370,5
117684,22149,5
117684,6039,1
117684,2400,5
117684,27519,1
117684,24472,7
117684,21808,7
117684,7528,7
171609,30351,5
171609,13370,5
171609,22149,5
171609,6653,1
171609,2400,5
171609,27519,1
171609,24472,7
171609,30312,7
171609,21808,7
171609,7528,7
257985,30351,5
257985,13370,5
257985,22149,5
257985,6039,1
257985,2400,5
257985,27519,1
257985,24472,7
257985,21808,7
257985,7528,7
92084,34137,1
92084,24257,7
177614,4675,1
177614,26803,7
177614,11103,5
177614,3903,0
177614,28486,5
177614,28976,5
177614,610,7
247038,9218,5
247038,27396,1
247038,6405,7
186526,19067,1
186526,16666,5
186526,33859,5
186526,9965,0
186526,10051,2
186526,26933,7
186526,31062,1
393966,35969,1
393966,35689,7
393966,29381,7
393966,1219,1
393966,17925,2
393966,18418,1
205830,34599,1
303252,27908,1
303252,23072,1
303252,33528,5
303252,15356,7
375526,27908,1
375526,23072,1
375526,33528,5
375526,15356,7
61778,27908,1
61778,23072,1
61778,33528,5
61778,15356,7
27683,27908,1
27683,23072,1
27683,33528,5
27683,15356,7
126972,28994,5
126972,16023,5
126972,8494,7
126972,22840,0
126972,24335,5
126972,26757,7
126972,21813,7
126972,15955,1
375739,35022,1
375739,26657,5
375739,14879,5
375739,14109,5
375739,12151,5
375739,6106,2
375739,25490,7
375739,4795,4
375739,22203,7
147313,35022,1
147313,14879,5
147313,14109,5
147313,6106,2
147313,25490,7
147313,2224,5
147313,26502,1
147313,4795,4
147313,22203,7
27099,26169,5
27099,6545,5
27099,14989,5
27099,32805,5
27099,2607,5
27099,15104,7
27099,34295,2
27099,15573,0
27099,18120,7
27099,19894,7
27099,6722,7
27099,3594,7
27099,22724,1
354219,23098,1
354219,17787,1
273954,13685,1
273954,17841,1
273954,26750,7
280785,13017,5
280785,23308,5
280785,30102,7
172246,32200,5
172246,34487,1
172246,26716,7
172246,470,4
172246,1581,7
133236,9351,1
84919,16414,5
84919,28255,7
84919,2918,7
238649,4028,5
238649,21609,5
238649,30833,5
238649,36456,7
238649,12071,1
279159,2045,5
279159,32528,1
329768,15826,1
332997,22498,5
332997,4446,5
332997,4053,1
332997,28497,1
332997,13363,1
332997,381,7
332997,6352,7
332997,5661,1
156156,22498,5
156156,4446,5
156156,4053,1
156156,28497,1
156156,20952,1
156156,381,7
156156,20202,5
156156,6352,7
156156,5661,1
345812,30364,5
345812,28246,7
345812,27998,4
345812,27611,1
61219,30364,5
61219,28246,7
61219,27998,4
61219,27611,1
246900,9020,1
246900,20229,7
75504,22498,5
75504,4446,5
75504,4053,1
75504,28497,1
75504,20952,1
75504,381,7
75504,20202,5
75504,6352,7
75504,5661,1
252341,726,7
252341,27022,5
252341,12783,5
252341,33004,1
252341,4713,5
252341,18304,5
252341,7201,1
252341,10944,7
370081,16456,1
370081,9919,1
370081,25629,7
12678,25742,7
12678,13546,5
12678,5273,1
74570,26280,5
74570,3044,5
74570,9712,7
74570,7583,1
106980,395,5
106980,1495,5
106980,8915,7
106980,35075,1
48459,4561,1
154751,31911,1
154751,31791,1
154751,22425,7
154751,18300,0
154751,34604,5
154751,9360,1
227861,31911,1
227861,22425,7
227861,18300,0
227861,34604,5
227861,5340,1
199120,13370,5
199120,31559,5
199120,31824,5
199120,9011,5
199120,13480,5
199120,4092,5
199120,9339,1
199120,24472,7
199120,10714,5
199120,20864,5
199120,1116,5
199120,19455,5
199120,9429,5
199120,16086,7
199120,34913,7
199120,6243,7
199120,29868,7
199120,14919,7
199120,19211,5
113599,3123,5
113599,6034,1
113599,23478,7
373293,29738,1
373293,23398,7
373293,24865,3
373293,18065,3
231269,16945,1
231269,8096,1
231269,33177,1
231269,11905,5
231269,15396,5
364414,31541,1
364414,16945,1
364414,4530,1
364414,36689,1
364414,15396,5
70628,34703,1
70628,8902,7
70628,10231,7
70628,4560,7
70628,30829,4
70628,15156,5
70628,12078,1
80361,34703,1
80361,8902,7
80361,10231,7
80361,4560,7
80361,30829,4
80361,15156,5
80361,12078,1
379636,74,5
379636,25795,1
302521,1239,1
302521,30600,1
362543,18377,5
362543,14037,5
362543,25490,7
362543,15451,1
362543,16253,7
362543,16428,0
362543,15037,7
362543,29902,7
362543,27276,5
27090,24652,1
27090,34741,7
57628,30393,1
326855,21517,5
326855,20003,5
326855,4005,1
326855,30899,1
326855,13727,7
191192,6147,5
191192,8902,7
191192,10231,7
191192,4560,7
191192,12663,1
34398,10551,7
34398,16891,5
34398,15987,1
85405,11246,1
85405,28377,0
46345,11610,5
46345,20833,1
46345,19918,7
330701,6638,5
330701,4223,5
330701,5218,0
330701,2918,7
330701,35204,7
330701,7661,1
164240,12559,5
164240,13370,5
164240,21394,5
164240,25707,0
164240,24472,7
164240,2944,1
164240,35692,1
320257,16708,5
114493,19847,5
114493,14644,7
114493,1849,7
114493,2952,7
114493,7563,5
114493,2826,7
114493,6208,5
114493,26458,1
114493,22292,5
137338,11755,1
137338,14769,7
228015,25669,1
228015,7482,1
137728,19955,5
137728,9170,1
137728,8149,7
137728,9061,7
137728,32466,7
137728,32296,5
137728,28812,5
137728,16412,5
108557,6670,5
108557,33451,7
171120,17777,1
171120,26419,5
171120,26849,4
171120,6670,5
171120,33451,7
171120,20674,5
9686,12556,5
9686,25345,7
9686,27058,5
9686,2918,7
9686,35204,7
33793,16495,5
33793,33226,1
33793,610,7
331909,5329,1
331909,5730,1
331909,26132,1
331909,33465,1
112343,28702,1
173920,2520,5
173920,15734,5
173920,13370,5
173920,8381,7
173920,29162,1
173920,18576,4
173920,26282,0
173920,24472,7
173920,31319,5
137863,30547,1
137863,19808,7
2745,6367,5
2745,24584,6
2745,13821,5
2745,32805,5
2745,2607,5
2745,24384,5
2745,17641,7
2745,19894,7
2745,6722,7
2745,10987,7
2745,19695,1
207724,16830,1
207724,19134,1
207724,36455,7
207724,20195,1
213165,6924,5
213165,4321,5
213165,361,5
213165,36435,7
339489,12656,5
339489,5379,1
339489,30772,0
339489,31696,5
339489,35909,7
339489,35353,7
339489,23285,1
157357,24369,5
157357,839,1
157357,26933,7
165337,18971,5
165337,2998,5
165337,6641,1
165337,22133,5
165337,34890,7
165337,175,1
384936,22812,5
76005,8456,0
76005,36872,5
76005,11298,5
76005,12614,1
76005,26302,7
76005,36094,7
76005,6181,1
12727,18643,1
12727,3915,5
12727,25990,7
12727,16413,1
391401,12559,5
391401,13370,5
391401,4312,1
391401,25707,0
391401,24472,7
391401,6557,1
166025,28947,5
166025,6600,7
166025,11383,1
183510,21856,1
183510,19413,0
183510,33958,5
23798,209,1
23798,25789,7
23798,15475,5
23798,12238,5
23798,33084,1
23798,31418,7
23798,18543,7
246931,25680,1
246931,22407,7
246931,1158,5
166184,16919,5
166184,32624,5
166184,30196,1
166184,8749,5
166184,4246,7
166184,4611,1
375761,30381,1
375761,13178,5
375761,12171,1
375761,11683,5
375761,19963,7
375761,2918,7
375761,35204,7
375761,35291,5
375761,17045,1
277676,35796,1
277676,4752,5
277676,6525,4
277676,23979,0
277676,22208,7
362481,20867,1
362481,15027,1
362481,30026,7
97313,9089,1
97313,7169,1
97313,14585,0
97313,30079,5
97313,8603,7
97313,8832,7
307822,2825,5
307822,10022,1
307822,30234,7
307822,21371,5
307822,30352,1
74792,500,5
74792,21035,5
74792,3410,1
74792,34247,7
74792,33238,7
198794,26035,5
198794,5761,5
198794,13665,1
198794,27386,7
198794,24751,5
198794,12888,1
161817,23304,1
161817,31116,0
161817,10944,7
98262,12514,1
382154,35137,1
382154,25494,7
382154,36296,7
165218,12179,5
165218,12787,1
165218,16561,5
165218,15773,7
165218,2918,7
165218,35204,7
165218,29197,1
154514,26231,1
48918,33892,5
48918,22356,1
48918,19131,7
345566,19707,1
345566,1229,7
345566,14514,7
150014,11299,5
150014,33116,1
150014,25379,7
270542,30186,1
270542,11299,5
270542,13370,5
270542,561,5
270542,20378,5
270542,15373,0
270542,22982,5
270542,24472,7
270542,34035,0
270542,31090,7
270542,3339,5
270542,31239,1
214792,10139,5
214792,420,7
214792,13107,1
357159,24366,7
357159,28818,1
248182,15340,1
248182,30440,7
265388,28486,5
265388,26742,1
265388,610,7
265388,30408,5
265388,33949,1
265717,12248,1
265717,9637,1
265717,24517,5
265717,36261,7
26550,19337,5
26550,13026,7
26550,3328,1
55840,27107,5
55840,22122,7
55840,32760,1
55840,16225,5
385264,22418,1
99744,35784,1
206101,22064,1
206101,27453,5
206101,35742,7
206101,30848,0
206101,648,6
206101,29442,7
206101,15884,7
206101,1635,7
206101,33318,1
206101,5126,7
206101,6218,7
206101,14439,5
206101,20075,1
206101,28014,5
44862,9345,1
15101,9637,1
15101,24517,5
15101,25135,1
15101,36261,7
15101,3069,1
6091,8930,5
6091,2681,7
6091,35630,1
139430,12559,5
139430,13370,5
139430,2828,5
139430,25707,0
139430,24472,7
139430,34781,1
139430,19261,5
219570,35926,5
219570,19523,7
158573,35926,5
158573,19523,7
158573,1245,5
25596,10997,1
265036,6169,1
265036,29074,7
265036,610,7
265036,18565,5
265036,30198,5
316627,8106,0
316627,15211,1
316627,8832,7
131767,4381,1
131767,22311,5
131767,26291,5
131767,6476,5
131767,33946,5
306015,31225,1
306015,7480,1
306015,8898,7
396676,8381,7
396676,16981,5
396676,22169,0
396676,6750,5
346386,16414,5
346386,28255,7
346386,23711,1
70644,4975,5
70644,33956,5
70644,2918,7
70644,35204,7
70644,34901,1
110817,7757,1
110817,27615,1
193098,35798,1
193098,6602,1
193098,20066,0
193098,9637,1
193098,24517,5
193098,36261,7
265772,24478,5
265772,35429,1
86236,32309,5
86236,19487,7
86236,22132,1
370200,15205,0
370200,7507,5
370200,14232,7
370200,7808,1
349797,34446,5
349797,12187,7
349797,34634,5
349797,4297,1
117924,30107,5
117924,32309,5
117924,10748,5
117924,18405,7
117924,29501,5
117924,19487,7
117924,25273,7
117924,22132,1
931,11617,5
931,23398,7
931,18065,3
931,9199,1
183776,14594,1
183776,23583,7
183776,8095,7
183776,23739,0
348666,6658,1
348666,24979,1
314062,32444,5
314062,5394,1
314062,35264,5
314062,26974,7
314062,3805,1
259976,28217,1
259976,24472,7
259976,17764,1
172257,1476,1
335920,18320,1
2941,5087,1
2497,31392,5
2497,23640,5
2497,11215,7
2497,9177,1
2497,19436,5
218957,18319,1
218957,9637,1
218957,24517,5
218957,36261,7
218957,35985,1
122331,14494,5
122331,6256,5
122331,34740,1
122331,27353,7
243687,27107,5
243687,22122,7
229479,23082,5
229479,32802,5
229479,16913,0
229479,16107,7
229479,28046,5
229479,13522,1
326199,20718,5
326199,25053,5
326199,11420,1
326199,11072,0
326199,22407,7
326199,17270,1
204867,18338,5
204867,9153,1
333027,3277,5
333027,19130,5
333027,18120,7
333027,2918,7
333027,35204,7
333027,21126,1
191119,34731,1
191119,23833,1
191119,21211,7
191119,3074,7
191119,17110,7
147788,25192,1
147788,20158,7
110821,36820,1
110821,3373,5
48162,8195,1
48162,30333,5
150613,26340,1
150613,17437,1
150613,3169,7
348219,5858,1
348219,18276,0
348219,32382,5
348219,21541,5
348219,29720,7
348219,18568,1
27397,17114,5
27397,10029,7
27397,21557,7
27397,1112,5
319698,36848,1
319698,3588,1
319698,6989,5
319698,24501,7
319698,1401,1
136216,30252,5
136216,4797,1
136216,35118,7
136216,16073,1
199447,21795,1
75837,4975,5
75837,33956,5
75837,2918,7
75837,35204,7
75837,17214,1
40150,13801,1
40150,26291,5
185105,24514,5
185105,16045,0
185105,24607,7
185105,34714,7
185105,22217,7
185105,12505,0
25591,9404,5
25591,18110,0
25591,16223,1
25591,3857,5
170486,32827,1
170486,7828,5
170486,32321,5
170486,11215,7
170486,23110,7
357900,2322,7
357900,21299,5
357900,6105,1
388126,30159,1
388126,12954,7
89095,18854,1
89095,25733,1
89095,23384,1
32777,19213,1
32777,13683,3
32777,23583,7
32777,8095,7
32777,20644,5
32777,34577,7
32777,1033,7
32777,25692,7
182745,25510,5
182745,32512,5
182745,13683,3
182745,23583,7
182745,26923,7
182745,8095,7
182745,20644,5
182745,35258,2
182745,32036,2
182745,25692,7
182745,28839,7
3680,34445,1
3680,19294,7
3680,19229,2
3680,18271,0
56461,34172,1
56461,299,7
268531,36354,1
268531,20633,1
268531,610,7
268531,29708,5
194687,19073,5
194687,29172,1
194687,26974,7
370490,18325,1
370490,35458,7
370490,28051,7
269395,23551,1
269395,10966,1
348271,19629,1
348271,10502,5
49104,34174,5
49104,11191,5
321335,27705,3
321335,23237,7
321335,29152,1
216785,22755,5
378163,19714,1
90433,18354,1
90433,9637,1
90433,36261,7
90433,27421,1
212923,15000,1
212923,19919,5
212923,22407,7
264941,26840,1
264941,11113,5
264941,22407,7
198853,29185,1
198853,33892,5
198853,13968,5
198853,34071,0
198853,32410,7
198853,19131,7
198853,21220,1
316098,2580,1
316098,11707,1
316098,9712,7
179912,22660,5
179912,1005,5
179912,8381,7
179912,19553,5
179912,2918,7
179912,34343,7
179912,189,1
129294,25680,1
129294,6254,1
129294,27534,0
129294,22407,7
125437,9284,1
257243,11508,5
257243,19678,5
257243,16731,1
257243,488,5
257243,6252,7
257243,27212,7
257243,3155,1
74548,12559,5
74548,13370,5
74548,25707,0
74548,24472,7
74548,35198,1
74548,10515,1
379546,19684,5
379546,26927,1
285193,11118,5
285193,4858,1
285193,16540,1
285193,20893,1
285193,13800,7
385266,15874,1
385266,12954,7
385266,12298,1
176725,15898,1
176725,17809,5
176725,32041,5
176725,27049,5
176725,31049,7
176725,6683,5
176725,7716,5
176725,29555,7
176725,23654,7
176725,410,1
304955,33141,3
304955,128,5
304955,7870,1
304955,16996,7
304955,24155,1
254008,33141,3
254008,24155,1
175723,14672,1
175723,36411,1
175723,8451,7
175723,24935,7
175723,5514,1
341048,19830,4
341048,26191,5
341048,8902,7
341048,10231,7
341048,4560,7
341048,9376,1
154459,21859,1
154459,20703,1
154459,19991,5
154459,25353,7
154459,5318,4
154459,2204,0
154459,250,5
154459,27569,7
154459,1663,7
154459,4254,7
393845,4556,1
393845,19830,4
393845,26191,5
393845,8902,7
393845,10231,7
393845,4560,7
105035,27936,1
105035,406,5
105035,31280,7
105035,36668,4
105035,13185,2
105035,24005,5
127302,23052,5
127302,14251,7
127302,10963,5
127302,34176,5
127302,9573,5
127302,1027,5
127302,26650,7
127302,29064,1
97939,30329,1
97939,4115,1
118178,4195,5
118178,16364,0
118178,21281,5
118178,18277,5
118178,12955,5
118178,12105,5
118178,34205,1
118178,18137,7
118178,36728,1
118178,34597,5
118178,21493,7
118178,28055,7
357320,14492,5
357320,20783,5
357320,17625,5
357320,11908,5
357320,36398,5
357320,3443,5
357320,15081,1
357320,8500,7
357320,2424,7
357320,35231,7
357320,28052,1
130829,32136,5
130829,18428,6
130829,35461,5
130829,14909,5
130829,21902,7
130829,11808,0
130829,16678,5
130829,8355,5
130829,31351,1
130829,12454,5
130829,3260,5
315226,9544,1
315226,5075,2
315226,26933,7
315226,27529,2
262205,9544,1
262205,5075,2
262205,26933,7
262205,27529,2
254312,23391,1
254312,35617,5
254312,36587,5
254312,3919,7
254312,6935,1
254312,31708,7
254312,13159,5
254312,34257,1
332463,13414,5
332463,30536,1
258005,18535,1
258005,4677,5
258005,23393,7
161021,16495,5
161021,610,7
16125,29416,5
16125,36903,5
16125,1211,5
16125,26555,7
16125,827,7
16125,12634,5
16125,33095,7
301734,15557,5
301734,9257,7
301734,13001,7
301734,3887,1
122869,22043,5
122869,13370,5
122869,561,5
122869,5625,1
122869,34864,2
122869,7652,5
122869,3710,7
122869,1984,7
122869,1835,7
122869,6239,1
122869,24472,7
122869,18888,1
122869,21261,7
122869,27835,5
80874,13191,5
80874,11299,5
80874,6180,1
80874,129,5
80874,24970,5
80874,18972,5
80874,24472,7
80874,25379,7
80874,31014,5
78950,20070,1
78950,26933,7
310340,23029,1
310340,17460,7
308198,14536,7
308198,4331,5
150183,19067,1
150183,16666,5
150183,9965,0
150183,10051,2
150183,26933,7
150183,28544,1
84521,14212,1
280429,8638,0
280429,30599,5
280429,23690,5
280429,33540,7
280429,1503,7
280429,35941,5
280429,2918,7
280429,25058,1
305365,33552,1
305365,25827,5
305365,16798,7
305365,18154,7
305365,20379,7
305365,6930,7
299749,35230,3
299749,31371,7
299749,18577,0
299749,13459,3
299749,11504,7
299749,22902,1
170075,23604,5
170075,27689,5
170075,717,7
170075,30049,1
368946,31812,5
368946,3967,0
368946,30816,5
368946,1850,5
368946,14993,1
170263,3967,0
170263,30816,5
323909,2520,5
323909,13370,5
323909,31722,5
323909,7497,1
323909,18576,4
323909,24472,7
323909,31319,5
283356,13191,5
283356,24879,5
283356,19644,5
283356,9835,5
283356,24970,5
283356,24472,7
283356,28857,7
283356,29124,1
283356,36134,5
191944,11287,5
191944,27680,5
191944,36076,5
191944,31054,5
191944,26821,5
191944,18732,1
191944,6334,5
191944,776,7
191944,10416,7
191944,36028,7
191944,11998,1
191944,2536,7
24750,16796,1
24750,10334,5
24750,25410,7
139361,19890,5
139361,26556,5
139361,28755,5
139361,21368,7
139361,4373,7
139361,18283,5
139361,7926,7
139361,26755,1
203469,23398,7
203469,18065,3
214077,83,1
214077,726,7
214077,4713,5
214077,17579,1
214077,28705,1
74536,15557,5
74536,9257,7
74536,13001,7
74536,3887,1
22678,31225,1
22678,19376,1
22678,8898,7
39505,9637,1
39505,24517,5
39505,36261,7
20694,25370,2
20694,32368,5
20694,21557,7
20694,26393,1
395399,2090,1
395399,23299,0
395399,13872,7
148971,12179,5
148971,30569,0
148971,11322,1
148971,15773,7
148971,7319,5
12458,5326,1
12458,24389,5
12458,26784,0
12458,16820,7
12458,8416,1
67168,28267,5
67168,31046,5
67168,12350,7
67168,32620,7
67168,22052,7
67168,31340,7
67168,16253,7
67168,17248,1
67168,23196,1
66466,2592,1
66466,8720,5
66466,28645,7
366861,20143,1
366861,24514,5
366861,24607,7
366861,34714,7
366861,22217,7
366861,12505,0
366861,10839,1
362800,28686,5
362800,14626,5
362800,27768,5
362800,717,7
225765,4681,1
225765,26974,7
209943,14879,5
209943,7023,5
209943,6106,2
209943,25490,7
209943,4795,4
209943,15002,5
209943,17706,5
109340,27025,7
109340,22407,7
109340,8079,1
395568,1386,1
395568,27689,5
395568,14714,1
395568,717,7
81701,36084,5
81701,11438,7
81701,34360,1
392406,34335,1
392406,8832,7
392406,8551,5
387886,17780,1
387886,10947,5
387886,17890,7
387886,8064,5
387886,1235,0
293852,25412,1
293852,26664,0
293852,6787,7
150155,35415,1
150155,28331,5
200652,14879,5
200652,6106,2
200652,25490,7
65131,19294,7
65131,7654,1
167052,395,5
167052,8915,7
377208,36157,1
377208,31868,0
377208,5742,5
377208,18080,1
211012,36157,1
211012,31868,0
211012,5742,5
211012,18080,1
299654,19907,5
299654,13191,5
299654,24970,5
299654,24472,7
299654,24710,7
299654,34962,5
299654,33899,1
113468,29053,3
113468,15995,7
113468,24225,1
378298,14315,1
378298,4842,5
378298,6447,5
378298,21869,1
378298,12090,5
378298,19885,7
378298,8897,7
280251,36494,4
280251,2825,5
280251,29430,1
280251,30234,7
211634,31868,0
211634,5742,5
211634,18080,1
122618,20459,5
122618,30107,5
122618,4084,5
122618,21979,3
122618,32309,5
122618,28625,5
122618,16461,5
122618,25836,5
122618,18405,7
122618,19487,7
122618,25976,7
122618,25273,7
122618,29005,1
13295,20802,1
183856,12210,5
183856,32127,5
183856,9329,0
183856,31516,1
183856,22407,7
324112,34516,5
324112,1003,5
324112,6524,0
324112,7743,7
324112,24455,5
324112,3124,1
324112,26774,1
324112,28161,7
49520,6870,0
49520,27025,7
49520,14480,5
49520,17564,5
49520,22407,7
49520,14341,1
223589,10337,1
223589,34014,5
223589,25623,5
223589,36789,7
62201,9544,1
62201,5075,2
62201,26933,7
62201,27529,2
331797,18377,5
331797,14757,5
331797,25490,7
331797,16696,5
331797,16428,0
331797,25178,5
331797,15037,7
331797,27223,1
331797,184,5
120503,18377,5
120503,18265,5
120503,14757,5
120503,25490,7
120503,23398,7
120503,34615,5
120503,16696,5
120503,16253,7
120503,16428,0
120503,15037,7
120503,20742,1
120503,7144,5
120503,26012,5
120503,29719,5
56816,17017,0
56816,13191,5
56816,9835,5
56816,24970,5
56816,27785,5
56816,24472,7
56816,1970,1
309000,6870,0
309000,27025,7
309000,14480,5
309000,17564,5
309000,23918,5
309000,22407,7
207824,36084,5
207824,25476,5
207824,11438,7
207824,2541,1
142224,13205,0
142224,26473,1
142224,14966,5
142224,1729,7
142224,1923,1
207466,28419,5
207466,5389,1
207466,19393,1
207466,24472,7
357986,34452,0
357986,22240,1
357986,23393,7
357986,5809,5
357986,30278,5
191255,31622,1
191255,3710,7
191255,1835,7
191255,7814,0
191255,1592,1
383526,27951,5
383526,7892,1
383526,17064,5
161320,7140,1
161320,15104,7
161320,3594,7
50466,35230,3
50466,31371,7
50466,11504,7
392008,24902,1
392008,9637,1
392008,24517,5
392008,36261,7
26524,9637,1
26524,24517,5
26524,36261,7
181427,13370,5
181427,561,5
181427,24472,7
181427,2428,1
181427,32796,5
177559,13803,1
177559,29053,3
177559,15995,7
177559,20384,1
393322,7309,5
393322,733,5
393322,31226,7
398573,35230,3
398573,1102,0
398573,22856,5
398573,31371,7
398573,18577,0
398573,13459,3
398573,11504,7
398573,34483,7
184041,31349,1
184041,26974,7
306490,31349,1
306490,26974,7
159242,15843,5
159242,13370,5
159242,2820,1
159242,30026,7
159242,1095,0
159242,24472,7
159242,24858,5
159242,11713,1
159242,1437,5
159242,747,5
38987,19684,5
38987,11087,5
38987,5193,5
38987,24472,7
38987,27272,5
38987,26927,1
172005,12656,5
172005,30772,0
172005,31696,5
172005,35909,7
172005,35353,7
14414,12656,5
14414,30772,0
14414,31696,5
14414,35909,7
14414,29400,1
14414,35353,7
272329,19520,5
272329,4771,7
272329,11347,7
272329,19294,7
272329,3835,5
272329,21885,2
272329,20618,5
272329,35210,5
335377,24369,5
335377,26933,7
335377,9109,1
273918,20459,5
273918,36084,5
273918,25976,7
273918,11438,7
273918,25689,1
273918,26372,5
94174,36084,5
94174,11438,7
94174,29523,1
320770,1819,1
320770,6602,1
320770,20066,0
320770,24517,5
320770,36261,7
320770,32504,1
127504,21687,1
127504,21365,2
127504,14240,0
127504,717,7
285347,19907,5
285347,14996,5
285347,13191,5
285347,8381,7
285347,24970,5
285347,13637,5
285347,9256,5
285347,23208,5
285347,24472,7
285347,14929,7
285347,24710,7
285347,22959,5
285347,34962,5
23243,27715,1
23243,776,7
23243,20794,7
23243,35711,5
160716,430,1
160716,28419,5
160716,24472,7
160716,33012,1
363283,14879,5
363283,6106,2
363283,25490,7
363283,4795,4
388813,1451,5
388813,10225,5
388813,10124,2
388813,14271,5
388813,30697,7
388813,18174,5
388813,35041,1
128244,35230,3
128244,30094,1
128244,28101,5
128244,31371,7
128244,2032,1
128244,13459,3
128244,24995,7
128244,11504,7
128244,19168,1
4336,33764,1
4336,7197,7
228422,12569,5
228422,19614,5
228422,19933,7
203152,13803,1
203152,29053,3
203152,15995,7
203152,24596,1
207417,18220,1
207417,7720,0
207417,29040,5
207417,19263,7
207417,22481,1
289390,7885,1
289390,27287,1
56764,1819,1
56764,6602,1
56764,20066,0
56764,24517,5
56764,36261,7
56764,17466,1
221211,36084,5
221211,25476,5
221211,22810,5
221211,11438,7
221211,34360,1
300639,25059,5
300639,11347,7
300639,19294,7
300639,198,7
341120,23052,5
341120,8959,5
341120,11802,5
341120,14251,7
341120,26650,7
341120,25392,1
28718,32029,1
28718,33432,1
357254,35230,3
357254,8698,5
357254,31371,7
357254,11504,7
253371,31371,7
253371,22531,5
253371,11504,7
253371,23126,1
253371,1378,5
244116,25186,5
244116,3251,7
231112,11221,1
231112,35449,1
210943,28193,5
210943,3150,1
256732,36349,5
256732,36766,1
256732,610,7
365648,2796,1
292685,27446,5
292685,34123,7
292685,27248,1
10122,23043,5
10122,285,1
10122,3412,1
10122,23411,4
10122,31317,7
10122,2918,7
10122,35204,7
10122,33420,1
262525,34823,1
262525,12240,1
111544,15735,5
77943,33339,5
77943,22807,1
239382,5893,1
301169,27229,1
82455,22899,1
82455,23943,5
82455,13257,5
82455,18718,7
82455,27675,7
38022,19669,1
38022,26757,7
90559,14455,5
90559,7771,0
90559,23401,5
90559,19611,7
90559,33253,1
312416,1673,5
312416,20768,5
312416,24535,1
247715,29843,1
269431,21959,1
352276,11828,1
352276,544,1
352276,17554,1
247726,33713,5
247726,2274,1
247726,16534,7
391341,32620,7
391341,16253,7
391341,23314,5
120364,12569,5
120364,19614,5
120364,19933,7
91257,22484,1
347404,2269,5
366886,11422,5
366886,22947,7
366886,28414,1
366886,18239,5
315537,30262,1
315537,12829,1
202030,32921,5
202030,16277,0
202030,4085,1
202030,5331,1
202030,8832,7
202030,451,5
202030,23169,5
202030,12271,5
358171,27305,1
196114,35796,1
196114,4752,5
196114,35899,5
196114,23979,0
196114,22208,7
295854,19583,1
295854,27771,5
286914,1526,1
225356,4815,1
122412,1932,1
151949,33975,3
151949,23398,7
151949,11511,1
355757,29121,5
355757,22771,1
393248,9410,3
393248,32620,7
393248,16253,7
393248,17735,1
365025,16471,5
365025,17178,7
365025,24162,1
207682,19990,5
207682,20599,1
207682,14930,5
207682,26716,7
207682,16910,7
207682,32073,5
207682,7307,7
207682,24472,7
207682,36807,5
207682,119,5
327103,3180,1
327103,22269,1
319642,5302,5
319642,2660,7
319642,22051,1
391933,9752,1
391933,31704,1
252072,12656,5
252072,30772,0
252072,35909,7
252072,35353,7
26951,4745,5
26951,19407,5
219688,9637,1
219688,24517,5
219688,36261,7
59933,32000,1
59933,1658,7
59933,16004,7
59933,13264,7
200646,29189,0
200646,27025,7
200646,14480,5
200646,17564,5
200646,23918,5
200646,22407,7
200646,32881,1
58470,34744,1
163218,23479,5
256392,5765,5
256392,26821,5
256392,36028,7
130686,2234,7
130686,18107,5
308083,14455,5
308083,10189,5
308083,36833,7
308083,30704,7
308083,43,5
308083,36054,1
308083,7771,0
