params,AUC01,AUC,YoudenCutOff,N_targets,alpha,beta,lambda_,gamma
2 4 2 1,0.5802147438944749,0.7468283546124862,0.4539778250142081,16301,0.3,1.5,0.5,0.8
2 2 4 1,0.5800814456832888,0.7429815137116251,0.4520553749462812,16301,0.3,0.5,,0.8
5 4 4 2,0.5800758153023161,0.7443540908986293,0.4511199207150762,16301,1.2,1.5,,1.0
4 3 2 1,0.5800710739288654,0.7435786583776025,0.454206007848374,16301,0.9,1.0,0.5,0.8
1 3 4 2,0.5800622505292095,0.7515393080750785,0.4530134572329443,16301,0.0,1.0,,1.0
4 4 4 1,0.5800532937784253,0.7448158740777785,0.4524191762949354,16301,0.9,1.5,,0.8
3 4 4 1,0.5798630646897066,0.7450377940962548,0.4524926752099316,16301,0.6,1.5,,0.8
5 4 4 3,0.579853489337855,0.7441723695938725,0.4506888427199709,16301,1.2,1.5,,1.2
2 2 4 2,0.579695097831018,0.7423941333477783,0.4514053973513272,16301,0.3,0.5,,1.0
4 4 4 2,0.5796623675374162,0.7445165474991826,0.4517561892518302,16301,0.9,1.5,,1.0
1 3 4 3,0.5796009556386358,0.7507558458450081,0.4521073151508439,16301,0.0,1.0,,1.2
2 3 4 1,0.5795779525690039,0.7418508016146368,0.450754590945255,16301,0.3,1.0,,0.8
2 2 4 3,0.5794759945188241,0.741990999894708,0.4503886907664551,16301,0.3,0.5,,1.2
3 4 4 2,0.5794669562756838,0.7446673010943174,0.4517205544971796,16301,0.6,1.5,,1.0
3 3 4 1,0.5793718472876214,0.7419362681223486,0.4512977618642988,16301,0.6,1.0,,0.8
4 4 4 3,0.5793659613169861,0.7442964424808418,0.4513687647245836,16301,0.9,1.5,,1.2
5 3 2 1,0.5793330174146325,0.7435086760683216,0.4557736731529476,16301,1.2,1.0,0.5,0.8
1 1 2 1,0.5792668184572927,0.7598034902583184,0.4270097654223312,16301,0.0,0.0,0.5,0.8
5 4 1 1,0.5792104961265757,0.7437999873699083,0.4504446252083478,16301,1.2,1.5,0.0,0.8
3 4 4 3,0.5791463208960811,0.7444230492207077,0.451160445867669,16301,0.6,1.5,,1.2
3 2 3 1,0.5790234711691342,0.7478378602994328,0.4581992679233719,16301,0.6,0.5,1.0,0.8
2 3 4 2,0.5789729644292904,0.7412644397400747,0.450351761252147,16301,0.3,1.0,,1.0
2 4 4 1,0.5789427032482467,0.7448926978586043,0.4517978799630109,16301,0.3,1.5,,0.8
3 3 4 2,0.5788540744900144,0.7415026933852922,0.4504847160254293,16301,0.6,1.0,,1.0
2 2 1 1,0.5787883620173462,0.7411500521226668,0.450165102817146,16301,0.3,0.5,0.0,0.8
4 4 1 1,0.5787667702471556,0.7438703882081867,0.4502581330853625,16301,0.9,1.5,0.0,0.8
2 3 4 3,0.5785928581506636,0.7408683766093805,0.4505353587213756,16301,0.3,1.0,,1.2
4 3 4 1,0.5785720553746487,0.7420832728247384,0.4535520044030625,16301,0.9,1.0,,0.8
2 4 4 2,0.5784665635195689,0.7444280908113912,0.4504629222790068,16301,0.3,1.5,,1.0
3 3 4 3,0.5784436123087092,0.7411933571599807,0.4499333600811619,16301,0.6,1.0,,1.2
3 4 1 1,0.5784019808272933,0.7439120445573806,0.4507274381033925,16301,0.6,1.5,0.0,0.8
1 3 1 1,0.5783605308515799,0.7490461232768846,0.449274497850936,16301,0.0,1.0,0.0,0.8
3 1 3 1,0.5783239667130395,0.7529793508994603,0.4589057421223204,16301,0.6,0.0,1.0,0.8
4 3 4 2,0.5781733947681982,0.7417277705831032,0.4527307735389694,16301,0.9,1.0,,1.0
2 4 4 3,0.5781492767349657,0.744129581360838,0.4495198809211467,16301,0.3,1.5,,1.2
5 3 4 1,0.5779742756042594,0.7422548937671349,0.4542323263812,16301,1.2,1.0,,0.8
2 1 3 1,0.5778442945553068,0.7547983597044515,0.4598332463642904,16301,0.3,0.0,1.0,0.8
4 3 4 3,0.577825459449274,0.7414797945573788,0.4524524826813696,16301,0.9,1.0,,1.2
3 2 2 1,0.5776970904672947,0.7446485105855296,0.4545150087006955,16301,0.6,0.5,0.5,0.8
1 4 2 1,0.5776879040562339,0.7541505881490416,0.4498387326678053,16301,0.0,1.5,0.5,0.8
2 3 1 1,0.577566850865321,0.740045835179116,0.4499575825328015,16301,0.3,1.0,0.0,0.8
5 3 4 2,0.577535787460823,0.7419446964304376,0.4537903350191301,16301,1.2,1.0,,1.0
1 1 4 1,0.5773930313737792,0.7555980545370222,0.4206034527020414,16301,0.0,0.0,,0.8
3 3 1 1,0.5773443026489794,0.7405583146589108,0.4500406643186387,16301,0.6,1.0,0.0,0.8
3 1 2 1,0.5773319676696116,0.750171460471919,0.4533555308101908,16301,0.6,0.0,0.5,0.8
2 4 1 1,0.5773238739969634,0.7435127500254605,0.4492636518334651,16301,0.3,1.5,0.0,0.8
4 2 3 1,0.577269996436932,0.7472081088570695,0.4567026728285772,16301,0.9,0.5,1.0,0.8
5 3 4 3,0.5771577925750611,0.741735194833942,0.4533746621898862,16301,1.2,1.0,,1.2
4 3 1 1,0.5768489620629335,0.7409629236156885,0.4507464705205666,16301,0.9,1.0,0.0,0.8
1 1 4 2,0.5768473104021993,0.7544802666704584,0.4185552996144976,16301,0.0,0.0,,1.0
3 2 4 1,0.5767883951328765,0.7428410535932155,0.4521386890191481,16301,0.6,0.5,,0.8
3 1 4 1,0.5766677679247345,0.7486321871024468,0.4522368790832822,16301,0.6,0.0,,0.8
2 1 2 1,0.5766563589948688,0.7511154619036867,0.4541046935924124,16301,0.3,0.0,0.5,0.8
5 2 3 1,0.5765449367187777,0.7469065198852715,0.4569759729512337,16301,1.2,0.5,1.0,0.8
3 2 4 2,0.5765306940774356,0.742394494835878,0.4515774491930364,16301,0.6,0.5,,1.0
3 1 4 2,0.5764635703053262,0.748229307928078,0.451996785010059,16301,0.6,0.0,,1.0
3 1 4 3,0.5763667462735861,0.747939911963628,0.4517030889865978,16301,0.6,0.0,,1.2
1 4 4 1,0.5763577080304457,0.7511333212026355,0.4436959708873154,16301,0.0,1.5,,0.8
3 2 4 3,0.576259233408073,0.7420910455061218,0.4511858352523759,16301,0.6,0.5,,1.2
2 1 4 1,0.5762487860880102,0.749059465349067,0.4515613141785783,16301,0.3,0.0,,0.8
1 1 4 3,0.5762448040751512,0.7537873352176943,0.4202416498465315,16301,0.0,0.0,,1.2
5 3 1 1,0.5762364881506225,0.7412890016881425,0.4521616813116651,16301,1.2,1.0,0.0,0.8
3 1 1 1,0.5761574257483323,0.7473872317083947,0.4513209548308181,16301,0.6,0.0,0.0,0.8
4 1 3 1,0.5760733836691863,0.7516557251114191,0.4583779076451648,16301,0.9,0.0,1.0,0.8
2 1 4 2,0.5760213298093075,0.7485121496871916,0.4514868503789966,16301,0.3,0.0,,1.0
2 1 4 3,0.5758739768125354,0.7481197041864536,0.4513430468392845,16301,0.3,0.0,,1.2
1 4 4 2,0.5758693058188469,0.7503742119997541,0.4418221993841769,16301,0.0,1.5,,1.0
3 2 1 1,0.5757246865202049,0.7414756724934586,0.4511203550505878,16301,0.6,0.5,0.0,0.8
1 4 4 3,0.5755244116464875,0.7498679547885047,0.4408817200560422,16301,0.0,1.5,,1.2
4 2 2 1,0.5754634961102402,0.7444750822026345,0.45404097684778,16301,0.9,0.5,0.5,0.8
2 1 1 1,0.575065887496024,0.7472414516672096,0.4508829549571189,16301,0.3,0.0,0.0,0.8
4 1 2 1,0.5750527931560645,0.74933854584512,0.4544073718391876,16301,0.9,0.0,0.5,0.8
1 1 1 1,0.5747926111159553,0.7513735059915035,0.4110767156024195,16301,0.0,0.0,0.0,0.8
5 1 3 1,0.5747311206010195,0.7508129327879336,0.4570769875706715,16301,1.2,0.0,1.0,0.8
1 4 1 1,0.5746592406386675,0.748815634066174,0.439402792520311,16301,0.0,1.5,0.0,0.8
4 1 4 1,0.5746335001667074,0.7480900937753049,0.4528593038628488,16301,0.9,0.0,,0.8
5 2 2 1,0.5746184388976054,0.7445512922783785,0.453627133450706,16301,1.2,0.5,0.5,0.8
4 2 4 1,0.5743641881791361,0.7429914670046823,0.4521453442487253,16301,0.9,0.5,,0.8
4 1 4 2,0.5743454123402715,0.7477385940178765,0.452198379913423,16301,0.9,0.0,,1.0
4 1 4 3,0.5742949611633977,0.7475095720639962,0.4519637425236822,16301,0.9,0.0,,1.2
4 2 4 2,0.5741311516496072,0.7426205066797262,0.451460530471691,16301,0.9,0.5,,1.0
4 2 4 3,0.5739125230921247,0.7423756933312544,0.4511222160957855,16301,0.9,0.5,,1.2
4 1 1 1,0.5738807713241635,0.7470582211839986,0.4524090944880479,16301,0.9,0.0,0.0,0.8
5 2 4 1,0.5736187925373893,0.7432666432918107,0.4521911611472644,16301,1.2,0.5,,0.8
5 2 4 2,0.5733009445667879,0.7429397199144845,0.4515728584316183,16301,1.2,0.5,,1.0
5 1 2 1,0.5732891133583493,0.7488015195365316,0.4548870610495878,16301,1.2,0.0,0.5,0.8
4 2 1 1,0.5732734149671899,0.7418720283882791,0.4503044461709891,16301,0.9,0.5,0.0,0.8
5 2 4 3,0.5729917335512094,0.7427120181481321,0.4514837220637306,16301,1.2,0.5,,1.2
5 1 4 1,0.5728992835599507,0.747685173498928,0.4547721710599348,16301,1.2,0.0,,0.8
5 1 4 2,0.5727048872484725,0.7473852139725377,0.4537100475500484,16301,1.2,0.0,,1.0
5 1 4 3,0.5725140099251023,0.7471917752303283,0.4535081502612015,16301,1.2,0.0,,1.2
5 2 1 1,0.572402047365273,0.7422532608855286,0.4512432953664764,16301,1.2,0.5,0.0,0.8
5 1 1 1,0.5721451458874308,0.7468262839591697,0.4523822770191754,16301,1.2,0.0,0.0,0.8
