drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets,archivo,grupo
960377,sp9,no informativa,236580,8,0.0,13893.5,0.5065998176845944,187280.5,13893.5,indirecta,27425.0,sp9_pseudohuerfanas,3
963187,sp9,informativa,140487,1366,0.0138748181628444,43.5,0.0015861440291704,3169.0,43.5,indirecta,27425.0,sp9_pseudohuerfanas,3
1017270,sp9,no informativa,236580,4,0.0,14200.0,0.5177757520510483,186629.0,14200.0,indirecta,27425.0,sp9_pseudohuerfanas,3
1018712,sp9,no informativa,185018,2,0.0,13952.0,0.5087329079307201,184966.0,13952.0,indirecta,27425.0,sp9_pseudohuerfanas,2
1019650,sp9,no informativa,236580,10,0.0,13840.0,0.5046490428441204,186202.0,13840.0,indirecta,27425.0,sp9_pseudohuerfanas,2
1021304,sp9,no informativa,185018,2,0.0,13934.5,0.5080948040109389,184708.5,13934.5,indirecta,27425.0,sp9_pseudohuerfanas,3
1023526,sp9,no informativa,185018,4,0.0,14024.5,0.5113764813126709,186102.0,14024.5,indirecta,27425.0,sp9_pseudohuerfanas,3
1025302,sp9,no informativa,185018,4,0.0,13818.5,0.5038650865998177,186583.5,13818.5,indirecta,27425.0,sp9_pseudohuerfanas,2
1025601,sp9,no informativa,236580,7,0.0,14052.0,0.5123792160437557,187337.0,14052.0,indirecta,27425.0,sp9_pseudohuerfanas,2
1025645,sp9,no informativa,236580,2,0.0,13758.5,0.5016773017319963,184972.0,13758.5,indirecta,27425.0,sp9_pseudohuerfanas,2
1026332,sp9,no informativa,236580,2,0.0,13975.5,0.5095897903372835,185326.5,13975.5,indirecta,27425.0,sp9_pseudohuerfanas,2
1032188,sp9,no informativa,185018,4,0.0,13993.0,0.5102278942570647,185582.5,13993.0,indirecta,27425.0,sp9_pseudohuerfanas,2
1282450,sp9,informativa,194539,1262,0.0006976598896783,589.5,0.0214949863263445,14152.5,589.5,indirecta,27425.0,sp9_pseudohuerfanas,2
1292507,sp9,no informativa,185018,2,0.0,13714.5,0.5000729261622607,184314.5,13714.5,indirecta,27425.0,sp9_pseudohuerfanas,3
1473968,sp9,no informativa,248144,2,0.0,13770.5,0.5021148587055606,185264.5,13770.5,indirecta,27425.0,sp9_pseudohuerfanas,0
1501753,sp9,no informativa,236580,2,0.0,13818.5,0.5038650865998177,185614.0,13818.5,indirecta,27425.0,sp9_pseudohuerfanas,3
2195369,sp9,no informativa,236580,13,0.0,13913.5,0.5073290793072015,186694.0,13913.5,indirecta,27425.0,sp9_pseudohuerfanas,2
2273128,sp9,no informativa,311009,3,0.0,13727.0,0.5005287146763902,184473.0,13727.0,indirecta,27425.0,sp9_pseudohuerfanas,2
2374632,sp9,no informativa,284885,3,0.0,13726.5,0.500510483135825,184532.5,13726.5,indirecta,27425.0,sp9_pseudohuerfanas,2
2374883,sp9,no informativa,23984,7,0.0,13715.5,0.5001093892433911,184401.5,13715.5,indirecta,27425.0,sp9_pseudohuerfanas,2
2378148,sp9,no informativa,143521,15,0.0,13946.0,0.508514129443938,187894.5,13946.0,indirecta,27425.0,sp9_pseudohuerfanas,3
2386902,sp9,no informativa,15768,2,0.0,13721.0,0.5003099361896081,184394.5,13721.0,indirecta,27425.0,sp9_pseudohuerfanas,2
2391524,sp9,no informativa,37269,24,0.0,13851.0,0.5050501367365542,187241.0,13851.0,indirecta,27425.0,sp9_pseudohuerfanas,2
91350,sp22,no informativa,165952,4,0.0,6561.0,0.5012988997555012,184694.5,6561.0,indirecta,13088.0,sp22_pseudohuerfanas,0
91358,sp22,no informativa,165952,16,0.0,6580.5,0.5027888141809291,187417.5,6580.5,indirecta,13088.0,sp22_pseudohuerfanas,0
91680,sp22,no informativa,172986,358,0.0,7056.5,0.5391580073349633,203415.5,7056.5,indirecta,13088.0,sp22_pseudohuerfanas,2
99805,sp22,no informativa,233877,26,0.0,6554.0,0.5007640586797066,185328.5,6554.0,indirecta,13088.0,sp22_pseudohuerfanas,3
132459,sp22,no informativa,262096,11,0.0,6585.0,0.5031326405867971,185568.0,6585.0,indirecta,13088.0,sp22_pseudohuerfanas,3
450804,sp22,no informativa,165952,6,0.0,6640.5,0.5073731662591687,186405.0,6640.5,indirecta,13088.0,sp22_pseudohuerfanas,2
775225,sp22,no informativa,85285,5,0.0,6547.5,0.5002674205378973,186234.5,6547.5,indirecta,13088.0,sp22_pseudohuerfanas,0
970988,sp22,no informativa,6314,2,0.0,6545.0,0.5000764058679706,184271.0,6545.0,indirecta,13088.0,sp22_pseudohuerfanas,2
1421078,sp22,no informativa,146326,18,0.0,6630.0,0.5065709046454768,187009.5,6630.0,indirecta,13088.0,sp22_pseudohuerfanas,2
1594529,sp22,no informativa,264540,4,0.0,6698.5,0.511804706601467,190153.0,6698.5,indirecta,13088.0,sp22_pseudohuerfanas,2
1663411,sp22,no informativa,146326,61,0.0,6567.5,0.5017955378973105,185376.5,6567.5,indirecta,13088.0,sp22_pseudohuerfanas,2
1859939,sp22,informativa,262096,41,0.0023142857142857,47.5,0.0036292787286063,2084.5,47.5,indirecta,13088.0,sp22_pseudohuerfanas,2
2381139,sp22,informativa,165952,13,0.0075512057177528,23.0,0.0017573349633251,230.5,23.0,directa,13088.0,sp22_pseudohuerfanas,3
2381347,sp22,informativa,165952,3,0.0060053115362404,7.0,0.0005348410757946,109.5,7.0,directa,13088.0,sp22_pseudohuerfanas,3
2381965,sp22,informativa,227381,1477,0.0126582278481012,320.0,0.0244498777506112,15472.0,320.0,indirecta,13088.0,sp22_pseudohuerfanas,3
73315,sp17,no informativa,59918,2,0.0,5354.0,0.5006077606358111,184370.5,5354.0,indirecta,10695.0,sp17_pseudohuerfanas,3
83283,sp17,informativa,368055,6,0.1886866091863306,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0,sp17_pseudohuerfanas,2
83361,sp17,no informativa,368055,6,0.0,5397.5,0.5046750818139317,186369.5,5397.5,indirecta,10695.0,sp17_pseudohuerfanas,2
91881,sp17,no informativa,338159,5,0.0,5356.0,0.5007947639083684,184433.0,5356.0,indirecta,10695.0,sp17_pseudohuerfanas,3
91963,sp17,no informativa,306399,3,0.0,5418.5,0.5066386161757831,186351.0,5418.5,indirecta,10695.0,sp17_pseudohuerfanas,2
92254,sp17,no informativa,368055,10,0.0,5492.0,0.5135109864422628,188097.0,5492.0,indirecta,10695.0,sp17_pseudohuerfanas,2
92470,sp17,no informativa,121272,357,0.0,6002.0,0.5611968209443665,203388.5,6002.0,indirecta,10695.0,sp17_pseudohuerfanas,2
92783,sp17,no informativa,59918,3,0.0,5361.0,0.5012622720897616,184746.5,5361.0,indirecta,10695.0,sp17_pseudohuerfanas,0
174416,sp17,informativa,59918,14,0.0082644628099173,22.5,0.0021037868162692,467.0,22.5,indirecta,10695.0,sp17_pseudohuerfanas,3
378990,sp17,no informativa,59918,2,0.0,5411.5,0.5059841047218326,186171.0,5411.5,indirecta,10695.0,sp17_pseudohuerfanas,0
382863,sp17,informativa,306399,10,0.0256410256410256,5.5,0.0005142589995324,182.0,5.5,indirecta,10695.0,sp17_pseudohuerfanas,2
431047,sp17,no informativa,59918,7,0.0,5393.5,0.5043010752688172,185164.0,5393.5,indirecta,10695.0,sp17_pseudohuerfanas,0
484678,sp17,no informativa,295592,5,0.0,5445.0,0.5091164095371669,187167.0,5445.0,indirecta,10695.0,sp17_pseudohuerfanas,2
736192,sp17,no informativa,368055,2,0.0,5365.5,0.5016830294530155,184371.5,5365.5,indirecta,10695.0,sp17_pseudohuerfanas,2
764151,sp17,no informativa,59918,356,0.0,6001.0,0.5611033193080879,203344.5,6001.0,indirecta,10695.0,sp17_pseudohuerfanas,0
795139,sp17,no informativa,218817,3,0.0,5369.0,0.5020102851799907,184741.0,5369.0,indirecta,10695.0,sp17_pseudohuerfanas,2
943800,sp17,no informativa,42543,4,0.0,5492.5,0.5135577372604021,187633.5,5492.5,indirecta,10695.0,sp17_pseudohuerfanas,2
1090003,sp17,no informativa,210446,3,0.0,5427.0,0.5074333800841515,186569.5,5427.0,indirecta,10695.0,sp17_pseudohuerfanas,0
1336428,sp17,no informativa,59918,8,0.0,5477.0,0.5121084618980832,188085.0,5477.0,indirecta,10695.0,sp17_pseudohuerfanas,2
1506122,sp17,no informativa,59918,2,0.0,5356.0,0.5007947639083684,184353.0,5356.0,indirecta,10695.0,sp17_pseudohuerfanas,0
1517256,sp17,no informativa,283888,3,0.0,5370.0,0.5021037868162693,184671.5,5370.0,indirecta,10695.0,sp17_pseudohuerfanas,2
1565983,sp17,no informativa,368055,66,0.0,5388.5,0.503833567087424,185420.5,5388.5,indirecta,10695.0,sp17_pseudohuerfanas,0
1651691,sp17,no informativa,368055,33,0.0,5416.0,0.5064048620850865,187012.0,5416.0,indirecta,10695.0,sp17_pseudohuerfanas,3
1659827,sp17,informativa,131579,77,0.0315628815628815,10.0,0.0009350163627863,479.5,10.0,indirecta,10695.0,sp17_pseudohuerfanas,2
2298872,sp17,informativa,306399,2,0.0512820512820512,3.5,0.0003272557269752,20.0,3.5,directa,10695.0,sp17_pseudohuerfanas,2
2299100,sp17,informativa,306399,2,0.0512820512820512,3.5,0.0003272557269752,20.0,3.5,directa,10695.0,sp17_pseudohuerfanas,2
2363214,sp17,no informativa,241643,2,0.0,5375.5,0.5026180458158018,184938.0,5375.5,indirecta,10695.0,sp17_pseudohuerfanas,0
2367516,sp17,no informativa,218817,9,0.0,5410.0,0.5058438522674147,186931.0,5410.0,indirecta,10695.0,sp17_pseudohuerfanas,2
2370009,sp17,no informativa,264757,4,0.0,5356.0,0.5007947639083684,184455.0,5356.0,indirecta,10695.0,sp17_pseudohuerfanas,2
2381400,sp17,no informativa,40925,8,0.0,5589.5,0.5226273959794296,189480.5,5589.5,indirecta,10695.0,sp17_pseudohuerfanas,3
2381965,sp17,informativa,349328,1477,0.0136388997954165,599.0,0.0560074801309022,14878.5,599.0,directa,10695.0,sp17_pseudohuerfanas,3
2383297,sp17,no informativa,59918,2,0.0,5359.5,0.5011220196353436,184583.5,5359.5,indirecta,10695.0,sp17_pseudohuerfanas,3
2385163,sp17,informativa,368055,7,0.1886866091863306,1.0,9.350163627863488e-05,6.0,1.0,directa,10695.0,sp17_pseudohuerfanas,2
2387950,sp17,no informativa,368055,5,0.0,5352.0,0.5004207573632539,184398.0,5352.0,indirecta,10695.0,sp17_pseudohuerfanas,2
2388100,sp17,informativa,181335,2,0.0067432278666862,2.0,0.0001870032725572,73.0,2.0,indirecta,10695.0,sp17_pseudohuerfanas,3
2389430,sp17,no informativa,368055,5,0.0,5380.5,0.5030855539971949,184983.5,5380.5,indirecta,10695.0,sp17_pseudohuerfanas,3
2393822,sp17,informativa,368055,2,0.1886866091863306,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0,sp17_pseudohuerfanas,2
2395297,sp17,informativa,6954,94,0.1203225806451613,6.5,0.0006077606358111,265.0,6.5,directa,10695.0,sp17_pseudohuerfanas,3
263,sp1,no informativa,353158,5,0.0,2281.5,0.5033090668431502,186172.0,2281.5,indirecta,4533.0,sp1_pseudohuerfanas,2
27480,sp1,no informativa,111552,5,0.0,2277.5,0.5024266490183101,184743.5,2277.5,indirecta,4533.0,sp1_pseudohuerfanas,0
33561,sp1,no informativa,43545,33,0.0,2280.0,0.5029781601588352,187018.0,2280.0,indirecta,4533.0,sp1_pseudohuerfanas,3
36514,sp1,no informativa,33349,10,0.0,2271.0,0.500992720052945,186968.0,2271.0,indirecta,4533.0,sp1_pseudohuerfanas,0
39159,sp1,informativa,88070,57,0.0074626865671641,10.0,0.0022060445621001,583.5,10.0,indirecta,4533.0,sp1_pseudohuerfanas,2
39285,sp1,informativa,167535,156,0.0483091787439613,15.0,0.0033090668431502,554.0,15.0,indirecta,4533.0,sp1_pseudohuerfanas,2
42271,sp1,no informativa,67750,2,0.0,2269.0,0.500551511140525,184269.5,2269.0,indirecta,4533.0,sp1_pseudohuerfanas,2
42284,sp1,no informativa,52573,7,0.0,2268.5,0.50044120891242,185035.5,2268.5,indirecta,4533.0,sp1_pseudohuerfanas,1
72912,sp1,no informativa,33349,359,0.0,2416.5,0.5330906684315023,196092.5,2416.5,indirecta,4533.0,sp1_pseudohuerfanas,1
73126,sp1,no informativa,33349,4,0.0,2327.0,0.5133465696007059,186194.0,2327.0,indirecta,4533.0,sp1_pseudohuerfanas,3
73411,sp1,no informativa,300270,4,0.0,2268.5,0.50044120891242,184876.0,2268.5,indirecta,4533.0,sp1_pseudohuerfanas,3
73416,sp1,informativa,121940,2,0.0298690671031096,1.0,0.00022060445621,13.5,1.0,indirecta,4533.0,sp1_pseudohuerfanas,2
76412,sp1,no informativa,36623,13,0.0,2285.5,0.5041914846679902,187223.5,2285.5,indirecta,4533.0,sp1_pseudohuerfanas,3
80314,sp1,no informativa,260916,4,0.0,2267.0,0.500110302228105,184969.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,2
83506,sp1,no informativa,374349,2,0.0,2268.0,0.500330906684315,184585.0,2268.0,indirecta,4533.0,sp1_pseudohuerfanas,0
87550,sp1,no informativa,33349,4,0.0,2278.0,0.5025369512464152,185561.0,2278.0,indirecta,4533.0,sp1_pseudohuerfanas,0
91603,sp1,no informativa,84329,2,0.0,2267.0,0.500110302228105,187109.5,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,2
91667,sp1,no informativa,245748,13,0.0,2288.0,0.5047429958085153,186048.0,2288.0,indirecta,4533.0,sp1_pseudohuerfanas,2
92303,sp1,no informativa,237461,6,0.0,2287.0,0.5045223913523054,184604.0,2287.0,indirecta,4533.0,sp1_pseudohuerfanas,2
92457,sp1,no informativa,124266,839,0.0,2649.5,0.5844915067284359,215064.5,2649.5,indirecta,4533.0,sp1_pseudohuerfanas,0
92552,sp1,no informativa,224968,4,0.0,2268.5,0.50044120891242,185263.0,2268.5,indirecta,4533.0,sp1_pseudohuerfanas,2
92652,sp1,no informativa,288665,3,0.0,2267.0,0.500110302228105,184744.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,2
92705,sp1,no informativa,227528,152,0.0,2426.0,0.5351864107654974,196575.0,2426.0,indirecta,4533.0,sp1_pseudohuerfanas,2
103370,sp1,no informativa,211236,42,0.0,2356.5,0.5198544010589013,186224.0,2356.5,indirecta,4533.0,sp1_pseudohuerfanas,2
116593,sp1,no informativa,72502,10,0.0,2285.5,0.5041914846679902,187441.5,2285.5,indirecta,4533.0,sp1_pseudohuerfanas,3
135581,sp1,no informativa,15687,62,0.0,2287.5,0.5046326935804103,185396.0,2287.5,indirecta,4533.0,sp1_pseudohuerfanas,2
144673,sp1,no informativa,33349,2,0.0,2267.5,0.50022060445621,184454.0,2267.5,indirecta,4533.0,sp1_pseudohuerfanas,2
199379,sp1,no informativa,33349,4,0.0,2274.5,0.5017648356496801,186031.0,2274.5,indirecta,4533.0,sp1_pseudohuerfanas,0
211858,sp1,no informativa,256527,2,0.0,2267.5,0.50022060445621,186177.0,2267.5,indirecta,4533.0,sp1_pseudohuerfanas,0
258923,sp1,no informativa,33349,4,0.0,2267.0,0.500110302228105,184577.5,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,1
269982,sp1,no informativa,33349,5,0.0,2326.5,0.513236267372601,188686.5,2326.5,indirecta,4533.0,sp1_pseudohuerfanas,3
275643,sp1,no informativa,33349,7,0.0,2332.5,0.514559894109861,189509.0,2332.5,indirecta,4533.0,sp1_pseudohuerfanas,2
282492,sp1,no informativa,33349,3,0.0,2269.5,0.50066181336863,184743.0,2269.5,indirecta,4533.0,sp1_pseudohuerfanas,0
287531,sp1,no informativa,377895,3,0.0,2269.5,0.50066181336863,184319.5,2269.5,indirecta,4533.0,sp1_pseudohuerfanas,0
302500,sp1,no informativa,33349,2,0.0,2326.5,0.513236267372601,186798.5,2326.5,indirecta,4533.0,sp1_pseudohuerfanas,2
311508,sp1,no informativa,33349,5,0.0,2279.0,0.5027575557026251,187490.5,2279.0,indirecta,4533.0,sp1_pseudohuerfanas,0
312211,sp1,no informativa,260916,10,0.0,2270.5,0.5008824178248401,184917.5,2270.5,indirecta,4533.0,sp1_pseudohuerfanas,2
313924,sp1,informativa,33349,10,0.0188279857397504,2.5,0.000551511140525,117.5,2.5,directa,4533.0,sp1_pseudohuerfanas,3
321394,sp1,no informativa,33349,2,0.0,2269.0,0.500551511140525,184285.0,2269.0,indirecta,4533.0,sp1_pseudohuerfanas,0
336733,sp1,no informativa,33349,5,0.0,2267.5,0.50022060445621,187366.0,2267.5,indirecta,4533.0,sp1_pseudohuerfanas,3
346510,sp1,no informativa,272115,5,0.0,2332.0,0.514449591881756,187874.5,2332.0,indirecta,4533.0,sp1_pseudohuerfanas,0
346632,sp1,no informativa,33349,5,0.0,2272.0,0.5012133245091551,184629.5,2272.0,indirecta,4533.0,sp1_pseudohuerfanas,1
358617,sp1,no informativa,33349,4,0.0,2326.5,0.513236267372601,187221.5,2326.5,indirecta,4533.0,sp1_pseudohuerfanas,0
362364,sp1,no informativa,33349,14,0.0,2352.5,0.5189719832340614,191216.0,2352.5,indirecta,4533.0,sp1_pseudohuerfanas,1
375825,sp1,no informativa,33349,7,0.0,2283.0,0.5036399735274653,186717.5,2283.0,indirecta,4533.0,sp1_pseudohuerfanas,2
378750,sp1,no informativa,89931,2,0.0,2277.0,0.5023163467902052,185264.5,2277.0,indirecta,4533.0,sp1_pseudohuerfanas,2
400574,sp1,no informativa,33349,4,0.0,2332.0,0.514449591881756,188120.0,2332.0,indirecta,4533.0,sp1_pseudohuerfanas,3
401573,sp1,no informativa,33349,6,0.0,2343.0,0.5168762409000662,188362.5,2343.0,indirecta,4533.0,sp1_pseudohuerfanas,3
401880,sp1,no informativa,33349,2,0.0,2267.0,0.500110302228105,184913.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,3
415382,sp1,no informativa,33349,2,0.0,2279.0,0.5027575557026251,184646.0,2279.0,indirecta,4533.0,sp1_pseudohuerfanas,1
451614,sp1,no informativa,124067,179,0.0,2336.5,0.5154423119347011,190253.5,2336.5,indirecta,4533.0,sp1_pseudohuerfanas,2
461266,sp1,no informativa,108282,3,0.0,2326.5,0.513236267372601,186629.5,2326.5,indirecta,4533.0,sp1_pseudohuerfanas,1
461275,sp1,no informativa,108282,6,0.0,2267.0,0.500110302228105,186815.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,1
494543,sp1,no informativa,33349,4,0.0,2326.5,0.513236267372601,188835.0,2326.5,indirecta,4533.0,sp1_pseudohuerfanas,3
540983,sp1,no informativa,245748,13,0.0,2280.0,0.5029781601588352,187734.5,2280.0,indirecta,4533.0,sp1_pseudohuerfanas,1
569726,sp1,no informativa,4209,2,0.0,2270.5,0.5008824178248401,184384.0,2270.5,indirecta,4533.0,sp1_pseudohuerfanas,0
638578,sp1,informativa,150322,4,0.0032184515692896,5.0,0.00110302228105,85.5,5.0,indirecta,4533.0,sp1_pseudohuerfanas,2
640285,sp1,informativa,58034,34,0.0034122607975785,19.5,0.0043017868960953,869.0,19.5,indirecta,4533.0,sp1_pseudohuerfanas,3
646095,sp1,no informativa,377895,10,0.0,2337.5,0.5156629163909111,188441.0,2337.5,indirecta,4533.0,sp1_pseudohuerfanas,0
668429,sp1,no informativa,162045,3,0.0,2267.0,0.500110302228105,185664.5,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,2
797076,sp1,no informativa,119628,5,0.0,2271.0,0.500992720052945,184670.0,2271.0,indirecta,4533.0,sp1_pseudohuerfanas,3
799674,sp1,no informativa,173720,7,0.0,2277.0,0.5023163467902052,185108.0,2277.0,indirecta,4533.0,sp1_pseudohuerfanas,2
813641,sp1,no informativa,329159,15,0.0,2287.5,0.5046326935804103,187317.5,2287.5,indirecta,4533.0,sp1_pseudohuerfanas,2
848500,sp1,no informativa,241375,12,0.0,2299.5,0.5072799470549305,186173.5,2299.5,indirecta,4533.0,sp1_pseudohuerfanas,3
862373,sp1,no informativa,2492,2,0.0,2269.0,0.500551511140525,184708.5,2269.0,indirecta,4533.0,sp1_pseudohuerfanas,0
885471,sp1,no informativa,209449,2,0.0,2268.0,0.500330906684315,184585.0,2268.0,indirecta,4533.0,sp1_pseudohuerfanas,0
896938,sp1,no informativa,191384,10,0.0,2269.0,0.500551511140525,187184.5,2269.0,indirecta,4533.0,sp1_pseudohuerfanas,0
924218,sp1,no informativa,198748,42,0.0,2311.0,0.5098168983013457,185643.0,2311.0,indirecta,4533.0,sp1_pseudohuerfanas,2
930613,sp1,no informativa,33349,3,0.0,2267.0,0.500110302228105,184748.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,0
941934,sp1,no informativa,30711,8,0.0,2270.5,0.5008824178248401,185930.0,2270.5,indirecta,4533.0,sp1_pseudohuerfanas,2
944399,sp1,no informativa,211234,6,0.0,2282.0,0.5034193690712553,185971.5,2282.0,indirecta,4533.0,sp1_pseudohuerfanas,2
955181,sp1,no informativa,257269,10,0.0,2338.0,0.5157732186190161,187839.5,2338.0,indirecta,4533.0,sp1_pseudohuerfanas,2
956272,sp1,no informativa,124266,2,0.0,2269.0,0.500551511140525,184620.5,2269.0,indirecta,4533.0,sp1_pseudohuerfanas,3
967253,sp1,no informativa,84852,2,0.0,2269.0,0.500551511140525,184324.5,2269.0,indirecta,4533.0,sp1_pseudohuerfanas,0
1001401,sp1,informativa,227615,17,0.0777370784002667,3.0,0.00066181336863,44.5,3.0,indirecta,4533.0,sp1_pseudohuerfanas,2
1002636,sp1,no informativa,119628,13,0.0,2339.5,0.5161041253033312,188213.0,2339.5,indirecta,4533.0,sp1_pseudohuerfanas,2
1008566,sp1,no informativa,367550,2,0.0,2267.0,0.500110302228105,186142.5,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,2
1046485,sp1,no informativa,377895,10,0.0,2345.0,0.5173174498124862,188508.5,2345.0,indirecta,4533.0,sp1_pseudohuerfanas,0
1077789,sp1,no informativa,33349,2,0.0,2267.0,0.500110302228105,184928.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,0
1077791,sp1,no informativa,33349,3,0.0,2267.0,0.500110302228105,184974.5,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,0
1246471,sp1,informativa,30711,6,0.1026861611696701,1.0,0.00022060445621,13.0,1.0,directa,4533.0,sp1_pseudohuerfanas,0
1383720,sp1,no informativa,58034,16,0.0,2280.0,0.5029781601588352,187593.0,2280.0,indirecta,4533.0,sp1_pseudohuerfanas,2
1392117,sp1,no informativa,349351,3,0.0,2267.5,0.50022060445621,184454.0,2267.5,indirecta,4533.0,sp1_pseudohuerfanas,2
1505330,sp1,informativa,30711,2,0.0323019381162869,1.0,0.00022060445621,24.0,1.0,directa,4533.0,sp1_pseudohuerfanas,2
1525636,sp1,no informativa,315582,9,0.0,2267.5,0.50022060445621,184592.5,2267.5,indirecta,4533.0,sp1_pseudohuerfanas,0
1626712,sp1,no informativa,201848,8,0.0,2269.5,0.50066181336863,186495.5,2269.5,indirecta,4533.0,sp1_pseudohuerfanas,0
1651557,sp1,no informativa,85258,5,0.0,2290.0,0.5051842047209354,187742.0,2290.0,indirecta,4533.0,sp1_pseudohuerfanas,2
1676631,sp1,no informativa,119628,13,0.0,2284.5,0.5039708802117803,187116.0,2284.5,indirecta,4533.0,sp1_pseudohuerfanas,2
1821118,sp1,no informativa,152239,2,0.0,2267.0,0.500110302228105,184273.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,0
1829804,sp1,no informativa,260987,23,0.0,2290.0,0.5051842047209354,186020.5,2290.0,indirecta,4533.0,sp1_pseudohuerfanas,2
1891597,sp1,no informativa,229060,3,0.0,2332.0,0.514449591881756,187464.0,2332.0,indirecta,4533.0,sp1_pseudohuerfanas,0
1921350,sp1,no informativa,173720,3,0.0,2267.5,0.50022060445621,186175.0,2267.5,indirecta,4533.0,sp1_pseudohuerfanas,0
2136661,sp1,informativa,111552,2,0.05,1.0,0.00022060445621,20.5,1.0,directa,4533.0,sp1_pseudohuerfanas,2
2210432,sp1,no informativa,942,3,0.0,2326.5,0.513236267372601,186629.5,2326.5,indirecta,4533.0,sp1_pseudohuerfanas,2
2252826,sp1,no informativa,196391,2,0.0,2267.5,0.50022060445621,184264.5,2267.5,indirecta,4533.0,sp1_pseudohuerfanas,1
2335640,sp1,informativa,43124,301,0.1721835653359841,3.0,0.00066181336863,146.0,3.0,directa,4533.0,sp1_pseudohuerfanas,2
2338023,sp1,informativa,33349,8,0.0188279857397504,1.5,0.000330906684315,48.5,1.5,directa,4533.0,sp1_pseudohuerfanas,2
2343595,sp1,no informativa,391444,19,0.0,2285.5,0.5041914846679902,184753.5,2285.5,indirecta,4533.0,sp1_pseudohuerfanas,2
2351531,sp1,no informativa,171964,158,0.0,2472.0,0.5453342157511581,192115.0,2472.0,indirecta,4533.0,sp1_pseudohuerfanas,2
2375022,sp1,no informativa,256527,13,0.0,2268.5,0.50044120891242,184468.5,2268.5,indirecta,4533.0,sp1_pseudohuerfanas,3
2375563,sp1,no informativa,43545,5,0.0,2268.0,0.500330906684315,184388.5,2268.0,indirecta,4533.0,sp1_pseudohuerfanas,2
2375604,sp1,no informativa,43545,29,0.0,2277.5,0.5024266490183101,184999.5,2277.5,indirecta,4533.0,sp1_pseudohuerfanas,3
2376198,sp1,no informativa,124266,80,0.0,2358.0,0.5201853077432164,190270.0,2358.0,indirecta,4533.0,sp1_pseudohuerfanas,0
2376233,sp1,no informativa,201173,22,0.0,2286.5,0.5044120891242003,184858.5,2286.5,indirecta,4533.0,sp1_pseudohuerfanas,3
2376315,sp1,no informativa,314765,2,0.0,2327.0,0.5133465696007059,186160.0,2327.0,indirecta,4533.0,sp1_pseudohuerfanas,3
2376608,sp1,no informativa,263263,8,0.0,2329.0,0.513787778513126,186731.0,2329.0,indirecta,4533.0,sp1_pseudohuerfanas,3
2377631,sp1,no informativa,93355,17,0.0,2274.5,0.5017648356496801,184413.0,2274.5,indirecta,4533.0,sp1_pseudohuerfanas,3
2377813,sp1,no informativa,227953,3,0.0,2268.5,0.50044120891242,184381.0,2268.5,indirecta,4533.0,sp1_pseudohuerfanas,3
2378148,sp1,no informativa,6165,15,0.0,2330.5,0.514118685197441,187894.5,2330.5,indirecta,4533.0,sp1_pseudohuerfanas,3
2378472,sp1,informativa,131938,7,0.1039914927814649,1.0,0.00022060445621,4.0,1.0,directa,4533.0,sp1_pseudohuerfanas,3
2378489,sp1,informativa,131938,3,0.1039914927814649,1.0,0.00022060445621,3.0,1.0,directa,4533.0,sp1_pseudohuerfanas,3
2379368,sp1,no informativa,119628,2,0.0,2326.5,0.513236267372601,186447.5,2326.5,indirecta,4533.0,sp1_pseudohuerfanas,2
2379486,sp1,informativa,252716,19,0.0085034013605442,3.0,0.00066181336863,250.5,3.0,indirecta,4533.0,sp1_pseudohuerfanas,3
2381397,sp1,informativa,43124,165,0.1721835653359841,5.0,0.00110302228105,196.0,5.0,directa,4533.0,sp1_pseudohuerfanas,3
2381713,sp1,informativa,90992,3,0.0204439681183867,1.5,0.000330906684315,97.5,1.5,indirecta,4533.0,sp1_pseudohuerfanas,3
2381794,sp1,no informativa,307963,7,0.0,2278.0,0.5025369512464152,184390.0,2278.0,indirecta,4533.0,sp1_pseudohuerfanas,2
2382312,sp1,no informativa,2492,2,0.0,2267.0,0.500110302228105,184271.0,2267.0,indirecta,4533.0,sp1_pseudohuerfanas,0
2382630,sp1,no informativa,157998,29,0.0,2336.0,0.5153320097065961,186908.5,2336.0,indirecta,4533.0,sp1_pseudohuerfanas,3
2382636,sp1,no informativa,157998,4,0.0,2277.0,0.5023163467902052,184497.0,2277.0,indirecta,4533.0,sp1_pseudohuerfanas,3
2382811,sp1,no informativa,397277,2,0.0,2271.0,0.500992720052945,184378.5,2271.0,indirecta,4533.0,sp1_pseudohuerfanas,3
