AUC01,AUC,YoudenCutOff,N_targets,params,alpha,beta,lambda_,gamma
0.6525701970248576,0.791021769526024,0.5831517141861968,27425,1 3 4 1,0.0,1.0,,0.8
0.6524450150300831,0.7905757078170871,0.5808148660813237,27425,1 3 4 2,0.0,1.0,,1.0
0.6520389368519122,0.7903616162908595,0.579398101028195,27425,1 3 4 3,0.0,1.0,,1.2
0.6517284244404838,0.7896423988676564,0.5723848426042784,27425,1 3 1 1,0.0,1.0,0.0,0.8
0.6509693941014366,0.7790291329476282,0.5587238258084652,27425,4 4 4 1,0.9,1.5,,0.8
0.6507355174965653,0.7807934763151959,0.5258324399390228,27425,1 4 4 1,0.0,1.5,,0.8
0.6506894138838557,0.7804119500939921,0.5643972189426734,27425,5 4 2 1,1.2,1.5,0.5,0.8
0.6506866659864095,0.7801285195373865,0.5289862349423478,27425,1 4 1 1,0.0,1.5,0.0,0.8
0.6506710945675471,0.7789027330003595,0.5577386041335886,27425,4 4 4 2,0.9,1.5,,1.0
0.6506347612568688,0.7803774421329279,0.5277540293214273,27425,1 4 4 3,0.0,1.5,,1.2
0.6506225483793298,0.7805355928508638,0.5275423287962473,27425,1 4 4 2,0.0,1.5,,1.0
0.6503260807770712,0.7788831310998798,0.5571604988532888,27425,4 4 4 3,0.9,1.5,,1.2
0.6500604506905986,0.7786324852603401,0.5564412598895356,27425,4 4 1 1,0.9,1.5,0.0,0.8
0.6495142297426679,0.7868113890057464,0.5791601641131421,27425,3 3 3 1,0.6,1.0,1.0,0.8
0.6487317567851847,0.7851630199592582,0.5723694626515945,27425,3 3 2 1,0.6,1.0,0.5,0.8
0.6472591219050965,0.7850863786824377,0.5749460570777185,27425,4 3 2 1,0.9,1.0,0.5,0.8
0.6471162312378905,0.7865731936040936,0.581294358723826,27425,4 3 3 1,0.9,1.0,1.0,0.8
0.6466127553613463,0.7833895433984999,0.5695495030918227,27425,2 3 4 1,0.3,1.0,,0.8
0.6465950466889149,0.779241996662507,0.5620739413842861,27425,5 4 4 1,1.2,1.5,,0.8
0.6464970383466646,0.7826987595012673,0.5662355756399644,27425,2 3 1 1,0.3,1.0,0.0,0.8
0.6462958311892101,0.7790789777802763,0.5615094066504724,27425,5 4 4 2,1.2,1.5,,1.0
0.6461767556332051,0.7832002019641964,0.5688031230350981,27425,2 3 4 2,0.3,1.0,,1.0
0.6461043943337866,0.7830543724408481,0.5682738717221476,27425,2 3 4 3,0.3,1.0,,1.2
0.646004248737967,0.784887990217144,0.577196053685082,27425,5 3 2 1,1.2,1.0,0.5,0.8
0.646004248737967,0.7863538892647715,0.5802928523931659,27425,5 3 3 1,1.2,1.0,1.0,0.8
0.6459966156895052,0.7790024657467559,0.561083291490815,27425,5 4 4 3,1.2,1.5,,1.2
0.6458436493983295,0.7834293072537586,0.5681273098200998,27425,3 3 4 1,0.6,1.0,,0.8
0.6455388281878343,0.7788449612453194,0.5607440278286673,27425,5 4 1 1,1.2,1.5,0.0,0.8
0.6451811007918402,0.782884869853074,0.5669756227749958,27425,3 3 1 1,0.6,1.0,0.0,0.8
0.6451780475724554,0.7832022267758945,0.5677111463945319,27425,3 3 4 2,0.6,1.0,,1.0
0.6449856947512167,0.783140103829759,0.5670706166003971,27425,3 3 4 3,0.6,1.0,,1.2
0.6437509728320265,0.7834371910950504,0.5717108387954783,27425,4 3 4 1,0.9,1.0,,0.8
0.6436227376178673,0.7831501848071485,0.571168016936042,27425,4 3 4 3,0.9,1.0,,1.2
0.6436044183015588,0.7832466864710482,0.5711707310453393,27425,4 3 4 2,0.9,1.0,,1.0
0.6434853427455538,0.7829675424838882,0.5700986578729526,27425,4 3 1 1,0.9,1.0,0.0,0.8
0.6422304695784243,0.7834973323105879,0.5757982873970335,27425,5 3 4 1,1.2,1.0,,0.8
0.6418008816109909,0.783317210231675,0.5753043195049465,27425,5 3 4 2,1.2,1.0,,1.0
0.6413703776777422,0.78320644872369,0.5752147538981394,27425,5 3 4 3,1.2,1.0,,1.2
0.6412574085605066,0.7830252711578283,0.574069399774729,27425,5 3 1 1,1.2,1.0,0.0,0.8
0.637808797265439,0.794172398068502,0.5817982783500026,27425,3 2 2 1,0.6,0.5,0.5,0.8
0.6374793548938252,0.7942929820672768,0.5776239782509376,27425,2 2 2 1,0.3,0.5,0.5,0.8
0.6372531113374158,0.7954120998008146,0.5838610014158605,27425,3 2 3 1,0.6,0.5,1.0,0.8
0.636637276987513,0.7939166255780675,0.5793718646383224,27425,4 2 2 1,0.9,0.5,0.5,0.8
0.6366149884860044,0.7950147628159272,0.5798414055467347,27425,4 2 3 1,0.9,0.5,1.0,0.8
0.6361614144270844,0.7947299752046729,0.5798468337653291,27425,5 2 3 1,1.2,0.5,1.0,0.8
0.6358672550586808,0.7924582011012822,0.5733872536380373,27425,2 2 4 1,0.3,0.5,,0.8
0.6357793223404001,0.7937588195089316,0.5799662545744049,27425,5 2 2 1,1.2,0.5,0.5,0.8
0.6354804121626338,0.7961891105196076,0.5845286723029668,27425,2 2 3 1,0.3,0.5,1.0,0.8
0.635305462691888,0.7920291133457277,0.5713679563209344,27425,2 2 4 3,0.3,0.5,,1.2
0.6352840901561947,0.7921387547451139,0.5720709106289044,27425,2 2 4 2,0.3,0.5,,1.0
0.6340108976727569,0.7915635358985113,0.5693758000968032,27425,2 2 1 1,0.3,0.5,0.0,0.8
0.6339397576610923,0.7925899000238454,0.5802050961925569,27425,3 2 4 1,0.6,0.5,,0.8
0.6337596177173924,0.7923970690204456,0.5796649884424179,27425,3 2 4 2,0.6,0.5,,1.0
0.6334878811921503,0.7922767865893705,0.5790787408342268,27425,3 2 4 3,0.6,0.5,,1.2
0.6329902064324371,0.7918941833406679,0.5777189720763389,27425,3 2 1 1,0.6,0.5,0.0,0.8
0.6324604728691842,0.7925551766572814,0.578782902920834,27425,4 2 4 1,0.9,0.5,,0.8
0.6319695151921174,0.7926194967395146,0.5790977395993071,27425,5 2 4 1,1.2,0.5,,0.8
0.6316660251852739,0.7923711772793725,0.5785983434886255,27425,4 2 4 2,0.9,0.5,,1.0
0.6315542773557923,0.7924379099032032,0.5789538918065564,27425,5 2 4 2,1.2,0.5,,1.0
0.6313216220386749,0.7919619499108974,0.5781695142196708,27425,4 2 1 1,0.9,0.5,0.0,0.8
0.6311469778898675,0.792172271840879,0.5784897791167385,27425,4 2 4 3,0.9,0.5,,1.2
0.630916154504381,0.7923093559009365,0.5789348930414762,27425,5 2 4 3,1.2,0.5,,1.2
0.6307573870963743,0.792044277892912,0.5784219263843089,27425,5 2 1 1,1.2,0.5,0.0,0.8
0.6288537048099869,0.7996416083294721,0.5734062524031176,27425,5 1 3 1,1.2,0.0,1.0,0.8
0.6282677920100546,0.7986593807910422,0.5708549896637671,27425,5 1 2 1,1.2,0.0,0.5,0.8
0.627680963244307,0.7976480304290424,0.5683607232196572,27425,5 1 4 3,1.2,0.0,,1.2
0.6276336383438434,0.7974915167929051,0.5674569248236958,27425,5 1 1 1,1.2,0.0,0.0,0.8
0.6275863134433799,0.7977179941353698,0.5687651255049375,27425,5 1 4 2,1.2,0.0,,1.0
0.6275350193577163,0.7978020453613826,0.5697259201961398,27425,5 1 4 1,1.2,0.0,,0.8
0.6271445125984075,0.79857489875403,0.565855600338359,27425,4 1 2 1,0.9,0.0,0.5,0.8
0.6269634566888923,0.7975294281608656,0.5643465555691263,27425,4 1 4 1,0.9,0.0,,0.8
0.6267863699645772,0.7973761025261249,0.5633776185500325,27425,4 1 4 3,0.9,0.0,,1.2
0.6266550815310332,0.7974386132021599,0.5639720084861151,27425,4 1 4 2,0.9,0.0,,1.0
0.6263940312736377,0.7970731562312394,0.5624059674216415,27425,4 1 1 1,0.9,0.0,0.0,0.8
0.6251953373431874,0.799736925263123,0.5699104796283478,27425,4 1 3 1,0.9,0.0,1.0,0.8
0.6233918006526196,0.796201194768145,0.5503933196723165,27425,3 1 1 1,0.6,0.0,0.0,0.8
0.6233627950684645,0.7979760283835519,0.5547358945478069,27425,3 1 2 1,0.6,0.0,0.5,0.8
0.6232070808798426,0.7965746217425573,0.5522769115245603,27425,3 1 4 3,0.6,0.0,,1.2
0.6231124310789156,0.7966609993479675,0.5528441603676715,27425,3 1 4 2,0.6,0.0,,1.0
0.6226910868038209,0.7968039855187191,0.5535226876919666,27425,3 1 4 1,0.6,0.0,,0.8
0.620155669000975,0.7993794813767944,0.5587310634332576,27425,3 1 3 1,0.6,0.0,1.0,0.8
0.6165947236583039,0.797378838175972,0.54558482270081,27425,2 1 3 1,0.3,0.0,1.0,0.8
0.6162271160443809,0.7953512262065777,0.531878570750044,27425,2 1 2 1,0.3,0.0,0.5,0.8
0.6154088532492696,0.7938494406026873,0.5255266502915408,27425,2 1 4 1,0.3,0.0,,0.8
0.6152464219780013,0.7932746956481842,0.524080030036143,27425,2 1 4 3,0.3,0.0,,1.2
0.6152317665249545,0.7934639078391876,0.5247612714697354,27425,2 1 4 2,0.3,0.0,,1.0
0.6150830747409175,0.7927484169311307,0.5227691152456044,27425,2 1 1 1,0.3,0.0,0.0,0.8
0.6028943176350837,0.7853168410266484,0.5213514454893766,27425,1 2 3 1,0.0,0.5,1.0,0.8
0.6011316940842715,0.7807597868950308,0.5033650431769554,27425,1 2 2 1,0.0,0.5,0.5,0.8
0.5952627957829179,0.7763763065151332,0.4803629668833431,27425,1 2 4 1,0.0,0.5,,0.8
0.5946033003958132,0.7753159944830343,0.47732587857979714,27425,1 2 4 2,0.0,0.5,,1.0
0.5939651775444019,0.7746356792930907,0.47546399960193053,27425,1 2 4 3,0.0,0.5,,1.2
0.5936445895090039,0.7732637401244655,0.4699778800092278,27425,1 2 1 1,0.0,0.5,0.0,0.8
0.5536751998652676,0.7567448524009205,0.43331478691980263,27425,1 1 3 1,0.0,0.0,1.0,0.8
0.5532831664962665,0.7524624187409679,0.42716371054929025,27425,1 1 2 1,0.0,0.0,0.5,0.8
0.5529839509965616,0.750296473359617,0.425361541975962,27425,1 1 4 1,0.0,0.0,,0.8
0.552516808430696,0.7500894255932322,0.42723156328171985,27425,1 1 4 2,0.0,0.0,,1.0
0.5524099457522299,0.7499685615673075,0.4364975324222973,27425,1 1 4 3,0.0,0.0,,1.2
0.5518878452374388,0.7478553259117522,0.40802109767626993,27425,1 1 1 1,0.0,0.0,0.0,0.8
