target_id,druggable,score_b1,rank_b1,pct_b1,score_b0,rank_b0,pct_b0,quinasa,especie
42267,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
110923,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
202079,0,1.6444813911621474e-05,8564.0,38.90327563490982,0.007630393654992364,7795.0,35.40956794330108,True,28
398392,0,1.573922313181248e-05,8590.0,39.021398391713234,0.006866424815922001,7874.0,35.768479396665306,True,28
289114,0,1.5213514525402275e-05,8592.0,39.03048475762119,0.0005629000632940976,9030.0,41.02039889146336,True,28
226390,0,4.239616148715311e-06,9000.0,40.88410340284403,0.0006340299573542458,8954.0,40.675116986961065,True,28
105750,0,3.204848566821184e-06,9069.5,41.19985461814547,0.0004792815974069207,9054.5,41.13170687383581,True,28
73452,0,3.204848566821184e-06,9069.5,41.19985461814547,0.0004792815974069207,9054.5,41.13170687383581,True,28
237403,0,2.9928997126328767e-06,9103.0,41.352051247103724,0.00034717636666541373,9136.0,41.50197628458498,True,28
312786,0,2.3829518423411674e-06,9172.0,41.66553087092817,0.0009913079664139255,8745.0,39.725591749579756,True,28
68546,0,2.0241727373771987e-06,9215.5,41.863159329426196,0.00024290072848526386,9259.5,42.06305937940121,True,28
312238,0,2.0241727373771987e-06,9215.5,41.863159329426196,0.00024290072848526386,9259.5,42.06305937940121,True,28
358819,0,2.0241727373771987e-06,9215.5,41.863159329426196,0.00024290072848526386,9259.5,42.06305937940121,True,28
158335,0,2.0241727373771987e-06,9215.5,41.863159329426196,0.00024290072848526386,9259.5,42.06305937940121,True,28
179090,0,2.0241727373771987e-06,9215.5,41.863159329426196,0.00024290072848526386,9259.5,42.06305937940121,True,28
64713,0,2.0241727373771987e-06,9215.5,41.863159329426196,0.00024290072848526386,9259.5,42.06305937940121,True,28
300715,0,1.773872317649266e-06,9269.0,42.10621961746399,0.00011287566797748095,9546.0,43.364681295715776,True,28
263551,0,1.7292755123535626e-06,9298.0,42.237971923129344,0.0002982707766934231,9214.0,41.85634455499523,True,28
338718,0,1.7292755123535626e-06,9298.0,42.237971923129344,0.0002982707766934231,9214.0,41.85634455499523,True,28
388043,0,1.7292755123535626e-06,9298.0,42.237971923129344,0.0002982707766934231,9214.0,41.85634455499523,True,28
375501,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
366345,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
304438,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
256836,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
393430,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
234041,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
204046,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
107270,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
216332,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
100657,0,8.446000208379161e-07,9514.5,43.22157103266549,0.0006562542161910609,8933.5,40.58198173640452,True,28
395378,0,5.972224021247898e-07,9643.5,43.80764163372859,0.0004640418064509617,9075.5,41.227113715869336,True,28
319304,0,5.972224021247898e-07,9643.5,43.80764163372859,0.0004640418064509617,9075.5,41.227113715869336,True,28
227665,0,5.972224021247898e-07,9643.5,43.80764163372859,0.0004640418064509617,9075.5,41.227113715869336,True,28
